YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1991,L,alomr001,L,R,21,19,9,9,0,0,0,0,4,1,0,3,0,0,1,0,0
1991,L,alomr001,R,L,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1991,L,avers001,L,L,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1991,L,avers001,L,R,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1991,L,bellj001,R,L,19,19,7,8,1,0,0,0,0,0,0,6,0,0,0,0,0
1991,L,bellj001,R,R,11,10,5,9,1,0,1,0,1,0,0,4,0,0,1,0,0
1991,L,bellr001,R,L,11,9,1,1,0,0,0,0,0,1,1,2,0,0,1,0,0
1991,L,bellr001,R,R,13,10,3,3,0,0,0,0,1,2,1,1,0,0,1,0,0
1991,L,blauj001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,L,blauj001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,L,bondb001,L,L,21,19,2,2,0,0,0,0,0,2,0,4,1,0,0,0,0
1991,L,bondb001,L,R,8,8,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1991,L,bonib001,L,R,9,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,L,bonib001,R,L,20,14,6,8,2,0,0,0,1,6,2,1,2,0,0,0,0
1991,L,bordp001,R,L,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1991,L,bordp001,R,R,17,16,5,6,1,0,0,0,2,0,0,0,1,0,1,0,0
1991,L,breas001,L,L,1,1,1,4,0,0,1,0,3,0,0,0,0,0,0,0,0
1991,L,breas001,L,R,9,9,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,L,buecs001,R,L,19,14,6,7,1,0,0,0,0,4,0,4,0,0,1,0,0
1991,L,buecs001,R,R,9,9,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0
1991,L,cartj001,R,L,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1991,L,cartj001,R,R,18,17,5,10,2,0,1,0,4,0,0,4,0,0,0,1,0
1991,L,davic001,L,R,15,10,3,4,1,0,0,0,2,5,1,5,0,0,0,0,0
1991,L,davic001,R,L,7,7,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0
1991,L,drabd001,R,L,5,5,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0
1991,L,duceb001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,L,espyc001,L,R,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1991,L,gagng001,R,L,6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
