YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2009,R,aardd001,empty,176,156,29,41,6,0,2,0,2,19,0,47,0,0,0,0,1
2009,R,aardd001,loaded,9,7,3,3,0,0,0,0,7,1,0,1,0,0,0,1,0
2009,R,aardd001,menon,120,102,20,29,3,0,2,0,18,15,3,33,2,0,2,1,0
2009,R,aardd001,scoring,65,51,11,15,1,0,1,0,16,13,3,16,0,0,0,1,0
2009,R,abrew001,empty,14,9,3,3,0,0,0,0,0,4,0,2,0,1,0,0,0
2009,R,abrew001,loaded,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,R,abrew001,menon,18,18,7,14,1,0,2,0,6,0,0,4,1,0,0,0,0
2009,R,abrew001,scoring,8,8,4,8,1,0,1,0,4,0,0,0,0,0,0,0,0
2009,R,accaj001,empty,55,47,14,22,2,0,2,0,2,8,0,8,0,0,0,0,0
2009,R,accaj001,loaded,5,4,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0
2009,R,accaj001,menon,52,39,9,10,1,0,0,0,6,9,1,10,3,2,0,2,0
2009,R,accaj001,scoring,28,17,5,6,1,0,0,0,6,7,1,5,1,2,0,2,0
2009,D,aceva001,empty,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009,L,aceva001,empty,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,R,aceva001,empty,216,205,41,71,9,0,7,0,7,9,0,49,0,2,0,0,0
2009,W,aceva001,empty,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,R,aceva001,loaded,14,10,3,3,0,0,0,0,9,1,0,3,1,1,0,2,0
2009,D,aceva001,menon,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,L,aceva001,menon,5,3,2,3,1,0,0,0,2,1,1,0,1,0,1,0,0
2009,R,aceva001,menon,121,108,28,42,5,0,3,0,25,7,2,20,5,3,1,2,0
