YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1993,L,alomr001,L,R,22,19,6,7,1,0,0,0,4,3,0,3,1,0,0,0,0
1993,L,alomr001,R,L,6,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,L,avers001,L,R,4,4,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,batik002,R,R,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1993,L,bellr001,R,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1993,L,bellr001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,berrd002,L,R,14,14,2,5,0,0,1,0,3,0,0,3,1,0,0,0,0
1993,L,berrd002,R,L,6,5,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0
1993,L,blauj001,R,L,10,8,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0
1993,L,blauj001,R,R,19,17,5,12,1,0,2,0,4,2,0,7,0,0,0,0,0
1993,L,bordp001,R,L,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1993,L,bordp001,R,R,21,21,6,7,1,0,0,0,3,0,0,4,0,0,0,0,0
1993,L,breas001,L,R,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,burke001,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,burke001,R,R,25,21,7,11,1,0,1,0,3,4,0,5,1,0,0,0,0
1993,L,cabrf001,R,L,3,3,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0
1993,L,cartj001,R,L,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,cartj001,R,R,23,22,6,6,0,0,0,0,2,1,0,4,0,0,0,0,0
1993,L,chamw001,R,L,10,8,3,5,2,0,0,0,1,1,1,2,0,0,0,1,0
1993,L,chamw001,R,R,3,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,coraj001,L,R,26,20,3,3,0,0,0,0,0,3,0,5,1,1,2,0,0
1993,L,coraj001,R,L,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1993,L,dauld001,L,L,12,10,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0
1993,L,dauld001,L,R,13,9,4,8,1,0,1,0,3,4,0,1,0,0,0,0,0
1993,L,duncm001,R,L,12,12,4,8,0,2,0,0,0,0,0,4,0,0,0,0,0
1993,L,duncm001,R,R,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,dyksl001,L,L,12,11,2,3,1,0,0,0,0,1,0,2,0,0,0,0,0
1993,L,dyksl001,L,R,18,14,5,11,0,0,2,0,2,4,1,6,0,0,0,0,0
1993,L,eisej001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,eisej001,L,R,14,14,2,3,1,0,0,0,1,0,0,2,0,0,0,0,0
1993,L,fernt001,L,R,21,18,5,5,0,0,0,0,1,2,2,3,0,0,1,0,0
1993,L,fernt001,R,L,4,4,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0
1993,L,gantr001,R,L,10,9,2,4,2,0,0,0,3,1,0,4,1,0,0,0,0
1993,L,gantr001,R,R,19,18,3,4,1,0,0,0,0,1,0,5,0,0,0,0,0
1993,L,glavt001,L,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,glavt001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,grebc001,R,L,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,greet001,R,R,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
1993,L,guilo001,L,L,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,L,guilo001,L,R,20,19,5,6,1,0,0,0,2,0,0,2,0,0,1,0,0
1993,L,hendr001,R,L,4,3,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
1993,L,hendr001,R,R,25,22,2,3,1,0,0,0,0,3,0,4,0,0,0,0,0
1993,L,holld001,L,R,12,9,3,9,0,0,2,0,4,3,0,3,0,0,0,0,0
1993,L,holld001,R,L,13,11,1,2,1,0,0,0,0,2,0,1,1,0,0,0,0
1993,L,incap001,R,L,10,10,2,5,0,0,1,0,1,0,0,3,0,0,0,0,0
1993,L,incap001,R,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,jackb001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,jackb001,R,R,12,9,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0
1993,L,jackd001,R,R,4,4,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0
1993,L,johnl001,L,L,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,L,johnl001,L,R,22,20,5,11,1,1,1,0,6,2,0,1,0,0,0,0,0
1993,L,jordr001,R,R,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,L,justd001,L,L,12,10,3,4,1,0,0,0,3,1,0,1,0,0,0,1,0
1993,L,justd001,L,R,14,11,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0
1993,L,karkr001,R,L,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,L,karkr001,R,R,17,15,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0
1993,L,krukj001,L,L,14,12,4,10,1,1,1,0,5,2,0,1,0,0,0,0,0
1993,L,krukj001,L,R,14,12,2,3,1,0,0,0,0,2,0,4,0,0,0,0,0
1993,L,lavam001,L,R,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,L,lemkm001,L,R,14,13,2,2,0,0,0,0,1,1,0,4,0,0,0,0,0
1993,L,lemkm001,R,L,11,11,3,5,2,0,0,0,4,0,0,2,0,0,0,0,0
1993,L,longt001,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,maddg002,R,L,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,maddg002,R,R,5,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
1993,L,mcgrf001,L,L,11,11,5,7,2,0,0,0,2,0,0,2,0,0,0,0,0
1993,L,mcgrf001,L,R,16,12,5,9,1,0,1,0,2,4,1,5,0,0,0,0,0
1993,L,molip001,R,L,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,molip001,R,R,22,18,8,15,2,1,1,0,5,3,1,2,0,1,0,0,0
1993,L,moram001,L,R,16,16,4,6,0,1,0,0,2,0,0,3,0,0,0,0,0
1993,L,mulht001,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,newsw001,L,R,5,5,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
1993,L,nixoo001,L,R,20,15,5,7,2,0,0,0,2,5,0,5,0,0,0,0,0
1993,L,nixoo001,R,L,10,8,3,3,0,0,0,0,2,0,0,1,0,0,2,0,0
1993,L,olerj001,L,L,7,6,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0
1993,L,olerj001,L,R,21,17,6,7,1,0,0,0,3,3,0,0,1,1,0,0,0
1993,L,olsog002,R,L,4,3,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0
1993,L,pasqd001,L,R,8,6,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0
1993,L,pecob001,R,L,4,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1993,L,pendt001,L,R,15,15,5,8,0,0,1,0,4,0,0,1,0,0,0,0,0
1993,L,pendt001,R,L,11,11,4,5,1,0,0,0,1,0,0,1,0,0,0,0,0
