YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2000,D,abbop001,R,L,8,8,3,5,2,0,0,0,1,0,0,1,1,0,0,0,0
2000,D,abbop001,R,R,17,12,2,3,1,0,0,0,1,3,0,0,0,1,0,1,0
2000,D,ankir001,L,R,16,10,4,5,1,0,0,0,3,6,0,3,0,0,0,0,0
2000,D,appik001,R,L,26,21,6,11,2,0,1,0,1,5,1,7,0,0,0,0,0
2000,D,appik001,R,R,20,19,4,5,1,0,0,0,3,1,0,6,0,0,0,0,0
2000,D,ashba002,R,L,7,6,1,2,1,0,0,0,1,1,1,3,0,0,0,0,0
2000,D,ashba002,R,R,8,6,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0
2000,D,baldj002,R,L,11,9,2,2,0,0,0,0,1,2,0,1,0,0,0,0,0
2000,D,baldj002,R,R,13,11,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2000,D,barcl001,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,barcl001,R,R,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,D,benia001,R,L,7,6,2,5,0,0,1,0,3,1,1,2,0,0,0,0,0
2000,D,benia001,R,R,7,7,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,bradc001,R,R,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,D,buehm001,L,L,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,buehm001,L,R,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2000,D,burkj001,R,L,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0
2000,D,burkj001,R,R,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,choar001,L,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,choar001,L,R,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,D,chrij002,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,clemr001,R,L,32,24,7,7,0,0,0,0,2,8,1,6,1,0,0,0,0
2000,D,clemr001,R,R,20,19,6,11,2,0,1,0,6,0,0,4,0,0,1,0,0
2000,D,cookd001,L,L,4,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2000,D,cookd001,L,R,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2000,D,deltm001,R,R,5,4,1,2,1,0,0,0,0,0,0,2,0,1,0,0,0
2000,D,embra001,L,L,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,D,embra001,L,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,estes001,L,L,5,4,1,1,0,0,0,0,2,0,0,1,0,1,0,0,0
2000,D,estes001,L,R,11,8,2,2,0,0,0,0,0,3,0,2,0,0,0,0,0
2000,D,foulk001,R,L,6,5,2,5,0,0,1,0,2,0,0,0,0,0,1,0,0
2000,D,foulk001,R,R,7,5,2,5,0,0,1,0,2,2,0,2,0,0,0,0,0
2000,D,franj001,L,L,4,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2000,D,franj001,L,R,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,fulta001,L,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
