YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1976,R,aaroh101,empty,148,137,29,57,4,0,8,0,8,11,0,23,0,0,0,0,0
1976,R,aaroh101,loaded,4,3,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0
1976,R,aaroh101,menon,160,134,33,43,4,0,2,0,27,24,1,15,8,0,0,2,0
1976,R,aaroh101,scoring,88,70,18,24,3,0,1,0,25,16,1,9,4,0,0,2,0
1976,R,adamg101,empty,36,36,12,13,1,0,0,0,0,0,0,3,0,0,0,0,0
1976,R,adamg101,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,R,adamg101,menon,39,38,6,9,3,0,0,0,3,1,0,9,4,0,0,0,0
1976,R,adamg101,scoring,26,25,3,5,2,0,0,0,2,1,0,7,2,0,0,0,0
1976,R,adamm102,empty,25,20,1,2,1,0,0,0,0,5,0,7,0,0,0,0,0
1976,R,adamm102,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,R,adamm102,menon,13,9,3,4,1,0,0,0,2,3,0,0,0,1,0,0,0
1976,R,adamm102,scoring,9,7,3,4,1,0,0,0,2,1,0,0,0,1,0,0,0
1976,R,alcas101,empty,25,24,4,5,1,0,0,0,0,1,0,12,0,0,0,0,0
1976,R,alcas101,loaded,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1976,R,alcas101,menon,25,19,2,2,0,0,0,0,2,1,0,14,0,0,5,0,0
1976,R,alcas101,scoring,19,16,1,1,0,0,0,0,2,1,0,13,0,0,2,0,0
1976,R,alexg101,empty,46,39,6,12,1,1,1,0,1,7,0,7,0,0,0,0,0
1976,R,alexg101,menon,38,34,7,10,0,0,1,0,6,3,1,9,1,0,0,1,0
1976,R,alexg101,scoring,23,20,4,7,0,0,1,0,6,2,1,5,0,0,0,1,0
1976,R,alexm101,empty,21,21,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
1976,R,alexm101,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,R,alexm101,menon,9,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1976,R,alexm101,scoring,7,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1976,L,alled101,empty,7,6,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1976,R,alled101,empty,171,153,42,79,11,1,8,0,8,18,0,32,0,0,0,0,0
1976,R,alled101,loaded,8,7,4,7,0,0,1,1,11,0,0,1,0,0,0,1,0
1976,L,alled101,menon,5,3,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0
1976,R,alled101,menon,168,145,38,64,5,0,7,1,41,19,2,31,13,0,1,3,0
1976,L,alled101,scoring,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,R,alled101,scoring,92,78,20,28,2,0,2,1,29,11,2,17,4,0,0,3,0
1976,R,almob001,empty,36,34,10,12,2,0,0,0,0,2,0,4,0,0,0,0,0
1976,R,almob001,loaded,5,5,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0
1976,R,almob001,menon,24,23,4,8,1,0,1,0,6,0,0,5,0,0,1,0,0
1976,R,almob001,scoring,15,15,2,3,1,0,0,0,4,0,0,4,0,0,0,0,0
1976,L,aloms101,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,R,aloms101,empty,103,94,25,28,3,0,0,0,0,9,0,6,0,0,0,0,0
1976,R,aloms101,loaded,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1976,R,aloms101,menon,75,69,14,18,1,0,1,0,10,4,0,7,2,0,2,0,0
1976,R,aloms101,scoring,40,37,6,6,0,0,0,0,8,2,0,4,0,0,1,0,0
1976,R,alval101,empty,28,26,5,5,0,0,0,0,0,2,0,5,0,0,0,0,0
1976,R,alval101,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1976,R,alval101,menon,17,16,7,8,1,0,0,0,3,1,1,1,0,0,0,0,0
1976,R,alval101,scoring,6,5,3,3,0,0,0,0,3,1,1,0,0,0,0,0,0
1976,R,alvao102,empty,23,23,4,7,0,0,1,0,1,0,0,2,0,0,0,0,0
1976,R,alvao102,loaded,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1976,R,alvao102,menon,19,19,3,7,1,0,1,0,7,0,0,1,0,0,0,0,0
1976,R,alvao102,scoring,10,10,3,7,1,0,1,0,7,0,0,0,0,0,0,0,0
1976,R,andem101,empty,115,102,29,39,7,0,1,0,1,13,0,16,0,0,0,0,0
1976,R,andem101,loaded,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,R,andem101,menon,115,97,29,32,1,1,0,0,11,13,4,14,5,1,1,3,0
1976,R,andem101,scoring,62,48,7,9,0,1,0,0,9,10,4,11,0,0,1,3,0
1976,R,andrf101,empty,7,5,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0
1976,R,andrf101,menon,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,R,andrf101,scoring,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,R,andrr101,empty,246,230,55,67,4,4,0,0,0,15,0,14,0,0,0,0,1
1976,R,andrr101,loaded,14,12,2,2,0,0,0,0,7,2,0,2,0,0,0,0,0
1976,R,andrr101,menon,203,180,50,56,4,1,0,0,23,18,1,13,16,0,5,0,0
1976,R,andrr101,scoring,106,94,24,27,1,1,0,0,22,11,1,10,1,0,1,0,0
1976,R,anduj001,empty,32,32,5,5,0,0,0,0,0,0,0,19,0,0,0,0,0
1976,R,anduj001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,R,anduj001,menon,29,25,3,4,1,0,0,0,1,2,0,10,0,0,2,0,0
1976,R,anduj001,scoring,19,18,2,3,1,0,0,0,1,1,0,8,0,0,0,0,0
