YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2013,D,adamm002,burna001,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,D,adamm002,coleg001,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,adamm002,gomej002,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,D,adamm002,grilj001,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,adamm002,lirif001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,adamm002,melam001,1,1,1,4,0,0,1,0,2,0,0,0,0,0,0,0,0
2013,D,adamm002,morrb002,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,D,adamm002,mortc002,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,D,adamm002,watst001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,adamm002,wilsj004,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,D,alvap001,kellj001,3,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
2013,D,alvap001,lynnl001,3,2,2,6,1,0,1,0,2,1,0,0,0,0,0,0,0
2013,D,alvap001,mujie001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,alvap001,siegk001,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,D,alvap001,wachm001,3,3,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
2013,D,alvap001,waina001,7,7,2,5,0,0,1,0,2,0,0,3,0,0,0,0,0
2013,D,avila001,andeb004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,D,avila001,balfg001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,D,avila001,colob001,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,D,avila001,dools001,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,D,avila001,grays001,5,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2013,D,avila001,oterd001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,D,avila001,parkj001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,avila001,strad003,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,D,barmc001,kellj001,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,barmc001,wachm001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,barmc001,waina001,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,D,bartd001,schem001,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2013,D,beltc001,burna001,2,2,1,4,0,0,1,0,3,0,0,0,0,0,0,0,0
2013,D,beltc001,coleg001,5,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2013,D,beltc001,gomej002,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,beltc001,lirif001,3,2,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0
2013,D,beltc001,melam001,3,3,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
2013,D,beltc001,morrb002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,beltc001,mortc002,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2013,D,beltc001,wilsj004,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,bogax001,mcgej001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,D,bogax001,rodnf001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,D,burna001,waina001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,byrdm001,kellj001,3,3,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0
2013,D,byrdm001,lynnl001,3,3,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
2013,D,byrdm001,martc006,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,D,byrdm001,mujie001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,byrdm001,siegk001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,byrdm001,wachm001,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2013,D,byrdm001,waina001,7,7,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,D,cabrm001,balfg001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,D,cabrm001,colob001,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,D,cabrm001,cookr001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,cabrm001,dools001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,cabrm001,grays001,6,5,2,5,0,0,1,0,2,1,1,1,0,0,0,0,0
2013,D,cabrm001,oterd001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,cabrm001,parkj001,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,cabrm001,strad003,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,calla001,schem001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,D,calla001,smyld001,2,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2013,D,calla001,verlj001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
