YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2010,D,andre001,6,24,24,8,9,1,0,0,0,1,0,0,2,2,0,0,0,0
2010,D,ankir001,8,14,12,2,5,0,0,1,0,1,2,0,4,0,0,0,0,0
2010,D,arrob001,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,aybaw001,10,6,6,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,baldr001,10,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,bartj001,6,16,14,6,7,1,0,0,0,0,1,0,1,0,1,0,0,0
2010,D,bartj001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,berkl001,10,4,4,2,6,1,0,1,0,2,0,0,1,0,0,0,0,0
2010,D,borbj001,7,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,borbj001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,brigr001,6,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,D,browd004,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,brucj001,9,10,8,2,5,0,0,1,0,1,2,0,0,0,0,0,0,0
2010,D,bumgm001,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,burrp001,7,12,10,2,6,1,0,1,0,3,2,0,4,0,0,0,0,0
2010,D,cabrm002,7,6,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2010,D,cabrm002,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,cabro001,6,8,8,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,cainm001,1,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2010,D,cairm001,11,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,canor001,4,12,12,4,6,0,1,0,0,1,0,0,0,1,0,0,0,0
2010,D,cantj001,3,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,D,conrb001,4,11,10,1,1,0,0,0,0,0,0,0,4,0,0,1,0,0
2010,D,conrb001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,crawc002,7,21,21,3,6,0,0,1,0,1,0,0,4,1,0,0,0,0
2010,D,cruzn002,7,8,8,4,8,1,0,1,0,1,0,0,2,0,0,0,0,0
2010,D,cruzn002,9,12,12,4,11,1,0,2,0,2,0,0,4,1,0,0,0,0
2010,D,cuddm001,3,11,11,2,6,1,0,1,0,2,0,0,4,0,0,0,0,0
2010,D,cuetj001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,diazm003,7,9,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,diazm003,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,fontm001,5,6,6,1,3,0,1,0,0,0,0,0,2,0,0,0,0,0
2010,D,franb001,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,D,franj004,9,8,8,1,2,1,0,0,0,1,0,0,2,1,0,0,0,0
2010,D,franj005,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,gardb001,7,12,10,2,2,0,0,0,0,1,1,0,3,0,0,0,1,0
2010,D,glaut001,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,gomej001,7,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
