YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2013,R,aardd001,empty,88,79,28,49,6,0,5,0,5,5,0,20,0,4,0,0,0
2013,R,aardd001,loaded,8,6,0,0,0,0,0,0,3,1,0,3,0,0,0,1,0
2013,R,aardd001,menon,90,73,11,19,2,0,2,0,10,14,6,16,2,0,2,1,0
2013,R,aardd001,scoring,55,41,5,8,0,0,1,0,8,11,6,9,1,0,2,1,0
2013,R,abadf001,empty,89,83,21,27,3,0,1,0,1,6,0,17,0,0,0,0,0
2013,R,abadf001,loaded,8,8,1,1,0,0,0,0,2,0,0,3,0,0,0,0,0
2013,R,abadf001,menon,77,72,21,30,3,0,2,0,18,4,0,15,0,1,0,0,0
2013,R,abadf001,scoring,42,38,11,13,2,0,0,0,13,3,0,6,0,1,0,0,0
2013,R,aceva001,empty,85,74,24,43,7,0,4,0,4,11,0,12,0,0,0,0,0
2013,R,aceva001,loaded,8,7,1,1,0,0,0,0,3,1,0,2,1,0,0,0,0
2013,R,aceva001,menon,84,72,18,35,3,1,4,0,18,11,0,12,4,0,0,1,0
2013,R,aceva001,scoring,46,37,7,17,1,0,3,0,15,8,0,7,2,0,0,1,0
2013,R,adamm001,empty,69,63,15,33,3,0,5,0,5,6,0,17,0,0,0,0,0
2013,R,adamm001,loaded,4,3,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0
2013,R,adamm001,menon,38,32,8,8,0,0,0,0,6,5,0,6,2,1,0,0,0
2013,R,adamm001,scoring,28,24,4,4,0,0,0,0,6,3,0,4,1,1,0,0,0
2013,R,affej001,empty,80,73,14,18,4,0,0,0,0,5,0,10,0,2,0,0,0
2013,R,affej001,loaded,5,3,1,1,0,0,0,0,6,1,0,0,0,0,0,1,0
2013,R,affej001,menon,66,47,13,19,0,0,2,0,17,12,5,11,3,2,4,1,0
2013,R,affej001,scoring,43,27,9,12,0,0,1,0,15,11,5,7,0,1,3,1,0
2013,R,albea001,empty,150,148,39,56,8,0,3,0,3,2,0,14,0,0,0,0,0
2013,R,albea001,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,albea001,menon,99,88,25,39,5,0,3,0,22,5,0,11,8,2,2,2,0
2013,R,albea001,scoring,52,45,15,21,3,0,1,0,17,3,0,8,0,1,1,2,0
2013,R,albem001,empty,133,122,23,29,3,0,1,0,1,11,0,15,0,0,0,0,0
2013,R,albem001,loaded,17,16,3,4,1,0,0,0,7,1,0,4,1,0,0,0,0
2013,R,albem001,menon,129,114,34,44,5,1,1,0,34,12,3,20,9,1,2,0,0
2013,R,albem001,scoring,86,77,23,28,3,1,0,0,30,7,3,14,6,1,1,0,0
2013,D,albua001,empty,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,L,albua001,empty,8,7,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0
2013,R,albua001,empty,105,84,13,16,3,0,0,0,0,20,0,37,0,1,0,0,0
2013,R,albua001,loaded,14,12,4,7,0,0,1,1,11,1,0,3,0,0,0,1,0
2013,D,albua001,menon,4,3,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0
2013,L,albua001,menon,8,6,2,3,1,0,0,0,1,1,1,2,0,0,1,0,0
2013,R,albua001,menon,115,99,26,45,4,0,5,1,29,14,5,33,3,1,0,1,0
2013,D,albua001,scoring,3,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
2013,L,albua001,scoring,6,5,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0
2013,R,albua001,scoring,75,64,14,25,2,0,3,1,24,10,5,25,1,0,0,1,0
2013,F,allec002,empty,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,allec002,empty,141,128,30,50,6,1,4,0,4,12,0,39,0,1,0,0,0
2013,R,allec002,loaded,15,13,2,3,1,0,0,0,7,0,0,4,0,0,0,2,0
2013,F,allec002,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,allec002,menon,160,138,32,51,6,2,3,0,35,14,2,49,2,0,4,4,0
2013,R,allec002,scoring,105,88,18,31,3,2,2,0,31,11,2,31,1,0,2,4,0
2013,R,alvah001,empty,250,235,50,67,15,1,0,0,0,11,0,34,0,4,0,0,0
2013,R,alvah001,loaded,7,6,2,3,1,0,0,0,5,1,0,0,0,0,0,0,0
2013,R,alvah001,menon,168,145,40,62,12,2,2,0,38,16,1,23,11,3,0,4,0
2013,R,alvah001,scoring,101,82,22,37,5,2,2,0,32,12,1,12,3,3,0,4,0
2013,D,alvaj003,empty,9,8,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
2013,R,alvaj003,empty,97,90,27,47,7,2,3,0,3,7,0,19,0,0,0,0,0
2013,R,alvaj003,loaded,3,3,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0
2013,D,alvaj003,menon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,alvaj003,menon,75,60,15,30,1,1,4,0,19,9,1,12,4,2,2,2,0
2013,R,alvaj003,scoring,45,37,10,19,1,1,2,0,15,5,1,7,2,1,0,2,0
2013,R,ambrh001,empty,80,76,24,42,3,0,5,0,5,3,0,16,0,1,0,0,0
2013,R,ambrh001,loaded,10,10,4,8,1,0,1,1,9,0,0,2,2,0,0,0,0
2013,R,ambrh001,menon,91,78,26,40,5,0,3,1,29,11,1,11,6,0,0,2,0
2013,R,ambrh001,scoring,68,57,21,33,3,0,3,1,28,9,1,8,3,0,0,2,0
2013,R,amess001,empty,7,7,4,5,1,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,amess001,menon,12,9,2,2,0,0,0,0,2,2,1,2,1,0,1,0,0
2013,R,amess001,scoring,7,6,2,2,0,0,0,0,2,1,1,1,0,0,0,0,0
2013,R,andeb004,empty,108,95,24,40,4,0,4,0,4,13,0,30,0,0,0,0,0
2013,D,andeb004,loaded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,andeb004,loaded,9,8,2,2,0,0,0,0,4,1,0,2,0,0,0,0,0
2013,D,andeb004,menon,3,2,1,2,1,0,0,0,2,1,0,1,0,0,0,0,0
2013,R,andeb004,menon,92,83,27,37,5,1,1,0,23,8,1,16,6,0,1,0,0
2013,D,andeb004,scoring,3,2,1,2,1,0,0,0,2,1,0,1,0,0,0,0,0
2013,R,andeb004,scoring,54,50,19,27,3,1,1,0,22,4,1,10,2,0,0,0,0
2013,D,archc001,empty,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,archc001,empty,325,301,72,114,13,1,9,0,9,19,0,53,0,5,0,0,0
2013,D,archc001,loaded,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2013,R,archc001,loaded,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,D,archc001,menon,3,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2013,R,archc001,menon,200,172,35,60,3,2,6,0,39,19,2,48,11,3,1,5,0
2013,D,archc001,scoring,3,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2013,R,archc001,scoring,114,97,20,33,2,1,3,0,32,11,2,28,2,1,0,5,0
2013,R,arrij001,empty,192,167,34,67,12,0,7,0,7,22,0,42,0,3,0,0,0
2013,R,arrij001,loaded,9,6,3,5,0,1,0,0,10,1,0,2,0,0,0,2,0
2013,R,arrij001,menon,132,106,25,40,3,3,2,0,29,19,1,18,5,2,2,3,0
2013,R,arrij001,scoring,88,71,15,24,2,2,1,0,25,12,1,14,3,1,1,3,0
2013,R,arrob001,empty,534,511,130,224,25,3,21,0,21,18,0,86,0,5,0,0,0
2013,R,arrob001,loaded,10,9,2,3,1,0,0,0,7,0,0,1,0,1,0,0,0
2013,R,arrob001,menon,289,260,69,117,15,0,11,0,63,16,2,38,13,2,4,7,0
2013,R,arrob001,scoring,143,120,38,66,10,0,6,0,51,12,2,17,5,2,2,7,0
2013,R,atchs001,empty,99,92,18,26,2,0,2,0,2,7,0,16,0,0,0,0,0
2013,R,atchs001,loaded,3,3,2,2,0,0,0,0,3,0,0,1,0,0,0,0,0
2013,R,atchs001,menon,95,85,27,36,3,0,2,0,30,5,0,12,1,0,2,3,0
