YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1996,R,abbok002,empty,212,198,53,93,13,6,5,0,5,12,0,64,0,2,0,0,0
1996,R,abbok002,loaded,8,8,3,6,1,1,0,0,7,0,0,5,0,0,0,0,0
1996,R,abbok002,menon,137,122,28,44,5,1,3,0,28,10,1,35,7,1,4,0,0
1996,R,abbok002,scoring,69,63,15,25,2,1,2,0,25,6,1,19,1,0,0,0,0
1996,R,abreb001,empty,13,12,3,4,1,0,0,0,0,1,0,2,0,0,0,0,0
1996,R,abreb001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,R,abreb001,menon,11,10,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0
1996,R,abreb001,scoring,4,3,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1996,R,adamt001,empty,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,R,adamt001,menon,6,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1996,R,adamt001,scoring,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1996,R,aldrm001,empty,68,59,10,19,3,0,2,0,2,9,0,13,0,0,0,0,0
1996,W,aldrm001,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,R,aldrm001,loaded,4,4,2,5,0,0,1,1,6,0,0,0,0,0,0,0,0
1996,R,aldrm001,menon,55,49,13,28,3,0,4,1,18,5,0,6,4,0,0,1,0
1996,R,aldrm001,scoring,32,27,5,9,1,0,1,1,12,4,0,4,1,0,0,1,0
1996,R,alexm001,empty,40,38,1,1,0,0,0,0,0,2,0,15,0,0,0,0,0
1996,R,alexm001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,R,alexm001,menon,33,30,6,6,0,0,0,0,4,1,0,12,2,0,2,0,0
1996,R,alexm001,scoring,18,17,3,3,0,0,0,0,4,0,0,8,0,0,1,0,0
1996,R,alfoe001,empty,213,200,51,69,7,1,3,0,3,13,0,34,0,0,0,0,0
1996,R,alfoe001,loaded,10,9,3,3,0,0,0,0,6,1,0,2,1,0,0,0,0
1996,R,alfoe001,menon,194,168,45,58,8,1,1,0,37,12,2,22,8,0,9,5,0
1996,R,alfoe001,scoring,113,99,24,33,4,1,1,0,36,7,2,16,3,0,2,5,0
1996,D,alicl001,empty,7,6,2,4,2,0,0,0,0,1,0,2,0,0,0,0,0
1996,L,alicl001,empty,6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1996,R,alicl001,empty,248,220,53,75,15,2,1,0,1,27,0,46,0,1,0,0,0
1996,R,alicl001,loaded,10,7,3,4,1,0,0,0,8,0,0,1,1,1,0,2,0
1996,D,alicl001,menon,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1996,L,alicl001,menon,4,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1996,R,alicl001,menon,198,159,45,70,11,1,4,0,41,25,10,31,4,4,4,6,0
1996,D,alicl001,scoring,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,L,alicl001,scoring,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,R,alicl001,scoring,123,88,21,37,5,1,3,0,37,22,10,21,1,4,3,6,0
1996,R,allej001,empty,163,148,40,59,6,2,3,0,3,13,0,32,0,2,0,0,0
1996,R,allej001,loaded,7,5,3,6,0,0,1,1,9,1,0,0,1,1,0,0,0
1996,R,allej001,menon,97,81,20,28,3,1,1,1,28,10,0,18,2,2,2,2,0
1996,R,allej001,scoring,69,58,16,24,3,1,1,1,28,7,0,14,1,1,1,2,0
1996,D,alomr001,empty,9,8,2,5,0,0,1,0,1,1,0,2,0,0,0,0,0
1996,L,alomr001,empty,15,15,4,6,2,0,0,0,0,0,0,1,0,0,0,0,0
1996,R,alomr001,empty,415,366,117,186,27,3,12,0,12,48,0,41,0,1,0,0,0
1996,D,alomr001,loaded,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0
1996,R,alomr001,loaded,18,16,6,11,2,0,1,1,16,1,0,2,2,0,0,1,0
1996,D,alomr001,menon,11,9,3,3,0,0,0,0,3,1,0,1,0,0,0,1,0
