YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1972,R,abert101,empty,105,91,20,32,4,1,2,0,2,10,0,11,0,3,0,0,1
1972,R,abert101,loaded,20,18,3,3,0,0,0,0,7,1,0,2,1,0,0,1,0
1972,R,abert101,menon,137,121,24,28,4,0,0,0,24,9,3,17,4,0,5,2,0
1972,R,abert101,scoring,100,87,19,23,4,0,0,0,24,8,3,10,2,0,3,2,0
1972,R,acosc101,empty,70,59,12,17,0,1,1,0,1,11,0,12,0,0,0,0,0
1972,R,acosc101,loaded,5,5,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0
1972,R,acosc101,menon,68,60,13,16,0,0,1,0,9,6,3,16,4,0,2,0,0
1972,R,acosc101,scoring,40,34,8,8,0,0,0,0,7,5,3,11,1,0,1,0,0
1972,R,acose101,empty,194,182,52,63,3,1,2,0,2,11,0,28,0,1,0,0,0
1972,R,acose101,loaded,19,15,6,6,0,0,0,0,13,3,0,4,2,0,0,1,0
1972,R,acose101,menon,200,166,53,77,7,1,5,0,53,19,7,25,9,2,8,5,0
1972,R,acose101,scoring,122,95,30,47,3,1,4,0,48,17,7,18,3,2,3,5,0
1972,R,akerj102,empty,143,126,32,44,6,0,2,0,2,13,0,18,0,4,0,0,0
1972,R,akerj102,loaded,11,10,3,3,0,0,0,0,6,0,0,0,1,0,0,1,0
1972,R,akerj102,menon,172,146,38,48,2,1,2,0,35,13,5,19,6,2,8,3,0
1972,R,akerj102,scoring,112,96,23,31,0,1,2,0,35,11,5,10,5,0,2,3,0
1972,R,alexd001,empty,260,246,45,61,5,1,3,0,3,14,0,31,0,0,0,0,0
1972,R,alexd001,loaded,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1972,R,alexd001,menon,163,139,33,43,4,0,2,0,30,16,8,18,7,1,5,2,0
1972,R,alexd001,scoring,84,69,18,25,1,0,2,0,29,13,8,9,2,0,0,2,0
1972,R,allel101,empty,184,155,35,55,5,0,5,0,5,28,0,28,0,1,0,0,0
1972,R,allel101,loaded,16,13,5,6,1,0,0,0,13,3,0,2,1,0,0,0,0
1972,R,allel101,menon,198,162,41,52,5,0,2,0,36,27,5,25,7,2,6,1,0
1972,R,allel101,scoring,122,97,23,29,3,0,1,0,33,21,5,13,6,1,2,1,0
1972,R,angen101,empty,24,19,3,5,2,0,0,0,0,5,0,7,0,0,0,0,0
1972,R,angen101,loaded,3,3,3,4,1,0,0,0,5,0,0,0,0,0,0,0,0
1972,R,angen101,menon,46,38,10,16,1,1,1,0,11,7,1,9,2,1,0,0,0
1972,R,angen101,scoring,30,22,7,11,1,0,1,0,10,7,1,7,0,1,0,0,0
1972,R,arlis101,empty,587,523,123,187,23,4,11,0,11,58,0,92,0,6,0,0,0
1972,R,arlis101,loaded,30,26,5,6,1,0,0,0,15,3,0,4,1,0,0,1,0
1972,R,arlis101,menon,485,393,94,138,14,3,8,0,85,64,15,67,16,3,15,10,0
1972,R,arlis101,scoring,306,245,52,81,9,1,6,0,76,42,15,48,5,2,7,10,0
1972,R,bahns101,empty,612,562,155,218,20,2,13,0,13,47,0,85,0,3,0,0,0
1972,R,bahns101,loaded,9,8,1,2,1,0,0,0,4,0,0,2,1,0,0,1,0
1972,R,bahns101,menon,463,418,108,158,17,3,9,0,83,26,1,72,17,3,8,8,0
1972,R,bahns101,scoring,230,206,50,81,10,0,7,0,73,14,1,32,4,1,1,8,0
1972,R,barbs102,empty,165,152,33,46,7,0,2,0,2,11,0,22,0,1,0,0,1
1972,R,barbs102,loaded,18,17,3,3,0,0,0,0,6,0,0,3,1,0,0,1,0
1972,R,barbs102,menon,143,107,22,33,2,0,3,0,23,25,11,18,6,1,8,2,0
1972,R,barbs102,scoring,92,64,13,15,2,0,0,0,17,21,11,13,2,1,4,2,0
1972,R,barer101,empty,33,32,7,7,0,0,0,0,0,1,0,3,0,0,0,0,0
1972,R,barer101,loaded,7,6,2,2,0,0,0,0,3,1,0,0,1,0,0,0,0
1972,R,barer101,menon,38,32,11,11,0,0,0,0,8,5,2,2,2,0,1,0,0
1972,R,barer101,scoring,27,23,7,7,0,0,0,0,8,4,2,2,1,0,0,0,0
1972,R,barrj101,empty,443,419,96,145,14,1,11,0,11,22,0,56,0,2,0,0,0
1972,R,barrj101,loaded,12,11,3,5,0,1,0,0,7,1,0,0,2,0,0,0,0
1972,R,barrj101,menon,289,255,70,104,7,6,5,0,59,19,8,30,11,1,9,5,0
1972,R,barrj101,scoring,168,148,38,58,3,4,3,0,52,15,8,19,5,0,0,5,0
1972,R,beenf101,empty,124,114,29,41,4,1,2,0,2,10,0,20,0,0,0,0,0
1972,R,beenf101,loaded,13,11,2,3,1,0,0,0,6,2,0,4,0,0,0,0,0
1972,R,beenf101,menon,118,101,26,32,3,0,1,0,16,14,5,17,8,1,1,1,0
1972,R,beenf101,scoring,68,52,10,14,1,0,1,0,15,14,5,7,5,1,0,1,0
1972,R,bellj101,empty,158,136,23,27,1,0,1,0,1,22,0,14,0,0,0,0,0
1972,R,bellj101,loaded,6,5,2,2,0,0,0,0,5,0,0,0,2,0,0,1,0
1972,R,bellj101,menon,123,103,27,29,2,0,0,0,19,11,4,6,11,3,4,2,0
1972,R,bellj101,scoring,71,60,17,18,1,0,0,0,18,6,4,3,5,1,2,2,0
1972,R,bibbj001,empty,101,90,17,30,1,0,4,0,4,11,0,23,0,0,0,0,0
1972,R,bibbj001,menon,65,51,12,18,2,2,0,0,12,8,4,5,2,1,4,1,0
1972,R,bibbj001,scoring,41,33,7,10,1,1,0,0,10,7,4,4,1,0,0,1,0
1972,L,billj101,empty,9,8,2,3,1,0,0,0,0,0,0,2,0,1,0,0,0
1972,R,billj101,empty,547,514,120,191,25,2,14,0,14,31,0,88,0,2,0,0,0
1972,W,billj101,empty,32,29,3,3,0,0,0,0,0,3,0,8,0,0,0,0,0
1972,L,billj101,loaded,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1972,R,billj101,loaded,16,14,3,6,0,0,1,1,10,1,0,2,2,0,0,1,0
1972,W,billj101,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1972,L,billj101,menon,12,10,3,3,0,0,0,0,2,2,0,2,1,0,0,0,0
1972,R,billj101,menon,354,305,77,97,8,0,4,1,57,33,8,49,18,5,8,3,0
1972,W,billj101,menon,18,16,3,3,0,0,0,0,1,1,1,3,1,0,1,0,0
1972,L,billj101,scoring,9,8,2,2,0,0,0,0,2,1,0,2,1,0,0,0,0
1972,R,billj101,scoring,204,174,40,53,4,0,3,1,54,24,8,35,13,0,3,3,0
1972,W,billj101,scoring,7,6,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0
1972,L,blass101,empty,41,37,10,17,1,0,2,0,2,4,0,5,0,0,0,0,0
1972,R,blass101,empty,599,554,145,194,17,1,10,0,10,43,0,82,0,2,0,0,0
1972,R,blass101,loaded,18,17,2,5,0,0,1,1,9,1,0,0,1,0,0,0,0
1972,L,blass101,menon,24,20,2,3,1,0,0,0,1,2,0,0,0,0,2,0,0
1972,R,blass101,menon,425,370,82,119,9,2,8,1,60,41,8,35,32,2,10,2,0
1972,L,blass101,scoring,8,8,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1972,R,blass101,scoring,206,175,33,51,7,1,3,1,48,27,8,26,11,1,1,2,0
1972,R,blasw101,empty,57,47,10,20,1,0,3,0,3,10,0,11,0,0,0,0,0
1972,R,blasw101,loaded,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1972,R,blasw101,menon,55,36,8,17,0,0,3,0,13,9,1,5,3,3,6,1,0
1972,R,blasw101,scoring,39,27,6,12,0,0,2,0,11,7,1,4,3,3,1,1,0
1972,R,blats101,empty,10,10,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0
1972,R,blats101,menon,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1972,R,blats101,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
