YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1990,L,backw001,dibbr001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,backw001,rijoj001,7,6,1,2,1,0,0,0,0,1,0,2,0,0,0,0,0
1990,L,bainh001,andel001,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1990,L,bainh001,boddm001,4,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1990,L,bainh001,boltt001,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1990,L,bainh001,clemr001,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,bainh001,grayj001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,bainh001,kiecd001,3,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1990,L,bainh001,lampd001,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1990,L,bainh001,rearj001,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1990,L,bellj001,browt001,6,4,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0
1990,L,bellj001,charn001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,L,bellj001,dibbr001,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,L,bellj001,jackd001,6,5,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0
1990,L,bellj001,mahlr001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,bellj001,myerr001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,bellj001,rijoj001,7,7,1,4,0,0,1,0,1,0,0,2,0,0,0,0,0
1990,L,benzt001,drabd001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,benzt001,landb001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,benzt001,pattb001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,benzt001,powet001,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1990,L,benzt001,smilj001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,benzt001,smitz001,4,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1990,L,boggw001,ecked001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,boggw001,honer001,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1990,L,boggw001,moorm001,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,boggw001,nelsg001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,boggw001,stewd001,6,6,3,6,0,0,1,0,1,0,0,2,0,0,0,0,0
1990,L,boggw001,welcb001,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,bondb001,browt001,5,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1990,L,bondb001,charn001,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,bondb001,jackd001,6,3,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
1990,L,bondb001,mahlr001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,bondb001,myerr001,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,L,bondb001,rijoj001,6,5,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
1990,L,bondb001,scuds001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,bonib001,browt001,6,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,L,bonib001,charn001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,bonib001,dibbr001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,bonib001,jackd001,6,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
