YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1983,L,ayalb001,R,L,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1983,L,bainh001,L,L,8,7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1983,L,bainh001,L,R,9,9,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
1983,L,baked002,R,L,7,6,2,5,0,0,1,0,1,1,0,0,0,0,0,0,0
1983,L,baked002,R,R,9,8,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0
1983,L,brocg001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,L,brocg001,L,R,8,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1983,L,bumba001,L,R,8,8,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0
1983,L,carls001,L,L,6,5,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0
1983,L,cruzj002,L,R,7,6,2,2,0,0,0,0,0,1,0,4,0,0,0,0,0
1983,L,cruzj002,R,L,8,6,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0
1983,L,cruzt001,R,L,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1983,L,cruzt001,R,R,9,9,2,2,0,0,0,0,1,0,0,3,0,0,0,0,0
1983,L,dauer001,R,L,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1983,L,dauer001,R,R,9,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1983,L,dejei001,R,L,8,6,2,2,0,0,0,0,0,2,1,2,0,0,0,0,0
1983,L,dejei001,R,R,7,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0
1983,L,dempr001,R,L,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1983,L,dempr001,R,R,7,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1983,L,dennj001,R,L,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1983,L,diazb001,R,L,8,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1983,L,diazb001,R,R,7,5,1,2,1,0,0,0,0,2,0,1,0,0,0,0,0
1983,L,dwyej001,L,R,5,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
