YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2025,D,arozr001,7,26,23,4,5,1,0,0,0,1,1,0,8,1,2,0,0,0
2025,D,badeh001,8,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2025,D,badeh001,11,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,baezj001,6,22,21,5,9,1,0,1,0,4,1,0,2,0,0,0,0,0
2025,D,ballm001,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,barga001,5,11,11,4,5,1,0,0,0,0,0,0,3,0,0,0,0,0
2025,D,barga001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,bauej001,3,4,4,2,5,0,0,1,0,2,0,0,1,0,0,0,0,0
2025,D,bauej001,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,D,bellc002,7,19,16,3,7,1,0,1,0,4,2,1,4,0,0,0,1,0
2025,D,bettm001,6,18,17,4,6,0,1,0,0,1,1,0,1,0,0,0,0,0
2025,D,bohma001,5,18,12,4,4,0,0,0,0,0,6,2,1,0,0,0,0,0
2025,D,buscm003,3,18,16,4,13,0,0,3,0,3,2,0,4,0,0,0,0,0
2025,D,buscm003,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,cabaj001,5,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,D,calla002,7,5,2,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0
2025,D,canzd001,10,7,6,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0
2025,D,carpk001,9,25,22,5,11,0,0,2,0,5,3,1,8,0,0,0,0,0
2025,D,castn001,9,14,14,2,4,2,0,0,0,3,0,0,3,0,0,0,0,0
2025,D,castn001,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,D,chisj001,4,16,14,2,5,0,0,1,0,1,2,0,2,1,0,0,0,0
2025,D,chouj001,7,19,18,7,12,2,0,1,0,6,1,0,4,1,0,0,0,0
2025,D,cleme002,4,9,8,4,5,1,0,0,0,0,0,0,0,0,1,0,0,0
2025,D,cleme002,5,7,6,5,8,0,0,1,0,5,0,0,0,0,0,0,1,0
2025,D,colli001,7,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,colli001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,contw002,2,21,20,6,13,1,0,2,0,3,1,0,3,2,0,0,0,0
2025,D,crawj002,6,21,19,5,8,0,0,1,0,2,1,0,5,0,0,0,1,0
2025,D,crowp001,8,19,17,2,2,0,0,0,0,2,1,0,6,0,0,1,0,0
2025,D,dingd001,2,23,20,4,6,2,0,0,0,1,2,0,5,0,1,0,0,0
2025,D,domij003,11,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,durbc002,5,19,16,4,4,0,0,0,0,2,2,0,3,1,1,0,0,0
2025,D,edmat001,4,17,17,4,7,0,0,1,0,2,0,0,3,0,0,0,0,0
2025,D,freef001,3,17,15,3,4,1,0,0,0,0,1,0,5,0,1,0,0,0
2025,D,frels001,9,20,17,4,5,1,0,0,0,1,2,0,2,0,0,0,1,0
2025,D,garvm001,10,7,5,1,1,0,0,0,0,1,1,0,2,0,0,0,1,0
2025,D,garvm001,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,D,gimea001,6,16,15,4,5,1,0,0,0,2,0,0,1,0,1,0,0,0
2025,D,goldp001,3,5,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025,D,goldp001,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,greer003,7,23,22,3,6,0,0,1,0,1,1,1,6,0,0,0,0,0
2025,D,grist001,8,19,17,2,3,1,0,0,0,0,2,0,5,0,0,0,0,0
2025,D,guerv002,3,20,17,9,18,0,0,3,1,9,2,1,1,0,0,0,1,0
2025,D,happi001,7,21,19,2,8,0,0,2,0,4,2,0,7,0,0,0,0,0
2025,D,harpb003,3,18,15,3,4,1,0,0,0,0,3,0,3,0,0,0,0,0
2025,D,herne001,5,7,7,2,3,1,0,0,0,2,0,0,1,0,0,0,0,0
2025,D,herne001,7,10,7,1,1,0,0,0,0,1,3,0,2,0,0,0,0,0
2025,D,hernt002,9,17,16,4,7,0,0,1,0,3,1,0,7,0,0,0,0,0
2025,D,hoern001,4,21,20,9,12,0,0,1,0,1,0,0,2,0,1,0,0,0
2025,D,ibana001,11,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,D,jonej007,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,D,jonej007,11,3,1,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0
2025,D,judga001,9,19,15,9,14,2,0,1,0,6,4,2,3,0,0,0,0,0
2025,D,keitc001,10,17,15,1,1,0,0,0,0,0,1,0,5,1,1,0,0,0
2025,D,kellc002,2,20,20,2,2,0,0,0,0,0,0,0,8,0,0,0,0,0
2025,D,kempo001,7,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2025,D,keplm001,7,10,7,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
2025,D,keplm001,8,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,keplm001,9,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,keplm001,11,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
2025,D,kinei001,4,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,kirka001,2,18,18,4,11,1,0,2,0,3,0,0,1,1,0,0,0,0
2025,D,lockb001,8,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,luken001,7,5,5,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
2025,D,luken001,9,7,7,3,5,2,0,0,0,3,0,0,0,0,0,0,0,0
2025,D,marsb002,7,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2025,D,marsb002,8,12,10,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0
2025,D,mckiz001,5,22,21,5,5,0,0,0,0,2,1,0,6,0,0,0,0,0
2025,D,mcmar001,5,10,10,3,6,0,0,1,0,1,0,0,0,0,0,0,0,0
2025,D,meadp001,8,19,17,1,1,0,0,0,0,0,0,0,7,0,0,2,0,0
2025,D,muncm001,5,7,7,4,5,1,0,0,0,0,0,0,1,1,0,0,0,0
2025,D,muncm001,11,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,D,naylj001,3,24,23,6,8,2,0,0,0,0,1,0,1,1,0,0,0,0
2025,D,ohtas001,10,20,18,1,1,0,0,0,0,1,2,1,9,0,0,0,0,0
2025,D,ortij005,6,16,13,2,2,0,0,0,0,0,2,0,3,0,0,1,0,0
2025,D,pagea001,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,pagea001,8,13,13,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
2025,D,pagea001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,perew002,8,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,perew002,10,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2025,D,perew002,11,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,perkb002,8,15,13,3,4,1,0,0,0,1,2,0,5,0,0,0,0,0
2025,D,perkb002,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,polaj001,4,24,22,4,10,0,0,2,0,3,2,0,8,0,0,0,0,0
2025,D,ralec001,2,25,21,8,12,1,0,1,0,4,4,1,7,0,0,0,0,0
2025,D,ralel001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,ralel001,10,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2025,D,ralel001,11,3,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2025,D,realj001,2,17,17,6,13,2,1,1,0,3,0,0,3,0,0,0,0,0
2025,D,riceb001,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,D,riceb001,3,12,11,2,3,1,0,0,0,2,0,0,5,0,0,0,1,0
2025,D,riceb001,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,D,rival002,10,4,3,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0
2025,D,rival002,11,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,D,roblv001,9,19,14,2,4,2,0,0,0,0,4,0,3,1,1,0,0,0
2025,D,rodrj007,8,25,23,4,8,1,0,1,0,3,2,1,9,0,0,0,0,0
2025,D,rogej004,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,rogej004,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,rojam002,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,rojam002,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,rortb001,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2025,D,rosaa003,5,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,rosaa003,11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,rushd001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,santa003,7,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,santa003,9,7,7,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0
2025,D,schnd001,7,8,6,2,3,1,0,0,0,0,2,0,3,0,0,0,0,0
2025,D,schwk001,10,18,16,3,10,1,0,2,0,3,2,0,8,0,0,0,0,0
2025,D,shawm002,5,15,10,2,2,0,0,0,0,1,5,0,2,0,0,0,0,0
2025,D,smitw003,2,13,11,2,2,0,0,0,0,2,1,0,5,1,1,0,0,0
2025,D,smitw003,11,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,sosae001,4,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,sosae001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,sprig001,10,20,17,3,8,2,0,1,0,2,2,0,5,0,0,0,1,0
2025,D,stanm004,10,18,15,4,5,1,0,0,0,4,2,0,4,0,0,0,1,0
2025,D,stotb001,4,13,12,2,2,0,0,0,0,0,0,0,4,0,0,1,0,0
2025,D,stotb001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,stram002,7,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,D,stram002,9,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2025,D,suare001,5,22,21,2,5,0,0,1,0,1,1,0,9,2,0,0,0,0
2025,D,suzus001,9,21,20,4,11,1,0,2,0,4,1,0,5,0,0,0,0,0
2025,D,swand001,6,19,17,2,3,1,0,0,0,0,2,0,9,0,0,0,0,0
2025,D,torks001,3,23,21,4,7,3,0,0,0,4,2,0,6,0,0,0,0,0
2025,D,torrg001,4,24,21,6,11,2,0,1,0,1,3,1,7,0,0,0,0,0
2025,D,tuckk001,10,21,16,4,7,0,0,1,0,1,5,0,3,0,0,0,0,0
2025,D,turab002,4,21,20,3,7,1,0,1,0,2,1,0,8,0,0,0,0,0
