YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1975,L,abbog001,empty,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,abbog001,empty,277,257,66,107,13,2,8,0,8,19,0,36,0,1,0,0,0
1975,R,abbog001,loaded,9,7,3,4,1,0,0,0,8,1,0,1,0,0,0,1,0
1975,R,abbog001,menon,218,174,43,64,7,1,4,0,41,31,7,15,10,1,7,5,0
1975,R,abbog001,scoring,143,113,23,33,4,0,2,0,35,23,7,10,4,0,2,5,0
1975,R,acosc101,empty,25,23,6,14,2,0,2,0,2,2,0,0,0,0,0,0,0
1975,R,acosc101,loaded,1,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
1975,R,acosc101,menon,11,10,3,5,2,0,0,0,3,1,0,2,0,0,0,0,0
1975,R,acosc101,scoring,5,4,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0
1975,R,albuv101,empty,317,250,56,90,12,2,6,0,6,64,0,40,0,3,0,0,0
1975,R,albuv101,loaded,18,15,6,13,1,0,2,2,16,1,0,4,1,0,0,2,0
1975,R,albuv101,menon,289,236,59,101,12,0,10,2,66,33,1,32,7,1,12,7,0
1975,R,albuv101,scoring,165,130,33,61,4,0,8,2,58,22,1,23,1,1,5,7,0
1975,R,alexd001,empty,319,292,75,107,10,2,6,0,6,26,0,29,0,1,0,0,0
1975,R,alexd001,loaded,9,9,3,6,1,1,0,0,7,0,0,1,1,0,0,0,0
1975,R,alexd001,menon,242,213,52,72,7,5,1,0,41,21,7,17,9,0,7,1,0
1975,R,alexd001,scoring,146,126,26,40,3,4,1,0,38,18,7,12,2,0,1,1,0
1975,R,allel101,empty,13,10,3,3,0,0,0,0,0,3,0,1,0,0,0,0,0
1975,R,allel101,menon,18,13,5,11,0,0,2,0,7,3,0,1,0,0,1,1,0
1975,R,allel101,scoring,11,7,2,5,0,0,1,0,5,3,0,1,0,0,0,1,0
1975,R,andel001,empty,12,12,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
1975,R,andel001,menon,11,8,3,6,1,1,0,0,4,2,0,0,1,0,0,1,0
1975,R,andel001,scoring,9,6,2,3,1,0,0,0,3,2,0,0,1,0,0,1,0
1975,R,andel101,empty,73,70,20,30,2,1,2,0,2,3,0,7,0,0,0,0,0
1975,R,andel101,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,R,andel101,menon,55,51,16,19,0,0,1,0,11,3,0,6,5,0,0,1,0
1975,R,andel101,scoring,33,29,6,9,0,0,1,0,11,3,0,5,3,0,0,1,0
1975,R,apodb101,empty,182,172,35,49,4,2,2,0,2,10,0,23,0,0,0,0,0
1975,R,apodb101,loaded,21,19,6,11,0,1,1,1,15,1,0,5,2,0,0,1,0
1975,R,apodb101,menon,157,125,31,40,1,1,2,1,26,18,9,22,7,0,10,4,0
1975,R,apodb101,scoring,99,78,19,27,0,1,2,1,25,15,9,16,5,0,2,4,0
1975,R,arrof001,empty,114,107,34,44,4,0,2,0,2,7,0,14,0,0,0,0,0
1975,R,arrof001,loaded,7,7,3,5,0,1,0,0,7,0,0,1,1,0,0,0,0
1975,R,arrof001,menon,118,99,22,39,2,3,3,0,27,15,2,11,7,1,2,1,0
1975,R,arrof001,scoring,65,54,15,26,1,2,2,0,23,8,2,7,3,1,1,1,0
1975,R,auguj001,empty,62,53,12,20,2,0,2,0,2,8,0,4,0,1,0,0,0
1975,R,auguj001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,auguj001,menon,49,42,14,17,1,1,0,0,7,4,1,4,2,0,1,2,0
1975,R,auguj001,scoring,27,23,5,5,0,0,0,0,6,2,1,4,1,0,0,2,0
1975,R,austr101,empty,66,52,13,17,1,0,1,0,1,13,0,8,0,1,0,0,0
1975,R,austr101,loaded,20,18,7,10,0,0,1,1,16,2,0,3,1,0,0,0,0
1975,R,austr101,menon,114,93,19,27,2,0,2,1,27,19,5,22,2,0,2,0,0
1975,R,austr101,scoring,70,54,15,19,1,0,1,1,25,16,5,12,1,0,0,0,0
1975,R,bacsm101,empty,59,53,13,20,2,1,1,0,1,5,0,5,0,1,0,0,0
1975,R,bacsm101,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
