YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1986,L,aguir001,R,L,13,11,1,1,0,0,0,0,1,2,0,0,1,0,0,0,0
1986,L,aguir001,R,R,6,5,1,2,1,0,0,0,0,0,0,2,0,0,1,0,0
1986,L,andel001,R,L,12,11,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1986,L,andel001,R,R,7,6,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
1986,L,boydo001,R,L,28,25,8,12,1,0,1,0,4,3,0,3,0,0,0,0,0
1986,L,boydo001,R,R,31,30,9,17,2,0,2,0,3,0,0,5,2,1,0,0,0
1986,L,calhj001,L,L,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1986,L,calhj001,L,R,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1986,L,candj001,L,L,17,16,4,4,0,0,0,0,4,1,0,4,0,0,0,0,0
1986,L,candj001,L,R,33,28,7,12,2,0,1,0,4,5,1,3,0,0,0,0,0
1986,L,clemr001,R,L,42,38,9,12,3,0,0,0,3,4,0,6,0,0,0,0,0
1986,L,clemr001,R,R,57,52,13,16,0,0,1,0,4,3,0,11,2,2,0,0,0
1986,L,corbd001,R,L,11,11,5,7,0,1,0,0,2,0,0,0,1,0,0,0,0
1986,L,corbd001,R,R,20,17,4,7,0,0,1,0,3,2,0,2,1,1,0,0,0
1986,L,craws001,R,L,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1986,L,craws001,R,R,4,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1986,L,darlr001,R,L,17,15,3,6,0,0,1,0,4,2,0,5,0,0,0,0,0
1986,L,darlr001,R,R,6,5,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0
1986,L,ferns001,L,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1986,L,ferns001,L,R,20,19,3,9,0,0,2,0,3,1,0,4,0,0,0,0,0
