YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2002,D,andeg001,7,19,18,7,12,2,0,1,0,4,1,0,3,1,0,0,0,0
2002,D,aurir001,6,22,21,5,12,1,0,2,0,7,1,0,5,0,0,0,0,0
2002,D,barar001,2,4,4,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
2002,D,batim001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,D,belld002,5,19,16,3,3,0,0,0,0,1,3,1,4,0,0,0,0,0
2002,D,benea001,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2002,D,blanh001,2,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,D,bondb001,7,22,17,5,14,0,0,3,0,4,4,3,1,0,0,0,1,0
2002,D,bragd001,11,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,D,byrne001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,D,cairm001,5,5,4,4,5,1,0,0,0,3,0,0,0,0,1,0,0,0
2002,D,castv001,5,20,18,7,10,0,0,1,0,4,2,0,2,0,0,0,0,0
2002,D,chave001,5,23,21,8,11,0,0,1,0,5,2,1,1,0,0,0,0,0
2002,D,colbg001,3,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2002,D,coomr001,10,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,D,cuddm001,9,16,13,5,6,1,0,0,0,1,3,1,3,0,0,0,0,0
2002,D,delld001,7,7,7,2,5,0,0,1,0,2,0,0,1,0,0,0,0,0
2002,D,derom001,4,5,4,2,5,1,1,0,0,2,1,0,0,0,0,0,0,0
2002,D,derom001,11,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2002,D,donnc001,11,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2002,D,drewj001,9,10,9,2,5,0,0,1,0,1,1,0,2,0,0,0,0,0
2002,D,dunss001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,D,durae001,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,D,durae001,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2002,D,durhr001,10,24,21,7,16,3,0,2,0,2,2,0,4,0,1,0,0,0
2002,D,dye-j001,9,21,20,8,13,2,0,1,0,1,1,0,5,0,0,0,0,0
2002,D,ecksd001,6,20,18,5,5,0,0,0,0,1,0,0,0,0,1,1,0,0
2002,D,edmoj001,8,13,11,3,6,0,0,1,0,2,2,0,4,0,0,0,0,0
2002,D,ellim001,4,20,19,7,12,2,0,1,0,4,1,0,2,0,0,0,0,0
2002,D,erstd001,8,20,19,8,10,2,0,0,0,2,0,0,1,2,0,1,0,0
2002,D,felip001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,D,finlc001,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,D,finls001,8,12,9,2,2,0,0,0,0,1,2,0,2,0,0,0,1,0
2002,D,franj002,3,24,22,4,4,0,0,0,0,1,2,0,3,1,0,0,0,0
2002,D,franm001,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,D,fullb001,10,8,7,2,3,1,0,0,0,0,1,1,1,1,0,0,0,0
2002,D,furcr001,6,24,24,6,9,1,1,0,0,2,0,0,5,0,0,0,0,0
2002,D,giamj001,3,14,11,4,7,0,0,1,0,3,2,0,1,1,1,0,0,0
2002,D,giamj001,10,5,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
2002,D,gil-b001,4,5,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0
2002,D,gilem001,11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,D,glaut001,5,18,16,5,14,0,0,3,0,3,1,1,3,0,1,0,0,0
2002,D,glavt001,1,2,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
