YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2019,R,abadf001,empty,24,23,3,6,0,0,1,0,1,1,0,3,0,0,0,0,0
2019,R,abadf001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,R,abadf001,menon,25,23,6,9,0,0,1,0,6,2,0,6,3,0,0,0,0
2019,R,abadf001,scoring,17,16,5,8,0,0,1,0,6,1,0,4,1,0,0,0,0
2019,L,abreb002,empty,3,2,1,4,0,0,1,0,1,1,0,0,0,0,0,0,0
2019,R,abreb002,empty,20,18,2,3,1,0,0,0,0,2,0,10,0,0,0,0,0
2019,L,abreb002,menon,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2019,R,abreb002,menon,12,11,2,2,0,0,0,0,1,1,0,3,1,0,0,0,0
2019,L,abreb002,scoring,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019,R,abreb002,scoring,9,8,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0
2019,R,adama001,empty,45,39,9,18,3,0,2,0,2,6,0,7,0,0,0,0,0
2019,R,adama001,loaded,2,2,1,4,0,0,1,1,4,0,0,0,0,0,0,0,0
2019,R,adama001,menon,35,27,9,17,2,0,2,1,12,7,1,7,1,0,0,1,0
2019,R,adama001,scoring,24,18,6,13,1,0,2,1,11,5,1,4,0,0,0,1,0
2019,R,adama002,empty,73,66,12,21,3,0,2,0,2,7,0,31,0,0,0,0,0
2019,R,adama002,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,R,adama002,menon,57,46,8,16,2,0,2,0,10,9,0,22,3,1,0,1,0
2019,R,adama002,scoring,39,31,4,5,1,0,0,0,5,6,0,18,3,1,0,1,0
2019,R,adamc002,empty,67,58,18,32,5,0,3,0,3,7,0,16,0,2,0,0,0
2019,R,adamc002,menon,57,53,21,40,7,0,4,0,23,4,0,7,2,0,0,0,0
2019,R,adamc002,scoring,29,29,13,25,3,0,3,0,19,0,0,4,1,0,0,0,0
2019,R,adamj002,empty,43,39,10,14,1,0,1,0,1,4,0,10,0,0,0,0,0
2019,R,adamj002,menon,48,36,5,8,3,0,0,0,7,6,1,8,2,3,0,3,0
2019,R,adamj002,scoring,29,21,2,3,1,0,0,0,6,4,1,4,0,1,0,3,0
2019,R,adrie001,empty,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,R,adrie001,menon,6,6,4,8,2,1,0,0,3,0,0,1,0,0,0,0,0
2019,R,adrie001,scoring,5,5,3,7,2,1,0,0,3,0,0,1,0,0,0,0,0
2019,R,agrad001,empty,187,174,54,107,10,2,13,0,13,10,0,23,0,3,0,0,0
2019,R,agrad001,loaded,8,7,1,1,0,0,0,0,5,0,0,2,0,0,0,1,0
2019,R,agrad001,menon,134,116,28,37,3,0,2,0,27,8,0,18,5,7,2,1,0
2019,R,agrad001,scoring,73,62,19,24,2,0,1,0,25,5,0,10,0,5,0,1,0
2019,R,alanr001,empty,39,36,8,12,1,0,1,0,1,3,0,8,0,0,0,0,0
2019,R,alanr001,loaded,2,2,1,4,0,0,1,1,4,0,0,0,1,0,0,0,0
2019,R,alanr001,menon,32,27,11,21,4,0,2,1,14,4,0,5,2,0,0,1,0
2019,R,alanr001,scoring,20,17,8,17,3,0,2,1,13,2,0,3,2,0,0,1,0
2019,R,albeh001,empty,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,R,albeh001,menon,5,4,1,4,0,0,1,0,2,1,0,0,0,0,0,0,0
2019,R,albeh001,scoring,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,R,albem001,empty,136,124,26,39,4,0,3,0,3,10,0,33,0,2,0,0,0
2019,R,albem001,loaded,15,12,3,6,0,0,1,1,11,2,0,3,0,0,0,1,0
2019,R,albem001,menon,122,98,27,49,7,0,5,1,31,19,3,24,8,1,2,2,0
2019,R,albem001,scoring,83,63,13,21,2,0,2,1,22,17,3,19,2,0,1,2,0
2019,R,alcaj001,empty,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,R,alcaj001,loaded,4,3,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0
2019,R,alcaj001,menon,4,3,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0
2019,R,alcaj001,scoring,4,3,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0
2019,R,alcas001,empty,483,431,99,166,26,1,13,0,13,49,0,96,0,3,0,0,0
2019,R,alcas001,loaded,19,19,3,4,1,0,0,0,7,0,0,6,3,0,0,0,0
2019,R,alcas001,menon,355,312,80,129,17,1,10,0,72,32,5,55,23,5,5,1,0
2019,R,alcas001,scoring,204,178,46,79,12,0,7,0,63,20,5,36,8,2,3,1,0
2019,R,alcav001,empty,93,81,18,31,4,0,3,0,3,11,0,15,0,1,0,0,0
2019,R,alcav001,loaded,9,7,1,2,1,0,0,0,5,1,0,3,0,0,0,1,0
2019,R,alcav001,menon,89,82,27,48,6,0,5,0,29,4,0,9,7,1,1,1,0
2019,R,alcav001,scoring,55,50,15,26,5,0,2,0,23,3,0,7,0,1,0,1,0
2019,R,alexs001,empty,47,43,7,10,1,1,0,0,0,4,0,9,0,0,0,0,0
2019,R,alexs001,loaded,2,2,2,5,0,0,1,1,5,0,0,0,0,0,0,0,0
2019,R,alexs001,menon,29,25,10,18,2,0,2,1,15,3,2,0,3,1,0,0,0
2019,R,alexs001,scoring,19,16,9,17,2,0,2,1,15,3,2,0,2,0,0,0,0
2019,R,alext001,empty,133,126,41,75,5,1,9,0,9,6,0,24,0,1,0,0,0
2019,R,alext001,menon,102,99,27,39,8,2,0,0,19,1,0,23,5,1,0,1,0
2019,R,alext001,scoring,49,47,13,21,4,2,0,0,17,1,0,17,0,0,0,1,0
2019,R,allak001,empty,110,99,25,30,3,1,0,0,0,10,0,16,0,1,0,0,0
2019,R,allak001,loaded,10,10,2,2,0,0,0,0,3,0,0,1,0,0,0,0,0
2019,R,allak001,menon,98,86,27,42,4,1,3,0,22,9,0,17,4,1,0,1,1
2019,R,allak001,scoring,53,46,13,19,3,0,1,0,17,5,0,9,2,1,0,1,0
2019,R,allec002,empty,62,52,14,35,4,1,5,0,5,9,0,12,0,0,0,0,1
2019,R,allec002,loaded,3,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2019,R,allec002,menon,54,42,10,24,2,0,4,0,13,11,0,17,0,0,0,1,0
2019,R,allec002,scoring,36,28,7,17,1,0,3,0,11,7,0,13,0,0,0,1,0
2019,R,allel002,empty,67,58,19,30,5,0,2,0,2,7,0,9,0,2,0,0,0
2019,R,allel002,loaded,3,3,2,4,2,0,0,0,4,0,0,0,0,0,0,0,0
2019,R,allel002,menon,60,51,17,30,5,1,2,0,18,6,0,8,4,0,2,1,0
2019,R,allel002,scoring,33,27,10,19,4,1,1,0,15,4,0,2,1,0,1,1,0
2019,R,almoy001,empty,83,73,22,37,6,0,3,0,3,10,0,13,0,0,0,0,0
2019,R,almoy001,loaded,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,R,almoy001,menon,74,67,17,35,6,0,4,0,19,4,0,16,1,1,1,1,0
2019,R,almoy001,scoring,38,32,6,10,1,0,1,0,10,3,0,6,0,1,1,1,0
2019,R,altad001,empty,32,28,3,3,0,0,0,0,0,4,0,13,0,0,0,0,0
2019,R,altad001,loaded,3,3,2,5,0,0,1,1,7,0,0,0,0,0,0,0,0
2019,R,altad001,menon,32,22,6,11,2,0,1,1,14,8,1,5,1,0,1,1,0
2019,R,altad001,scoring,22,15,6,11,2,0,1,1,14,5,1,3,0,0,1,1,0
2019,R,altha001,empty,2,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2019,R,altha001,menon,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2019,R,altha001,scoring,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,R,alvaj003,empty,129,119,34,59,7,0,6,0,6,10,0,21,0,0,0,0,0
2019,R,alvaj003,loaded,12,11,1,1,0,0,0,0,5,0,0,1,0,0,0,1,0
2019,R,alvaj003,menon,126,113,32,41,3,0,2,0,25,8,4,30,5,1,1,3,0
2019,R,alvaj003,scoring,80,69,19,24,2,0,1,0,23,6,4,17,1,1,1,3,0
2019,R,alvaj004,empty,65,56,16,21,2,0,1,0,1,9,0,17,0,0,0,0,0
2019,R,alvaj004,loaded,6,4,1,1,0,0,0,0,3,2,0,3,0,0,0,0,0
2019,R,alvaj004,menon,81,58,13,20,2,1,1,0,14,18,3,22,3,0,3,2,0
2019,R,alvaj004,scoring,48,33,7,10,0,0,1,0,13,12,3,12,1,0,1,2,0
2019,R,alzoa001,empty,32,27,7,14,1,0,2,0,2,5,0,6,0,0,0,0,0
2019,R,alzoa001,menon,28,23,6,13,1,0,2,0,8,4,0,7,0,1,0,0,0
2019,R,alzoa001,scoring,16,13,4,10,0,0,2,0,7,3,0,2,0,0,0,0,0
2019,R,andeb004,empty,428,399,111,174,21,0,14,0,14,29,0,54,0,0,0,0,0
2019,R,andeb004,loaded,12,10,1,2,1,0,0,0,6,2,0,2,2,0,0,0,0
2019,R,andeb004,menon,315,283,70,104,12,2,6,0,56,20,2,36,17,4,4,4,0
2019,R,andeb004,scoring,170,149,36,54,7,1,3,0,45,12,2,17,7,3,2,4,0
2019,R,andec001,empty,345,313,83,148,21,4,12,0,12,28,0,65,0,4,0,0,0
2019,R,andec001,loaded,3,1,1,1,0,0,0,0,4,1,0,0,0,0,0,1,0
2019,R,andec001,menon,247,213,43,88,8,2,11,0,50,22,2,59,6,4,6,2,0
2019,R,andec001,scoring,141,126,25,47,6,2,4,0,35,10,2,37,1,1,2,2,0
2019,R,andec002,empty,21,17,5,8,3,0,0,0,0,4,0,5,0,0,0,0,0
2019,R,andec002,loaded,4,4,2,6,1,0,1,1,6,0,0,1,0,0,0,0,0
2019,R,andec002,menon,25,19,7,11,1,0,1,1,9,4,0,4,0,1,1,0,0
2019,R,andec002,scoring,19,15,6,10,1,0,1,1,9,3,0,3,0,0,1,0,0
2019,R,anded003,empty,14,11,2,2,0,0,0,0,0,3,0,3,0,0,0,0,0
2019,R,anded003,loaded,3,3,2,5,0,0,1,1,5,0,0,1,0,0,0,0,0
2019,R,anded003,menon,16,13,4,7,0,0,1,1,5,3,2,3,0,0,0,0,0
2019,R,anded003,scoring,8,5,2,5,0,0,1,1,5,3,2,2,0,0,0,0,0
2019,R,andej005,empty,99,85,13,26,5,1,2,0,2,14,0,29,0,0,0,0,0
2019,R,andej005,loaded,14,14,3,5,2,0,0,0,8,0,0,4,0,0,0,0,0
2019,R,andej005,menon,118,96,29,52,11,0,4,0,35,18,0,31,1,1,1,2,0
2019,R,andej005,scoring,85,67,19,35,7,0,3,0,32,15,0,21,1,1,0,2,0
2019,D,anden001,empty,10,10,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0
2019,F,anden001,empty,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,R,anden001,empty,152,143,29,50,7,1,4,0,4,7,0,76,0,2,0,0,0
2019,R,anden001,loaded,9,9,2,5,0,0,1,1,5,0,0,3,1,0,0,0,0
2019,D,anden001,menon,6,6,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,F,anden001,menon,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2019,R,anden001,menon,112,100,23,41,4,1,4,1,21,11,4,34,3,0,0,1,0
2019,D,anden001,scoring,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,R,anden001,scoring,77,69,10,18,2,0,2,1,14,7,4,28,3,0,0,1,0
2019,R,andes002,empty,240,216,60,103,11,1,10,0,10,22,0,44,0,2,0,0,0
2019,R,andes002,loaded,4,4,2,2,0,0,0,0,4,0,0,1,1,0,0,0,0
2019,R,andes002,menon,187,166,51,73,13,0,3,0,45,16,3,26,11,0,4,1,0
2019,R,andes002,scoring,103,90,26,33,4,0,1,0,34,10,3,14,4,0,2,1,0
2019,R,andet002,empty,56,48,16,32,2,1,4,0,4,8,0,10,0,0,0,0,0
2019,R,andet002,menon,50,43,17,35,6,0,4,0,22,3,0,13,1,0,2,2,0
2019,R,andet002,scoring,26,24,11,24,4,0,3,0,20,0,0,7,0,0,0,2,0
2019,R,andet003,empty,58,54,16,17,1,0,0,0,0,4,0,13,0,0,0,0,0
2019,R,andet003,loaded,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2019,R,andet003,menon,47,43,14,27,1,0,4,0,15,3,1,5,0,0,0,0,1
2019,R,andet003,scoring,21,18,5,11,0,0,2,0,10,2,1,1,0,0,0,0,1
2019,R,andrm001,empty,164,150,38,65,9,0,6,0,6,12,0,44,0,1,0,0,1
2019,R,andrm001,loaded,12,11,4,5,1,0,0,0,8,0,0,4,0,0,0,1,0
2019,R,andrm001,menon,146,125,34,52,8,2,2,0,33,15,4,35,2,2,1,3,0
2019,R,andrm001,scoring,102,85,25,37,5,2,1,0,31,13,4,25,0,1,0,3,0
2019,R,aranv001,empty,12,10,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0
2019,R,aranv001,menon,4,3,2,5,0,0,1,0,3,0,0,0,1,0,0,1,0
2019,R,aranv001,scoring,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,R,araup001,empty,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,R,araup001,menon,2,2,1,4,0,0,1,0,2,0,0,0,1,0,0,0,0
2019,R,archc001,empty,307,273,64,125,11,1,16,0,16,31,0,86,0,3,0,0,0
2019,R,archc001,loaded,12,9,3,3,0,0,0,0,8,0,0,2,1,0,0,3,0
2019,R,archc001,menon,219,185,50,86,7,1,9,0,51,24,2,57,5,1,6,3,0
2019,R,archc001,scoring,122,102,29,51,5,1,5,0,43,14,2,28,3,0,3,3,0
2019,R,armer001,empty,43,41,7,8,1,0,0,0,0,2,0,11,0,0,0,0,0
2019,R,armer001,loaded,5,4,3,3,0,0,0,0,5,1,0,0,0,0,0,0,0
2019,R,armer001,menon,32,29,10,14,1,0,1,0,9,3,0,7,1,0,0,0,0
2019,R,armer001,scoring,21,19,7,8,1,0,0,0,7,2,0,6,0,0,0,0,0
2019,R,armss001,empty,122,105,32,48,10,0,2,0,2,14,0,28,0,3,0,0,0
2019,R,armss001,loaded,6,5,3,6,0,0,1,1,8,0,0,2,0,1,0,0,0
2019,R,armss001,menon,149,129,34,57,3,1,6,1,36,15,1,35,4,1,1,3,0
2019,R,armss001,scoring,86,71,20,33,2,1,3,1,30,10,1,17,0,1,1,3,0
2019,R,arrij001,empty,331,304,94,149,8,1,15,0,15,24,0,61,0,3,0,0,0
2019,R,arrij001,loaded,14,13,3,4,1,0,0,0,8,1,0,2,0,0,0,0,0
2019,R,arrij001,menon,263,223,55,87,14,0,6,0,50,27,3,49,12,4,5,4,0
2019,R,arrij001,scoring,147,124,29,43,5,0,3,0,42,15,3,26,4,2,2,4,0
2019,R,arteh001,empty,4,3,1,4,0,0,1,0,1,1,0,0,0,0,0,0,0
2019,R,arteh001,menon,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,R,arteh001,scoring,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,R,avila001,empty,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,R,avila001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,R,avila001,menon,4,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2019,R,avila001,scoring,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,R,avill001,empty,65,56,13,23,1,0,3,0,3,8,0,13,0,1,0,0,0
2019,R,avill001,loaded,4,2,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0
2019,R,avill001,menon,76,68,20,30,4,0,2,0,16,6,0,17,4,2,0,0,0
2019,R,avill001,scoring,36,30,9,14,2,0,1,0,12,5,0,8,2,1,0,0,0
2019,R,avilp001,empty,14,13,2,2,0,0,0,0,0,0,0,2,0,1,0,0,0
2019,R,avilp001,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,R,avilp001,menon,9,7,2,2,0,0,0,0,1,2,0,3,0,0,0,0,0
2019,R,avilp001,scoring,4,3,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
2019,R,baezm001,empty,68,57,12,18,3,0,1,0,1,10,0,14,0,1,0,0,0
2019,R,baezm001,loaded,4,3,1,1,0,0,0,0,3,0,0,1,0,0,0,1,0
2019,R,baezm001,menon,63,55,13,23,4,0,2,0,14,4,2,14,0,2,1,1,0
2019,R,baezm001,scoring,30,25,6,11,2,0,1,0,11,4,2,7,0,0,0,1,0
2019,D,baezp001,empty,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,R,baezp001,empty,147,132,24,41,3,1,4,0,4,13,0,38,0,2,0,0,0
2019,R,baezp001,loaded,10,9,2,2,0,0,0,0,6,0,0,3,0,1,0,0,0
2019,D,baezp001,menon,5,5,3,6,0,0,1,0,3,0,0,1,0,0,0,0,0
2019,R,baezp001,menon,129,115,19,30,5,0,2,0,22,10,1,31,7,2,2,0,0
2019,D,baezp001,scoring,3,3,1,4,0,0,1,0,3,0,0,1,0,0,0,0,0
2019,R,baezp001,scoring,63,52,14,23,3,0,2,0,20,7,1,11,2,2,2,0,0
2019,R,baezs001,empty,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,R,baezs001,menon,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,R,baezs001,scoring,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,R,bailh001,empty,409,375,95,144,14,1,11,0,11,33,0,84,0,1,0,0,0
2019,R,bailh001,loaded,8,6,4,11,1,0,2,2,14,2,0,1,0,0,0,0,0
2019,R,bailh001,menon,287,257,67,111,10,2,10,2,62,20,1,65,11,3,2,5,0
2019,R,bailh001,scoring,130,109,29,48,5,1,4,2,49,14,1,26,4,1,1,5,0
2019,R,banda001,empty,10,10,2,4,2,0,0,0,0,0,0,2,0,0,0,0,0
2019,R,banda001,menon,8,8,4,6,2,0,0,0,3,0,0,0,0,0,0,0,0
2019,R,banda001,scoring,6,6,3,5,2,0,0,0,3,0,0,0,0,0,0,0,0
2019,R,banum001,empty,135,113,31,58,3,0,8,0,8,22,0,28,0,0,0,0,0
2019,R,banum001,loaded,9,8,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0
2019,R,banum001,menon,100,85,29,47,6,0,4,0,26,11,3,16,5,1,1,2,0
2019,R,banum001,scoring,58,47,17,29,3,0,3,0,24,7,3,12,0,1,1,2,0
2019,R,bardl001,empty,115,102,16,27,2,0,3,0,3,9,0,26,0,4,0,0,0
2019,R,bardl001,loaded,5,5,1,2,1,0,0,0,3,0,0,0,1,0,0,0,0
2019,R,bardl001,menon,84,78,25,44,4,0,5,0,29,4,1,14,6,1,0,1,0
2019,R,bardl001,scoring,50,45,16,28,3,0,3,0,25,3,1,8,2,1,0,1,0
2019,R,barls001,empty,155,135,32,52,7,2,3,0,3,19,0,46,0,1,0,0,0
2019,R,barls001,loaded,11,10,1,1,0,0,0,0,3,1,0,6,0,0,0,0,0
2019,R,barls001,menon,155,132,32,54,9,2,3,0,35,18,3,46,2,2,2,1,0
2019,R,barls001,scoring,95,79,19,31,5,2,1,0,29,13,3,28,1,1,1,1,0
2019,R,barnj002,empty,83,74,17,28,2,0,3,0,3,9,0,19,0,0,0,0,0
2019,R,barnj002,loaded,8,4,0,0,0,0,0,0,4,2,0,1,1,0,0,2,0
2019,R,barnj002,menon,77,62,19,37,4,1,4,0,24,13,1,13,2,0,0,2,0
