YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2023,R,abadf001,empty,12,9,7,11,1,0,1,0,1,3,0,1,0,0,0,0,0
2023,R,abadf001,loaded,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,R,abadf001,menon,20,20,4,8,1,0,1,0,4,0,0,1,2,0,0,0,0
2023,R,abadf001,scoring,12,12,3,7,1,0,1,0,4,0,0,1,1,0,0,0,0
2023,R,abboa001,empty,278,251,62,111,11,1,12,0,12,27,0,74,0,0,0,0,0
2023,R,abboa001,loaded,6,6,1,2,1,0,0,0,3,0,0,4,0,0,0,0,0
2023,R,abboa001,menon,181,158,38,63,13,0,4,0,33,17,0,46,6,1,0,5,0
2023,R,abboa001,scoring,87,73,20,33,10,0,1,0,27,9,0,24,2,0,0,5,0
2023,R,abboc001,empty,89,79,29,49,3,1,5,0,5,9,0,21,0,1,0,0,0
2023,R,abboc001,loaded,6,4,2,5,0,0,1,1,7,0,0,0,1,1,0,1,0
2023,R,abboc001,menon,94,78,19,32,1,0,4,1,27,10,0,19,5,3,0,3,0
2023,R,abboc001,scoring,60,47,12,21,0,0,3,1,24,7,0,8,3,3,0,3,0
2023,R,abrea001,empty,131,110,24,44,5,0,5,0,5,18,0,31,0,3,0,0,0
2023,R,abrea001,loaded,10,9,2,5,0,0,1,1,7,1,0,4,0,0,0,0,0
2023,R,abrea001,menon,137,115,28,47,7,0,4,1,32,17,1,30,4,3,0,1,1
2023,R,abrea001,scoring,88,72,18,33,6,0,3,1,29,13,1,21,2,2,0,1,0
2023,D,abreb002,empty,8,8,2,4,2,0,0,0,0,0,0,4,0,0,0,0,0
2023,L,abreb002,empty,12,9,1,1,0,0,0,0,0,2,0,4,0,1,0,0,0
2023,R,abreb002,empty,157,139,30,46,7,0,3,0,3,17,0,56,0,1,0,0,0
2023,R,abreb002,loaded,8,7,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0
2023,D,abreb002,menon,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2023,L,abreb002,menon,11,10,3,7,1,0,1,0,4,0,0,3,0,1,0,0,0
2023,R,abreb002,menon,130,109,14,25,2,0,3,0,15,14,0,44,6,2,2,3,0
2023,D,abreb002,scoring,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2023,L,abreb002,scoring,5,5,2,3,1,0,0,0,2,0,0,2,0,0,0,0,0
2023,R,abreb002,scoring,70,60,8,18,1,0,3,0,15,6,0,21,3,1,0,3,0
2023,R,acevd001,empty,24,23,7,15,3,1,1,0,1,0,0,6,0,1,0,0,0
2023,R,acevd001,loaded,2,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0
2023,R,acevd001,menon,23,19,9,16,2,1,1,0,14,2,1,1,0,0,0,2,0
2023,R,acevd001,scoring,19,15,8,13,2,0,1,0,13,2,1,1,0,0,0,2,0
2023,R,actog001,empty,14,12,4,8,1,0,1,0,1,1,0,1,0,1,0,0,0
2023,R,actog001,loaded,3,2,1,2,1,0,0,0,4,1,0,0,0,0,0,0,0
