YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2018,R,abrej003,empty,325,299,77,126,16,0,11,0,11,21,0,77,0,5,0,0,0
2018,R,abrej003,loaded,7,4,1,2,1,0,0,0,5,2,0,0,1,0,0,1,0
2018,R,abrej003,menon,228,200,55,110,20,1,11,0,67,16,7,32,14,6,0,6,0
2018,R,abrej003,scoring,126,106,30,62,9,1,7,0,53,12,7,15,4,2,0,6,0
2018,D,acunr001,empty,14,13,2,3,1,0,0,0,0,1,0,5,0,0,0,0,0
2018,R,acunr001,empty,329,299,89,172,18,4,19,0,19,26,0,84,0,4,0,0,0
2018,D,acunr001,loaded,1,1,1,4,0,0,1,1,4,0,0,0,0,0,0,0,0
2018,R,acunr001,loaded,11,10,4,5,1,0,0,0,8,1,0,2,0,0,0,0,0
2018,D,acunr001,menon,3,3,1,4,0,0,1,1,4,0,0,0,0,0,0,0,0
2018,R,acunr001,menon,158,134,38,67,8,0,7,0,45,19,2,39,4,2,0,3,0
2018,D,acunr001,scoring,1,1,1,4,0,0,1,1,4,0,0,0,0,0,0,0,0
2018,R,acunr001,scoring,104,85,29,46,5,0,4,0,38,15,2,24,1,1,0,3,0
2018,D,adaml001,empty,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2018,R,adaml001,empty,15,12,3,6,0,0,1,0,1,3,0,3,0,0,0,0,0
2018,R,adaml001,menon,14,13,3,7,1,0,1,0,5,1,0,5,1,0,0,0,0
2018,R,adaml001,scoring,10,9,2,3,1,0,0,0,3,1,0,4,1,0,0,0,0
2018,R,adamm002,empty,166,152,33,70,4,0,11,0,11,13,0,34,0,1,0,0,0
2018,R,adamm002,loaded,8,8,1,1,0,0,0,0,3,0,0,2,2,0,0,0,0
2018,R,adamm002,menon,171,154,40,76,6,0,10,0,46,14,3,39,6,3,0,0,0
2018,R,adamm002,scoring,101,89,27,55,4,0,8,0,41,10,3,22,3,2,0,0,0
2018,R,adamw002,empty,169,156,46,76,6,0,8,0,8,13,0,47,0,0,0,0,0
2018,R,adamw002,loaded,12,11,1,1,0,0,0,0,2,1,0,6,1,0,0,0,0
2018,R,adamw002,menon,154,132,34,41,1,0,2,0,26,18,3,48,6,1,1,2,0
2018,R,adamw002,scoring,104,85,20,20,0,0,0,0,22,15,3,32,3,1,1,2,0
2018,R,adduj002,empty,104,100,25,37,4,1,2,0,2,4,0,26,0,0,0,0,0
2018,R,adduj002,loaded,3,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
2018,R,adduj002,menon,81,76,22,31,4,1,1,0,19,2,0,19,2,0,2,1,0
2018,R,adduj002,scoring,44,39,11,20,4,1,1,0,19,2,0,14,0,0,2,1,0
2018,R,adrie001,empty,207,195,42,62,11,0,3,0,3,12,0,52,0,0,0,0,0
2018,R,adrie001,loaded,9,8,2,5,0,0,1,1,7,0,0,1,0,0,0,1,0
2018,R,adrie001,menon,159,140,42,65,12,1,3,1,36,12,2,30,4,1,4,2,0
2018,R,adrie001,scoring,93,79,20,28,5,0,1,1,26,10,2,18,2,1,1,2,0
2018,D,aguij001,empty,7,7,1,4,0,0,1,0,1,0,0,3,0,0,0,0,0
2018,L,aguij001,empty,13,12,5,10,2,0,1,0,1,1,0,4,0,0,0,0,0
2018,R,aguij001,empty,278,251,76,148,12,0,20,0,20,25,0,75,0,2,0,0,0
2018,D,aguij001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,L,aguij001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,R,aguij001,loaded,18,16,5,5,0,0,0,0,12,0,0,3,3,1,0,1,0
2018,D,aguij001,menon,5,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2018,L,aguij001,menon,16,14,2,3,1,0,0,0,3,1,1,7,0,0,0,0,1
2018,R,aguij001,menon,288,241,59,117,13,0,15,0,88,33,3,68,19,4,0,10,0
2018,D,aguij001,scoring,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2018,L,aguij001,scoring,10,8,2,3,1,0,0,0,3,1,1,5,0,0,0,0,1
2018,R,aguij001,scoring,175,142,36,72,6,0,10,0,73,21,3,42,6,2,0,10,0
2018,R,ahmen001,empty,333,308,73,131,25,3,9,0,9,23,0,69,0,2,0,0,0
2018,R,ahmen001,loaded,20,13,2,6,1,0,1,1,14,3,0,2,1,0,0,4,0
2018,R,ahmen001,menon,231,208,48,81,8,2,7,1,61,17,2,40,15,0,1,5,0
2018,R,ahmen001,scoring,130,113,32,58,6,1,6,1,57,12,2,23,2,0,0,5,0
2018,R,albeh001,empty,18,17,4,5,1,0,0,0,0,1,0,3,0,0,0,0,0
