YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1980,L,aikew001,3,11,11,4,4,0,0,0,0,2,0,0,1,0,0,0,0,0
1980,L,ashba001,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,ashba001,11,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1980,L,bergd001,3,3,3,1,3,0,1,0,0,2,0,0,0,0,0,0,0,0
1980,L,bochb002,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,boonb001,2,20,18,4,4,0,0,0,0,2,1,0,2,0,0,1,0,0
1980,L,bowal001,6,23,19,6,6,0,0,0,0,0,3,3,3,0,0,1,0,0
1980,L,bretg001,5,12,11,3,10,1,0,2,0,4,1,0,0,1,0,0,0,0
1980,L,browb001,8,11,10,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1980,L,brusw001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,bystm001,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,cabee001,5,25,21,5,6,1,0,0,0,0,1,0,3,0,0,3,0,0
1980,L,carls001,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,cedec001,8,12,11,2,2,0,0,0,0,1,1,0,0,3,0,0,0,0
1980,L,ceror001,2,12,12,4,7,0,0,1,0,2,0,0,1,0,0,0,0,0
1980,L,chril101,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,cruzj001,7,23,15,6,9,1,1,0,0,4,8,4,1,1,0,0,0,0
1980,L,dentb001,6,12,11,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0
1980,L,forsk001,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1980,L,gambo001,7,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,gambo001,10,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1980,L,grosg001,7,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,grosg001,11,3,2,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0
1980,L,heepd001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,howea001,3,17,15,3,6,1,1,0,0,2,1,1,2,0,0,0,1,0
1980,L,howea001,11,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1980,L,hurdc001,9,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1980,L,jackr001,9,12,11,3,4,1,0,0,0,0,1,0,4,0,0,0,0,0
1980,L,lacof001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,landr001,4,6,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1980,L,landr001,6,4,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1980,L,leonj001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,leonj001,11,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1980,L,luzig001,7,16,16,4,8,1,0,1,0,3,0,0,6,0,0,0,0,0
1980,L,luzig001,11,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1980,L,maddg001,8,23,20,6,8,2,0,0,0,3,2,1,2,2,1,0,0,0
1980,L,mcbrb101,9,22,21,5,5,0,0,0,0,0,1,0,5,0,0,0,0,0
1980,L,mcgrt001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,mcrah001,10,12,10,2,2,0,0,0,0,0,1,0,3,0,1,0,0,0
1980,L,morek001,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1980,L,morgj001,4,19,13,2,5,1,1,0,0,0,6,1,1,0,0,0,0,0
1980,L,murcb101,10,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1980,L,nettg001,5,5,5,1,4,0,0,1,0,1,0,0,1,1,0,0,0,0
1980,L,nettg001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,niekj001,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,otisa001,8,12,12,4,5,1,0,0,0,0,0,0,3,0,0,0,0,0
1980,L,pinil001,7,7,5,1,4,0,0,1,0,1,2,0,1,0,0,0,0,0
1980,L,portd001,2,11,10,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1980,L,puhlt001,8,13,11,6,6,0,0,0,0,1,2,0,1,0,0,0,0,0
1980,L,puhlt001,9,8,7,4,6,2,0,0,0,2,1,0,1,0,0,0,0,0
1980,L,puhlt001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,pujol001,2,13,10,1,3,0,1,0,0,0,3,0,0,0,0,0,0,0
1980,L,randw001,4,14,13,5,7,2,0,0,0,1,1,0,3,0,0,0,0,0
1980,L,reync001,6,17,13,2,3,1,0,0,0,0,3,1,1,0,0,1,0,0
1980,L,rodra101,5,6,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,rosep001,3,25,20,8,8,0,0,0,0,2,5,2,3,0,0,0,0,0
1980,L,ruhlv001,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,ruthd001,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1980,L,ryann001,1,6,4,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0
1980,L,sambj001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1980,L,schmm001,5,25,24,5,6,1,0,0,0,1,1,0,6,0,0,0,0,0
1980,L,smitl002,7,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,sodee101,10,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,spenj101,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,trilm001,4,24,21,8,12,2,1,0,0,4,0,0,2,0,0,2,1,0
1980,L,unsed101,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,unsed101,9,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,unsed101,11,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1980,L,vukog001,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,walld001,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1980,L,walld001,9,8,7,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0
1980,L,walld001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,washu001,6,13,11,4,5,1,0,0,0,1,2,0,3,0,0,0,0,0
1980,L,wathj001,9,8,5,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0
1980,L,wathj001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,watsb001,3,12,12,6,11,3,1,0,0,0,0,0,0,0,0,0,0,0
1980,L,whitf001,4,11,11,6,10,1,0,1,0,3,0,0,1,0,0,0,0,0
1980,L,wilsw001,7,14,13,4,8,2,1,0,0,4,1,0,2,0,0,0,0,0
1980,L,woodg001,9,7,6,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0
1980,L,woodg001,11,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1980,R,adamg101,7,42,41,14,19,0,1,1,0,4,1,0,6,2,0,0,0,0
1980,R,adamg101,10,238,214,60,88,11,1,5,0,33,14,1,19,8,0,6,4,0
1980,R,adamg101,11,7,7,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
1980,R,agual001,4,40,37,10,16,1,1,1,0,6,2,0,3,0,0,0,1,0
1980,R,agual001,6,8,8,3,5,0,1,0,0,2,0,0,0,0,0,0,0,0
1980,R,agual001,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,R,aikew001,3,567,490,135,212,23,0,18,0,86,62,2,79,22,6,0,9,0
1980,R,aikew001,10,56,53,16,23,1,0,2,0,12,2,1,9,1,1,0,0,0
1980,R,aingd101,4,4,4,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0
1980,R,aingd101,5,7,7,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
1980,R,aingd101,7,17,16,6,8,2,0,0,0,0,1,0,3,0,0,0,0,0
1980,R,aingd101,8,76,73,17,22,3,1,0,0,4,1,0,20,2,1,1,0,0
1980,R,aingd101,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,R,aingd101,10,6,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
1980,R,aingd101,11,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,R,alexd001,1,89,83,15,18,3,0,0,0,3,3,0,24,1,0,3,0,0
1980,R,alexg101,2,22,22,3,5,0,1,0,0,2,0,0,8,1,0,0,0,0
1980,R,alexg101,7,5,5,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0
1980,R,alexg101,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,R,alexg101,10,145,129,28,43,6,0,3,0,17,15,1,39,8,0,0,1,0
1980,R,alexg101,11,25,21,6,13,1,0,2,0,10,2,0,4,0,0,0,2,0
1980,R,alexm101,8,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1980,R,alleg001,2,65,53,20,26,6,0,0,0,9,10,0,7,1,0,1,1,0
1980,R,alleg001,10,18,16,5,5,0,0,0,0,1,2,0,4,0,0,0,0,0
1980,R,alleg001,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1980,R,allek101,4,51,44,11,14,3,0,0,0,2,4,0,2,1,1,2,0,0
1980,R,allek101,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1980,R,allek101,7,6,4,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0
1980,R,allek101,9,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1980,R,allen001,1,16,14,2,2,0,0,0,0,0,1,0,7,0,0,1,0,0
1980,R,almob001,4,49,46,7,10,3,0,0,0,2,3,0,11,0,0,0,0,0
1980,R,almob001,5,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1980,R,almob001,6,104,98,22,29,1,3,0,0,5,5,1,20,2,0,0,1,0
1980,R,almob001,11,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,R,alstd101,7,26,20,4,4,0,0,0,0,2,4,2,3,1,1,0,1,0
1980,R,alstd101,8,11,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1980,R,alstd101,9,16,14,6,9,1,1,0,0,4,1,0,1,0,1,0,0,0
1980,R,alstd101,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,R,alstd101,11,10,8,2,4,0,1,0,0,2,0,0,2,0,0,1,1,0
1980,R,andej001,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,R,andej001,5,121,108,27,37,1,0,3,0,14,11,0,12,2,0,0,2,0
1980,R,andej001,6,211,190,41,58,5,0,4,0,15,13,1,24,3,3,5,0,0
1980,R,andej001,10,13,10,2,3,1,0,0,0,0,2,0,1,0,0,1,0,0
1980,R,andej001,11,9,8,2,5,0,0,1,0,1,1,0,1,0,0,0,0,0
1980,R,anduj001,1,37,29,5,10,0,1,1,0,3,3,0,16,1,0,5,0,0
1980,R,armat001,8,34,31,5,8,0,0,1,0,3,2,0,10,3,0,1,0,0
1980,R,armat001,9,632,597,170,306,18,8,34,1,106,27,4,118,19,2,1,5,0
1980,R,armsm001,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1980,R,armsm001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,R,ashba001,2,389,347,89,121,19,2,3,0,48,35,12,40,10,0,2,5,0
1980,R,ashba001,11,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1980,R,ashft001,5,35,32,4,4,0,0,0,0,3,3,0,3,1,0,0,0,0
