YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1993,R,abboj001,empty,519,474,119,166,23,0,8,0,8,43,0,55,0,2,0,0,0
1993,R,abboj001,loaded,18,15,7,8,1,0,0,0,16,1,0,1,2,0,0,2,0
1993,R,abboj001,menon,387,340,102,160,16,0,14,0,96,30,4,40,29,1,12,4,0
1993,R,abboj001,scoring,212,182,55,88,9,0,8,0,82,19,4,26,5,0,7,4,0
1993,R,abbop001,empty,49,45,11,25,3,1,3,0,3,4,0,4,0,0,0,0,0
1993,R,abbop001,loaded,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1993,R,abbop001,menon,35,28,8,16,2,0,2,0,10,7,1,3,1,0,0,0,0
1993,R,abbop001,scoring,26,20,5,12,1,0,2,0,9,6,1,2,0,0,0,0,0
1993,R,agosj001,empty,10,10,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0
1993,R,agosj001,menon,16,16,6,9,0,0,1,0,6,0,0,2,0,0,0,0,0
1993,R,agosj001,scoring,13,13,6,9,0,0,1,0,6,0,0,1,0,0,0,0,0
1993,R,aguir001,empty,178,170,33,54,6,0,5,0,5,7,0,42,0,1,0,0,0
1993,R,aguir001,loaded,3,1,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0
1993,R,aguir001,menon,109,99,27,48,5,2,4,0,26,7,3,17,5,0,2,1,0
1993,R,aguir001,scoring,65,57,15,22,4,0,1,0,17,6,3,12,1,0,1,1,0
1993,R,aldrs001,empty,21,17,7,9,2,0,0,0,0,3,0,4,0,1,0,0,0
1993,R,aldrs001,loaded,2,2,2,5,0,0,1,1,6,0,0,0,0,0,0,0,0
1993,R,aldrs001,menon,44,35,12,21,3,0,2,1,14,7,1,5,1,0,2,0,0
1993,R,aldrs001,scoring,28,22,7,11,1,0,1,1,12,5,1,3,1,0,1,0,0
1993,L,alvaw001,empty,22,21,4,5,1,0,0,0,0,1,0,5,0,0,0,0,0
1993,R,alvaw001,empty,493,418,103,148,19,1,8,0,8,72,0,97,0,3,0,0,0
1993,L,alvaw001,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,R,alvaw001,loaded,18,14,2,2,0,0,0,0,8,2,0,6,1,0,0,2,0
1993,L,alvaw001,menon,11,10,3,3,0,0,0,0,1,1,0,1,2,0,0,0,0
1993,R,alvaw001,menon,384,311,65,92,9,0,6,0,58,50,8,58,24,4,13,6,0
1993,L,alvaw001,scoring,5,4,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
1993,R,alvaw001,scoring,211,160,33,49,7,0,3,0,50,40,8,36,5,2,3,6,0
1993,R,andeb002,empty,29,29,5,12,2,1,1,0,1,0,0,4,0,0,0,0,0
1993,R,andeb002,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,R,andeb002,menon,16,14,6,7,1,0,0,0,5,2,0,0,2,0,0,0,0
1993,R,andeb002,scoring,13,11,5,6,1,0,0,0,5,2,0,0,2,0,0,0,0
1993,L,andel001,empty,7,7,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0
1993,R,andel001,empty,141,128,31,46,4,1,3,0,3,12,0,34,0,1,0,0,0
1993,W,andel001,empty,6,6,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
1993,R,andel001,loaded,19,18,5,7,0,1,0,0,12,1,0,2,0,0,0,0,0
1993,W,andel001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,andel001,menon,5,4,2,3,1,0,0,0,2,1,1,1,0,0,0,0,0
1993,R,andel001,menon,115,104,23,31,1,2,1,0,23,9,2,33,5,0,2,0,0
1993,W,andel001,menon,14,10,2,4,0,1,0,0,2,3,1,1,0,1,0,0,0
1993,L,andel001,scoring,4,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0
1993,R,andel001,scoring,67,59,13,18,1,2,0,0,21,6,2,18,1,0,2,0,0
1993,W,andel001,scoring,8,5,1,1,0,0,0,0,1,2,1,1,0,1,0,0,0
1993,R,andem001,empty,15,14,5,5,0,0,0,0,0,1,0,3,0,0,0,0,0
1993,R,andem001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,R,andem001,menon,15,13,7,16,0,0,3,0,10,2,0,1,1,0,0,0,0
1993,R,andem001,scoring,8,8,5,11,0,0,2,0,8,0,0,1,1,0,0,0,0
1993,R,appik001,empty,588,539,104,145,21,1,6,0,6,49,0,120,0,0,0,0,0
1993,R,appik001,loaded,10,9,3,5,0,1,0,0,8,0,0,2,0,0,0,1,0
1993,R,appik001,menon,365,324,79,107,18,2,2,0,57,32,3,66,18,1,3,5,0
1993,R,appik001,scoring,202,178,38,51,9,2,0,0,50,19,3,38,5,0,0,5,0
1993,R,aquil001,empty,266,247,71,102,12,2,5,0,5,15,0,39,0,4,0,0,0
1993,R,aquil001,loaded,12,11,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0
1993,R,aquil001,menon,205,170,44,58,11,0,1,0,32,25,1,28,11,1,7,2,0
1993,R,aquil001,scoring,124,103,26,37,8,0,1,0,29,17,1,21,1,1,1,2,0
1993,R,armsj001,empty,498,454,125,202,15,4,18,0,18,40,0,69,0,4,0,0,0
1993,R,armsj001,loaded,18,16,6,8,2,0,0,0,15,1,0,1,1,0,0,1,0
