YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1970,L,alleg101,6,8,7,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1970,L,allib103,11,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1970,L,aloum101,8,14,12,3,4,1,0,0,0,0,2,1,1,0,0,0,0,0
1970,L,alyeb101,7,8,6,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
1970,L,alyeb101,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,belam101,6,13,12,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1970,L,bencj101,2,12,9,2,5,0,0,1,0,1,3,2,1,1,0,0,0,0
1970,L,blaip101,8,15,13,1,1,0,0,0,0,0,1,0,4,0,0,1,0,0
1970,L,brava101,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,bufod101,7,10,7,3,6,0,0,1,0,3,2,0,0,0,0,0,1,0
1970,L,carbb101,7,7,6,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
1970,L,cardl101,6,13,11,2,2,0,0,0,0,1,1,0,1,1,0,1,0,0
1970,L,carer001,11,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,cashd101,4,9,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
1970,L,clemr101,9,14,14,3,3,0,0,0,0,1,0,0,4,0,0,0,0,0
1970,L,clint101,11,2,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0
1970,L,clont101,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,cuelm101,1,2,2,1,4,0,0,1,1,4,0,0,1,0,0,0,0,0
1970,L,ellid101,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
1970,L,etcha101,2,9,9,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0
1970,L,gulld101,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,halld101,1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,hallt101,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,hebnr001,5,8,6,4,6,2,0,0,0,0,2,0,1,0,0,0,0,0
1970,L,helmt101,4,11,11,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,hende103,2,5,5,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0
1970,L,holtj101,8,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1970,L,holtj101,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,jetej101,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,jetej101,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,johnd105,4,13,11,4,10,0,0,2,0,4,1,0,1,1,1,0,0,0
1970,L,kaatj101,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,killh102,3,4,3,1,4,0,0,1,0,2,1,0,1,0,0,0,0,0
1970,L,killh102,5,9,8,2,5,0,0,1,0,2,1,0,3,0,0,0,0,0
1970,L,manuc101,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,may-l101,3,12,12,2,3,1,0,0,0,2,0,0,2,1,0,0,0,0
1970,L,mazeb101,4,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1970,L,mcnad102,1,5,5,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0
1970,L,mcrah001,7,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,mcrah001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,merrj102,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1970,L,mittg101,2,8,8,4,5,1,0,0,0,2,0,0,2,0,0,0,0,0
1970,L,moosb101,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,nolag101,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,oliva001,3,9,8,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0
1970,L,olivt102,9,12,12,6,11,2,0,1,0,1,0,0,1,0,0,0,0,0
1970,L,pagaj101,5,4,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1970,L,palmj001,1,4,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1970,L,patef101,6,4,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0
1970,L,peret001,5,13,12,4,9,2,0,1,0,2,1,0,1,0,0,0,0,0
1970,L,perrj102,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1970,L,poweb101,3,14,14,6,11,2,0,1,0,6,0,0,3,1,0,0,0,0
1970,L,quilf101,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,quilf101,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,ratlp101,2,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,reesr101,3,8,7,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1970,L,renir101,5,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,renir101,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,rettm101,7,5,3,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0
1970,L,robeb101,3,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,robeb101,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,robib104,5,13,12,7,9,2,0,0,0,1,0,0,1,0,0,0,1,0
1970,L,robif103,9,15,10,2,5,0,0,1,0,2,5,1,2,0,0,0,0,0
1970,L,rosep001,9,13,13,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0
1970,L,sangm101,2,12,12,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,starw101,7,13,12,6,7,1,0,0,0,1,1,0,1,0,0,0,0,0
1970,L,stewj102,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,thomd103,4,9,8,1,2,1,0,0,0,0,1,0,0,2,0,0,0,0
1970,L,tolab101,8,13,12,5,8,0,0,1,0,2,1,0,1,0,0,0,0,0
1970,L,tovac101,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,tovac101,7,4,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1970,L,tovac101,8,8,8,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0
1970,L,walkl101,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,wills102,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,woodw101,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,woodw101,6,10,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1970,R,aaroh101,3,41,36,8,11,0,0,1,0,5,4,1,5,2,1,0,0,0
1970,R,aaroh101,9,542,471,145,284,26,1,37,1,112,65,14,54,11,1,0,5,0
1970,R,aaroh101,11,15,9,1,1,0,0,0,0,1,5,0,4,0,0,0,1,0
1970,R,aarot101,3,14,14,6,11,2,0,1,0,3,0,0,1,2,0,0,0,0
1970,R,aarot101,7,33,31,5,8,0,0,1,0,4,2,0,5,1,0,0,0,0
1970,R,aarot101,9,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,R,aarot101,11,17,16,2,2,0,0,0,0,0,1,0,3,2,0,0,0,0
1970,R,abert101,1,20,17,3,3,0,0,0,0,2,0,0,7,0,0,3,0,0
1970,R,adaij101,4,33,27,4,4,0,0,0,0,1,5,1,3,1,0,1,0,0
1970,R,ageet101,8,683,624,178,291,30,7,23,0,74,54,3,155,10,2,1,2,0
1970,R,ageet101,9,9,8,3,6,0,0,1,0,1,1,0,1,0,0,0,0,0
1970,R,ageet101,11,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1970,R,aguih101,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1970,R,akerj102,1,16,16,1,1,0,0,0,0,1,0,0,6,1,0,0,0,0
1970,R,alcal101,4,123,117,19,29,5,1,1,0,14,4,0,13,2,0,1,1,0
1970,R,alcal101,11,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1970,R,alleb105,4,239,206,53,85,6,1,8,0,26,32,2,15,3,0,1,0,0
1970,R,alleb105,5,38,31,5,6,1,0,0,0,3,7,1,3,1,0,0,0,0
1970,R,alleb105,11,28,24,3,3,0,0,0,0,0,4,1,3,0,0,0,0,0
1970,R,alled101,3,348,300,80,154,8,3,20,2,66,47,10,81,8,1,0,0,0
1970,R,alled101,5,166,141,42,91,6,2,13,0,31,23,6,31,1,1,0,1,0
1970,R,alled101,7,16,15,5,10,2,0,1,0,4,1,0,5,0,0,0,0,0
1970,R,alled101,11,3,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1970,R,alleg101,4,27,23,8,11,0,0,1,0,4,4,1,4,1,0,0,0,0
1970,R,alleg101,5,7,7,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0
1970,R,alleg101,6,427,391,94,139,16,4,7,1,37,27,8,64,5,3,2,4,0
1970,R,alleg101,11,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,R,alleh104,3,11,10,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0
1970,R,alleh104,4,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,R,alleh104,7,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,R,alleh104,8,45,41,10,13,3,0,0,0,4,4,0,1,1,0,0,0,0
1970,R,alleh104,9,30,26,8,10,2,0,0,0,4,3,1,6,0,0,0,1,0
1970,R,alleh104,11,18,15,2,3,1,0,0,0,0,3,0,5,1,0,0,0,0
