YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2019,D,anden001,R,L,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,D,anden001,R,R,11,11,3,3,0,0,0,0,1,0,0,3,0,0,0,0,0
2019,D,baezp001,R,L,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,D,baezp001,R,R,6,5,3,6,0,0,1,0,3,1,0,1,0,0,0,0,0
2019,D,berrj001,R,L,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2019,D,berrj001,R,R,15,12,4,6,2,0,0,0,1,3,0,4,0,0,0,0,0
2019,D,brebj001,R,L,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,D,brebj001,R,R,5,5,2,4,0,1,0,0,0,0,0,2,0,0,0,0,0
2019,D,britz001,L,L,3,3,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
2019,D,britz001,L,R,6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2019,D,buehw001,R,L,16,15,2,2,0,0,0,0,1,1,0,3,0,0,0,0,0
2019,D,buehw001,R,R,33,27,3,4,1,0,0,0,0,5,0,12,1,1,0,0,0
2019,D,cabrg001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,D,cabrg001,L,R,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,D,castd002,R,L,4,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2019,D,castd002,R,R,11,10,2,2,0,0,0,0,0,1,0,4,1,0,0,0,0
2019,D,chapa001,L,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,D,chapa001,L,R,8,6,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0
2019,D,coleg001,R,L,27,26,3,7,1,0,1,0,1,1,0,15,0,0,0,0,0
2019,D,coleg001,R,R,27,25,3,3,0,0,0,0,0,2,0,10,1,0,0,0,0
2019,D,corbp001,L,L,15,11,3,3,0,0,0,0,1,4,1,4,0,0,0,0,0
2019,D,corbp001,L,R,25,21,4,6,2,0,0,0,4,3,0,10,0,1,0,0,0
2019,D,dobnr001,R,L,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,D,dobnr001,R,R,10,9,5,6,1,0,0,0,1,1,0,0,1,0,0,0,0
2019,D,dools001,L,L,7,7,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
