YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2003,D,alfoe001,5,18,17,9,13,4,0,0,0,5,1,0,1,0,0,0,0,0
2003,D,aloum001,7,21,20,10,11,1,0,0,0,3,1,0,4,1,0,0,0,0
2003,D,aurir001,6,18,15,2,3,1,0,0,0,1,3,0,3,0,0,0,0,0
2003,D,bakop001,2,6,4,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0
2003,D,bankb001,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,D,beckj002,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2003,D,bondb001,7,18,9,2,3,1,0,0,0,2,8,6,0,0,0,0,1,0
2003,D,boona001,5,16,15,3,4,1,0,0,0,0,0,0,3,0,0,1,0,0
2003,D,bragd001,9,5,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2003,D,browa001,11,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,D,byrne001,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,D,byrne001,8,12,12,6,7,1,0,0,0,2,0,0,4,0,0,0,0,0
2003,D,cabrm001,5,16,14,4,6,2,0,0,0,3,1,0,6,0,0,1,0,0
2003,D,castl001,4,20,17,5,8,3,0,0,0,1,3,0,3,0,0,0,0,0
2003,D,castv001,5,19,16,4,4,0,0,0,0,1,3,0,6,0,0,0,0,0
2003,D,chave001,5,23,22,1,2,1,0,0,0,0,1,1,3,0,0,0,0,0
2003,D,clemm001,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,D,conij001,7,17,15,4,4,0,0,0,0,2,2,1,1,0,0,0,0,0
2003,D,cruzj004,9,14,11,0,0,0,0,0,0,1,2,1,4,0,0,1,0,0
2003,D,cuddm001,10,4,4,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0
2003,D,damoj001,8,22,19,6,11,2,0,1,0,3,2,0,1,1,1,0,0,0
2003,D,derom001,4,5,5,2,3,1,0,0,0,2,0,0,2,0,0,0,0,0
2003,D,derom001,11,3,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
2003,D,durae001,10,24,21,5,7,2,0,0,0,3,3,0,4,0,0,0,0,0
2003,D,durhr001,4,19,17,4,4,0,0,0,0,0,1,0,5,0,1,0,0,0
2003,D,dye-j001,9,14,13,3,6,0,0,1,0,3,0,0,2,0,1,0,0,0
2003,D,ellim001,4,22,17,2,2,0,0,0,0,0,4,0,7,0,1,0,0,0
2003,D,encaj001,9,18,15,2,5,0,0,1,0,1,2,1,3,1,0,1,0,0
2003,D,felip001,11,3,3,2,4,0,1,0,0,1,0,0,1,0,0,0,0,0
2003,D,fickr001,3,11,10,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0
2003,D,fickr001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,D,fordl001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,D,franj002,3,9,7,4,5,1,0,0,0,0,2,0,1,0,0,0,0,0
2003,D,franj002,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,D,franm001,11,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,D,furcr001,6,23,19,4,4,0,0,0,0,0,3,1,5,0,0,1,0,0
2003,D,galaa001,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,D,galaa001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,D,garcn001,6,23,20,6,7,1,0,0,0,0,3,1,2,1,0,0,0,0
2003,D,giamj001,10,18,16,4,6,2,0,0,0,2,2,0,5,0,0,0,0,0
2003,D,gilem001,4,16,13,4,7,0,0,1,0,2,2,0,2,0,0,0,1,0
2003,D,gilem001,11,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2003,D,gland001,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2003,D,gonza001,6,14,12,3,6,0,0,1,0,1,2,1,3,0,0,0,0,0
2003,D,gonza002,6,17,16,1,1,0,0,0,0,0,1,0,3,1,0,0,0,0
2003,D,goodt001,11,2,1,1,2,1,0,0,0,2,0,0,0,0,0,0,1,0
2003,D,grism001,8,16,14,2,2,0,0,0,0,1,2,0,5,0,0,0,0,0
2003,D,grudm001,4,23,20,3,3,0,0,0,0,0,3,0,4,1,0,0,0,0
2003,D,guilj001,7,14,11,5,6,1,0,0,0,1,3,0,2,0,0,0,0,0
2003,D,guzmc001,6,14,13,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0
2003,D,hammj001,8,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,D,hammj001,9,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2003,D,hammj001,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2003,D,hampm001,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2003,D,harrl001,11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,D,hatts001,3,22,17,3,3,0,0,0,0,0,5,0,3,0,0,0,0,0
2003,D,hernr002,2,19,15,3,3,0,0,0,0,2,2,0,1,0,1,1,0,0
2003,D,hollt001,11,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2003,D,huntt001,8,16,14,6,11,0,1,1,0,2,2,1,2,0,0,0,0,0
2003,D,jackd003,4,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2003,D,jeted001,6,18,14,6,9,0,0,1,0,1,4,1,2,0,0,0,0,0
2003,D,johnn001,3,17,13,1,2,1,0,0,0,2,3,0,2,0,1,0,0,0
2003,D,jonea002,8,21,17,1,1,0,0,0,0,1,4,0,7,0,0,0,0,0
2003,D,jonec004,7,21,18,3,9,0,0,2,0,6,3,0,4,1,0,0,0,0
2003,D,jonej003,9,16,16,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0
2003,D,kaplg001,9,8,8,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2003,D,kaplg001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,D,karre001,3,16,16,6,12,0,0,2,0,2,0,0,3,1,0,0,0,0
2003,D,koskc001,5,15,15,3,4,1,0,0,0,0,0,0,5,0,0,0,0,0
2003,D,lecrm001,10,12,11,1,1,0,0,0,0,0,1,0,4,0,0,0,0,0
2003,D,lee-d002,3,19,16,4,5,1,0,0,0,2,1,0,2,0,2,0,0,0
2003,D,loftk001,8,23,21,6,7,1,0,0,0,1,2,0,2,1,0,0,0,0
2003,D,longt002,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,D,longt002,9,6,5,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2003,D,longt002,11,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2003,D,lopej001,2,21,21,7,9,2,0,0,0,0,0,0,6,0,0,0,0,0
2003,D,lowem001,5,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,D,maddg002,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,D,martr003,6,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2003,D,matsh001,7,17,15,4,8,1,0,1,0,3,2,0,3,1,0,0,0,0
2003,D,mcmib001,7,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,D,mcmib001,11,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2003,D,melha001,2,4,4,3,5,0,1,0,0,1,0,0,0,0,0,0,0,0
2003,D,melha001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,D,miend001,3,16,15,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0
2003,D,milld002,2,12,10,1,2,1,0,0,0,1,2,0,4,0,0,0,0,0
2003,D,milld002,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,D,millk005,3,23,21,5,5,0,0,0,0,0,2,0,4,0,0,0,0,0
2003,D,mirad001,2,4,4,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0
2003,D,muelb001,5,22,19,2,3,1,0,0,0,0,3,1,4,1,0,0,0,0
2003,D,nixot001,9,10,9,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0
2003,D,nixot001,11,1,1,1,4,0,0,1,0,2,0,0,0,0,0,0,0,0
2003,D,oleat001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
