YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1995,R,abboj001,empty,475,438,113,167,19,1,11,0,11,36,0,58,0,1,0,0,0
1995,R,abboj001,loaded,10,10,3,3,0,0,0,0,8,0,0,2,0,0,0,0,0
1995,R,abboj001,menon,367,326,96,119,14,0,3,0,68,28,1,28,25,1,8,4,0
1995,R,abboj001,scoring,211,184,50,63,7,0,2,0,63,17,1,19,12,0,6,4,0
1995,R,abbok001,empty,50,43,17,30,4,0,3,0,3,7,0,9,0,0,0,0,0
1995,R,abbok001,loaded,7,7,3,3,0,0,0,0,6,0,0,2,1,0,0,0,0
1995,R,abbok001,menon,72,62,11,12,1,0,0,0,12,9,0,12,4,0,0,1,0
1995,R,abbok001,scoring,44,40,10,10,0,0,0,0,12,3,0,7,2,0,0,1,0
1995,R,acevj001,empty,170,156,44,83,9,0,10,0,10,11,0,25,0,3,0,0,0
1995,R,acevj001,loaded,8,8,2,3,1,0,0,0,4,0,0,3,0,0,0,0,0
1995,R,acevj001,menon,121,103,38,60,7,0,5,0,39,9,2,15,11,3,4,2,0
1995,R,acevj001,scoring,78,67,26,40,5,0,3,0,33,6,2,13,4,2,1,2,0
1995,R,acrem001,empty,108,93,22,35,5,1,2,0,2,13,0,19,0,2,0,0,0
1995,R,acrem001,loaded,12,9,2,2,0,0,0,0,7,2,0,5,0,0,0,1,0
1995,R,acrem001,menon,128,110,30,53,2,3,5,0,39,15,2,28,5,0,1,2,0
1995,R,acrem001,scoring,85,71,17,32,2,2,3,0,34,12,2,18,4,0,0,2,0
1995,R,adamt001,empty,41,36,8,11,3,0,0,0,0,5,0,8,0,0,0,0,0
1995,R,adamt001,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1995,R,adamt001,menon,45,40,14,22,2,3,0,0,14,5,1,7,2,0,0,0,0
1995,R,adamt001,scoring,31,27,11,18,1,3,0,0,13,4,1,6,0,0,0,0,0
1995,D,aguir001,empty,3,3,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0
1995,R,aguir001,empty,124,120,31,49,6,0,4,0,4,3,0,31,0,1,0,0,0
1995,R,aguir001,loaded,10,8,1,1,0,0,0,0,4,1,0,2,0,0,0,1,0
1995,D,aguir001,menon,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,R,aguir001,menon,99,84,15,23,2,0,2,0,17,10,1,21,2,0,1,4,0
1995,R,aguir001,scoring,66,52,10,18,2,0,2,0,17,10,1,12,1,0,0,4,0
1995,R,aheap001,empty,28,25,8,12,1,0,1,0,1,3,0,2,0,0,0,0,0
1995,R,aheap001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,R,aheap001,menon,27,25,12,17,2,0,1,0,10,2,1,2,0,0,0,0,0
1995,R,aheap001,scoring,16,15,8,9,1,0,0,0,8,1,1,2,0,0,0,0,0
1995,R,albej001,empty,37,32,10,14,1,0,1,0,1,5,0,5,0,0,0,0,0
1995,R,albej001,loaded,6,5,3,3,0,0,0,0,8,0,0,0,0,0,0,1,0
1995,R,albej001,menon,64,55,16,22,1,1,1,0,20,7,1,5,0,1,0,1,0
1995,R,albej001,scoring,41,35,10,13,1,1,0,0,18,4,1,3,0,1,0,1,0
1995,R,alvat001,empty,91,84,22,35,4,3,1,0,1,5,0,11,0,2,0,0,0
1995,R,alvat001,loaded,5,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
1995,R,alvat001,menon,82,71,24,32,5,0,1,0,20,9,0,6,3,1,1,0,0
1995,R,alvat001,scoring,58,49,15,18,3,0,0,0,17,8,0,5,2,1,0,0,0
1995,R,alvaw001,empty,424,369,90,141,15,3,10,0,10,53,0,71,0,2,0,0,0
1995,R,alvaw001,loaded,14,9,0,0,0,0,0,0,6,2,0,1,2,0,0,3,0
1995,R,alvaw001,menon,345,294,81,134,10,5,11,0,78,40,4,47,16,0,6,5,0
1995,R,alvaw001,scoring,177,145,37,53,7,0,3,0,54,25,4,21,6,0,2,5,0
1995,R,andeb002,empty,248,226,69,135,11,2,17,0,17,20,0,25,0,2,0,0,0
1995,R,andeb002,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1995,R,andeb002,menon,185,164,41,70,6,1,7,0,40,10,2,20,8,1,5,5,0
1995,R,andeb002,scoring,95,79,20,38,4,1,4,0,33,9,2,11,1,0,2,5,0
1995,R,andes001,empty,67,62,17,27,4,0,2,0,2,4,0,3,0,1,0,0,0
1995,R,andes001,menon,42,38,12,22,5,1,1,0,10,4,0,3,3,0,0,0,0
1995,R,andes001,scoring,22,19,6,9,3,0,0,0,5,3,0,2,1,0,0,0,0
1995,R,andul001,empty,77,71,17,29,6,0,2,0,2,6,0,4,0,0,0,0,0
1995,R,andul001,loaded,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
