YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1991,L,ackej001,R,R,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1991,L,aguir001,R,L,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,L,aguir001,R,R,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1991,L,avers001,L,L,16,15,1,1,0,0,0,0,0,1,0,5,1,0,0,0,0
1991,L,avers001,L,R,42,39,8,9,1,0,0,0,0,3,0,12,2,0,0,0,0
1991,L,bedrs001,R,L,7,5,3,3,0,0,0,0,1,2,0,1,0,0,0,0,0
1991,L,bedrs001,R,R,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1991,L,belis001,R,L,6,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1991,L,belis001,R,R,12,9,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0
1991,L,candt001,R,L,14,11,5,5,0,0,0,0,2,2,0,0,0,0,1,0,0
1991,L,candt001,R,R,28,28,12,16,1,0,1,0,5,0,0,5,1,0,0,0,0
1991,L,clanj001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,L,drabd001,R,L,33,30,5,5,0,0,0,0,0,2,0,6,0,0,1,0,0
1991,L,drabd001,R,R,26,23,5,8,3,0,0,0,1,3,1,4,0,0,0,0,0
1991,L,erics001,R,L,12,8,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0
1991,L,erics001,R,R,8,6,3,7,1,0,1,0,2,1,0,1,0,0,1,0,0
1991,L,glavt001,L,L,17,16,3,8,2,0,1,0,2,1,0,4,0,0,0,0,0
1991,L,glavt001,L,R,42,37,9,13,4,0,0,0,3,5,2,7,1,0,0,0,0
1991,L,guthm001,L,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
