YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1981,D,bahns101,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,D,bahns101,R,R,4,3,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0
1981,D,beard001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,D,beard001,R,R,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1981,D,bernd101,R,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,D,bernd101,R,R,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1981,D,brusw001,R,L,8,7,2,2,0,0,0,0,2,0,0,2,0,0,0,1,0
1981,D,brusw001,R,R,9,8,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0
1981,D,burrr001,R,L,9,7,1,2,1,0,0,0,0,1,0,2,0,0,1,0,0
1981,D,burrr001,R,R,17,14,6,6,0,0,0,0,1,3,1,2,0,0,0,0,0
1981,D,caldm001,L,L,8,8,2,5,0,0,1,0,2,0,0,1,1,0,0,0,0
1981,D,caldm001,L,R,25,25,7,12,0,1,1,0,1,0,0,3,0,0,0,0,0
1981,D,carls001,L,L,8,8,2,3,1,0,0,0,1,0,0,4,0,0,0,0,0
1981,D,carls001,L,R,52,42,12,18,4,1,0,0,5,8,2,9,0,0,2,0,0
1981,D,chril101,R,L,10,10,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
1981,D,chril101,R,R,13,12,3,4,1,0,0,0,1,1,0,4,0,0,0,0,0
1981,D,davir001,R,L,11,10,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0
1981,D,davir001,R,R,10,9,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
1981,D,eastj001,L,L,4,3,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1981,D,eastj001,L,R,2,2,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
1981,D,fingr001,R,L,13,12,4,4,0,0,0,0,0,1,0,1,0,0,0,0,0
1981,D,fingr001,R,R,10,10,3,3,0,0,0,0,2,0,0,4,0,0,0,0,0
1981,D,forst001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,D,frymw101,L,R,8,7,3,7,1,0,1,0,1,1,0,0,0,0,0,0,0
1981,D,gossr001,R,L,11,10,1,1,0,0,0,0,0,1,0,5,0,0,0,0,0
1981,D,gossr001,R,R,14,13,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0
1981,D,guidr001,L,L,11,9,3,4,1,0,0,0,1,1,0,3,0,0,0,1,0
1981,D,guidr001,L,R,28,24,8,12,1,0,1,0,4,2,0,5,0,0,1,1,0
1981,D,gullb001,R,L,13,13,3,4,1,0,0,0,1,0,0,1,0,0,0,0,0
1981,D,gullb001,R,R,17,16,3,4,1,0,0,0,0,1,0,2,0,0,0,0,0
1981,D,gural001,L,L,3,3,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0
1981,D,gural001,L,R,17,14,5,8,0,0,1,0,2,3,0,3,0,0,0,0,0
1981,D,haasm001,R,L,19,18,9,19,1,0,3,0,5,1,0,0,1,0,0,0,0
1981,D,haasm001,R,R,13,13,4,5,1,0,0,0,2,0,0,1,0,0,0,0,0
1981,D,hootb001,R,L,16,15,2,3,1,0,0,0,0,1,0,1,1,0,0,0,0
1981,D,hootb001,R,R,9,7,1,4,0,0,1,0,1,2,0,1,1,0,0,0,0
1981,D,howes001,L,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1981,D,howes001,L,R,5,4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1981,D,johnt001,L,L,9,8,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1981,D,johnt001,L,R,20,18,7,13,0,0,2,0,4,2,0,0,0,0,0,0,0
1981,D,jonem001,L,L,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,D,jonem001,L,R,29,27,7,10,3,0,0,0,2,0,0,2,0,0,2,0,0
1981,D,knepb001,L,L,6,5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1981,D,knepb001,L,R,19,17,5,9,1,0,1,0,3,2,1,3,0,0,0,0,0
1981,D,lacof001,R,L,4,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
