YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1988,L,aguir001,belct001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,L,backw001,belct001,6,6,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
1988,L,backw001,herso001,10,8,2,2,0,0,0,0,1,1,0,1,0,0,1,0,0
1988,L,backw001,holtb001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,backw001,hortr001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,backw001,howej001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,backw001,leart001,3,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,L,backw001,orosj001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1988,L,backw001,penaa001,3,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0
1988,L,barrm001,davis001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,barrm001,ecked001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,barrm001,honer001,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,L,barrm001,nelsg001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,barrm001,stewd001,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1988,L,barrm001,welcb001,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1988,L,barrm001,younc001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,bayld001,hursb001,6,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1988,L,bayld001,smitl001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1988,L,bayld001,smitm002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,belct001,aguir001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,belct001,coned001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,belct001,ferns001,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1988,L,belct001,mcdor001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,L,benzt001,davis001,3,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1988,L,benzt001,ecked001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,benzt001,nelsg001,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,L,benzt001,stewd001,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1988,L,benzt001,welcb001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,benzt001,younc001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,L,boggw001,cadag001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,boggw001,davis001,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1988,L,boggw001,ecked001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,L,boggw001,honer001,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1988,L,boggw001,nelsg001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,boggw001,stewd001,6,5,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0
1988,L,boggw001,welcb001,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0
1988,L,boggw001,younc001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,burke001,davis001,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1988,L,burke001,ecked001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,burke001,nelsg001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,burke001,stewd001,7,7,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1988,L,burke001,welcb001,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,burke001,younc001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,L,cansj001,boddm001,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1988,L,cansj001,clemr001,3,3,1,4,0,0,1,0,2,0,0,0,0,0,0,0,0
1988,L,cansj001,gardw001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,L,cansj001,hursb001,6,6,2,8,0,0,2,0,2,0,0,1,1,0,0,0,0
1988,L,cansj001,smitl001,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,cansj001,smitm002,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,cansj001,stanb001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,cartg001,belct001,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,L,cartg001,herso001,9,9,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0
1988,L,cartg001,holtb001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,cartg001,hortr001,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1988,L,cartg001,howej001,1,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
1988,L,cartg001,leart001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
