YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1996,D,alicl001,L,R,11,10,2,4,2,0,0,0,0,1,0,4,0,0,0,0,0
1996,D,alicl001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,alomr001,L,R,18,16,5,8,0,0,1,0,3,2,0,2,0,0,0,0,0
1996,D,alomr001,R,L,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1996,D,aloms001,R,L,6,6,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0
1996,D,aloms001,R,R,10,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,andeb001,L,L,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1996,D,andeb001,L,R,19,16,5,11,0,0,2,0,3,2,0,2,0,1,0,0,0
1996,D,ashba002,R,L,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1996,D,ashlb001,R,R,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,bellj002,R,L,6,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1996,D,bellj002,R,R,12,10,3,9,0,0,2,1,6,2,0,2,0,0,0,0,0
1996,D,benea001,R,R,3,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1996,D,blauj001,R,R,11,9,1,1,0,0,0,0,0,1,0,3,0,1,0,0,0
1996,D,boggw001,L,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,boggw001,L,R,11,10,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0
1996,D,bonib001,L,R,19,15,3,9,0,0,2,1,5,4,0,6,0,0,0,0,0
1996,D,camik001,L,R,7,6,1,4,0,0,1,0,1,1,0,3,0,0,0,0,0
1996,D,camik001,R,L,5,4,2,8,0,0,2,0,2,1,1,2,0,0,0,0,0
1996,D,candc001,R,L,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,castj004,R,L,3,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0
1996,D,castj004,R,R,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,ciana001,R,L,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,ciana001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,clard001,L,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,clard001,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,clarw001,L,L,7,5,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0
