YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2011,D,adamm001,R,L,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,D,adamm001,R,R,5,3,1,4,0,0,1,0,1,2,0,1,0,0,0,0,0
2011,D,albua001,R,L,1,1,1,4,0,0,1,1,4,0,0,0,0,0,0,0,0
2011,D,albua001,R,R,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2011,D,axfoj001,R,L,5,4,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0
2011,D,axfoj001,R,R,12,11,1,1,0,0,0,0,1,1,0,4,0,0,0,0,0
2011,D,ayall001,R,L,3,2,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0
2011,D,ayall001,R,R,5,4,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0
2011,D,basta001,L,L,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011,D,basta001,L,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,D,benoj001,R,L,10,9,4,7,0,0,1,0,2,1,0,3,0,0,0,0,0
2011,D,benoj001,R,R,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2011,D,blanj001,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,D,blanj001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,D,boggm001,R,L,5,3,3,4,1,0,0,0,3,1,0,0,0,0,0,1,0
2011,D,boggm001,R,R,6,6,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
2011,D,burna001,R,L,13,12,2,5,0,0,1,0,1,1,0,3,1,0,0,0,0
2011,D,burna001,R,R,11,8,2,3,1,0,0,0,0,3,1,0,0,0,0,0,0
2011,D,carpc002,R,L,30,27,7,10,3,0,0,0,3,2,0,3,0,1,0,0,0
2011,D,carpc002,R,R,17,16,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0
2011,D,cokep001,L,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,D,cokep001,L,R,4,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,D,collj001,R,L,6,4,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0
2011,D,collj001,R,R,20,19,2,5,0,0,1,0,1,1,0,4,0,0,0,0,0
2011,D,cruzj005,R,L,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2011,D,cruzj005,R,R,7,6,1,2,1,0,0,0,2,1,0,2,0,0,0,0,0
2011,D,daviw001,R,L,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,D,daviw001,R,R,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,D,doteo001,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,D,doteo001,R,R,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2011,D,estrm001,R,L,3,3,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0
2011,D,estrm001,R,R,9,9,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0
