YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1970,L,alleg101,R,L,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1970,L,alleg101,R,R,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,allib103,R,L,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1970,L,allib103,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,aloum101,L,L,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,aloum101,L,R,10,8,3,4,1,0,0,0,0,2,1,1,0,0,0,0,0
1970,L,alyeb101,R,L,7,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
1970,L,alyeb101,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,belam101,R,L,6,5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,belam101,R,R,7,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1970,L,bencj101,R,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,bencj101,R,R,9,6,2,5,0,0,1,0,1,3,2,0,1,0,0,0,0
1970,L,blaip101,R,L,6,4,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0
1970,L,blaip101,R,R,9,9,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1970,L,brava101,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,bufod101,L,R,7,4,1,4,0,0,1,0,2,2,0,0,0,0,0,1,0
1970,L,bufod101,R,L,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1970,L,carbb101,L,R,7,6,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
1970,L,cardl101,R,L,7,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1970,L,cardl101,R,R,6,6,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
1970,L,carer001,L,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,cashd101,R,L,4,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,cashd101,R,R,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,clemr101,R,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,clemr101,R,R,11,11,3,3,0,0,0,0,1,0,0,4,0,0,0,0,0
1970,L,clint101,L,R,2,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0
1970,L,clont101,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
