YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2010,D,andre001,R,L,7,7,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,andre001,R,R,17,17,5,6,1,0,0,0,1,0,0,1,2,0,0,0,0
2010,D,ankir001,L,L,5,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2010,D,ankir001,L,R,9,8,2,5,0,0,1,0,1,1,0,2,0,0,0,0,0
2010,D,arrob001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,aybaw001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,aybaw001,R,L,5,5,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,baldr001,R,L,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,bartj001,R,L,12,11,5,6,1,0,0,0,0,0,0,1,0,1,0,0,0
2010,D,bartj001,R,R,5,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,D,berkl001,L,R,4,4,2,6,1,0,1,0,2,0,0,1,0,0,0,0,0
2010,D,borbj001,L,R,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,brigr001,L,R,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,D,browd004,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,brucj001,L,L,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,brucj001,L,R,6,4,1,4,0,0,1,0,1,2,0,0,0,0,0,0,0
2010,D,bumgm001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,burrp001,R,R,12,10,2,6,1,0,1,0,3,2,0,4,0,0,0,0,0
2010,D,cabrm002,L,R,8,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2010,D,cabro001,R,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,cabro001,R,R,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,cainm001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,cainm001,R,R,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2010,D,cairm001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,cairm001,R,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,canor001,L,L,7,7,3,5,0,1,0,0,1,0,0,0,1,0,0,0,0
2010,D,canor001,L,R,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,cantj001,R,L,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,D,cantj001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,conrb001,L,R,9,8,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0
2010,D,conrb001,R,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,crawc002,L,L,15,15,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,crawc002,L,R,6,6,2,5,0,0,1,0,1,0,0,2,1,0,0,0,0
2010,D,cruzn002,R,L,6,6,3,7,1,0,1,0,1,0,0,2,0,0,0,0,0
2010,D,cruzn002,R,R,14,14,5,12,1,0,2,0,2,0,0,4,1,0,0,0,0
2010,D,cuddm001,R,L,6,6,2,6,1,0,1,0,2,0,0,1,0,0,0,0,0
2010,D,cuddm001,R,R,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,D,cuetj001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,diazm003,R,L,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,diazm003,R,R,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,fontm001,L,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,fontm001,L,R,5,5,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0
2010,D,franb001,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,D,franj004,R,L,6,6,1,2,1,0,0,0,1,0,0,2,1,0,0,0,0
2010,D,franj004,R,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,franj005,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,gardb001,L,L,6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010,D,gardb001,L,R,6,5,2,2,0,0,0,0,1,0,0,2,0,0,0,1,0
2010,D,glaut001,R,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,glaut001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,gomej001,R,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,gomej001,R,R,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,gonza002,R,L,6,6,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0
2010,D,gonza002,R,R,9,9,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0
2010,D,granc001,L,L,8,6,2,4,0,1,0,0,2,1,0,1,1,0,1,0,0
2010,D,granc001,L,R,5,5,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0
2010,D,guerv001,R,L,6,6,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0
2010,D,guerv001,R,R,14,13,2,2,0,0,0,0,0,1,0,3,2,0,0,0,0
2010,D,hallr001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,hallr001,R,R,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2010,D,hamec001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,hamec001,L,R,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,D,hamij003,L,L,7,7,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
2010,D,hamij003,L,R,13,11,1,1,0,0,0,0,0,2,0,4,0,0,0,0,0
2010,D,hanir001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,hanir001,R,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,hanst001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,hardj003,R,L,5,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,hardj003,R,R,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
