YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1971,R,abert101,empty,158,133,30,39,3,0,2,0,2,22,0,27,0,3,0,0,0
1971,R,abert101,loaded,18,15,2,3,1,0,0,0,9,2,0,1,3,0,0,1,0
1971,R,abert101,menon,190,153,30,37,4,0,1,0,27,28,4,28,7,3,3,3,0
1971,R,abert101,scoring,120,98,16,19,3,0,0,0,24,17,4,22,5,2,0,3,0
1971,R,acose101,empty,108,104,30,37,4,0,1,0,1,4,0,4,0,0,0,0,0
1971,R,acose101,loaded,2,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0
1971,R,acose101,menon,76,71,13,24,2,0,3,0,16,3,1,12,4,0,0,2,0
1971,R,acose101,scoring,38,34,8,12,1,0,1,0,12,2,1,7,0,0,0,2,0
1971,R,akerj102,empty,113,101,21,25,4,0,0,0,0,12,0,12,0,0,0,0,0
1971,R,akerj102,loaded,9,9,3,3,0,0,0,0,5,0,0,1,1,0,0,0,0
1971,R,akerj102,menon,124,101,27,41,5,0,3,0,30,14,9,13,4,0,6,3,0
1971,R,akerj102,scoring,87,69,19,28,3,0,2,0,27,13,9,10,2,0,2,3,0
1971,R,alexd001,empty,221,211,53,72,5,1,4,0,4,10,0,19,0,0,0,0,0
1971,R,alexd001,loaded,6,6,4,5,1,0,0,0,7,0,0,1,0,0,0,0,0
1971,R,alexd001,menon,174,161,52,67,9,0,2,0,36,8,0,11,7,1,2,2,0
1971,R,alexd001,scoring,86,80,27,33,6,0,0,0,30,2,0,6,5,1,1,2,0
1971,R,allel101,empty,196,180,37,57,8,0,4,0,4,16,0,44,0,0,0,0,0
1971,R,allel101,loaded,14,13,2,3,1,0,0,0,8,1,0,4,1,0,0,0,0
1971,R,allel101,menon,191,159,38,41,3,0,0,0,33,24,8,28,9,0,6,2,0
1971,R,allel101,scoring,118,97,22,24,2,0,0,0,33,18,8,16,4,0,1,2,0
1971,R,arlis101,empty,546,487,115,156,15,4,6,0,6,55,0,87,0,4,0,0,0
1971,R,arlis101,loaded,21,18,5,9,0,2,0,0,19,2,0,3,2,0,0,1,0
1971,R,arlis101,menon,442,378,96,122,12,4,2,0,80,48,10,69,18,2,9,5,0
1971,R,arlis101,scoring,251,213,55,75,8,3,2,0,78,32,10,44,5,1,0,5,0
1971,R,arror101,empty,26,25,11,19,0,1,2,0,2,1,0,3,0,0,0,0,0
1971,R,arror101,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,R,arror101,menon,29,23,7,9,2,0,0,0,8,4,1,2,2,0,1,1,0
1971,R,arror101,scoring,17,14,6,8,2,0,0,0,8,2,1,1,2,0,0,1,0
1971,R,austr101,empty,44,35,13,22,0,0,3,0,3,8,0,7,0,1,0,0,0
1971,R,austr101,loaded,7,5,2,3,1,0,0,0,6,0,0,1,0,1,0,1,0
