YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1975,L,abbog001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,abbog001,R,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,bluev001,L,L,7,7,4,8,1,0,1,0,2,0,0,0,0,0,0,0,0
1975,L,bluev001,L,R,7,7,2,3,1,0,0,0,0,0,0,2,1,0,0,0,0
1975,L,borbp101,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,L,borbp101,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,bosmd101,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,bretk101,L,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,L,bretk101,L,R,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,candj001,L,L,10,10,1,2,1,0,0,0,0,0,0,6,0,0,0,0,0
1975,L,candj001,L,R,19,17,2,8,0,0,2,0,3,2,0,8,0,0,0,0,0
1975,L,carrc103,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,L,carrc103,R,R,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,L,clevr101,R,L,7,7,3,7,1,0,1,0,3,0,0,0,0,0,0,0,0
1975,L,clevr101,R,R,14,13,4,6,2,0,0,0,0,1,0,2,1,0,0,0,0
1975,L,demel101,R,L,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
1975,L,demel101,R,R,7,6,4,7,0,0,1,0,2,1,0,1,0,0,0,0,0
1975,L,dragd101,R,L,8,7,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
1975,L,dragd101,R,R,7,7,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0
1975,L,eastr101,R,L,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,eastr101,R,R,10,8,2,3,1,0,0,0,1,2,0,1,0,0,0,0,0
1975,L,ellid101,R,L,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,L,ellid101,R,R,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,L,fingr001,R,L,7,5,2,3,1,0,0,0,1,1,1,0,1,0,1,0,0
1975,L,fingr001,R,R,9,8,3,6,0,0,1,0,2,0,0,3,0,0,1,0,0
1975,L,giusd101,R,R,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,L,gulld101,L,L,17,15,3,4,1,0,0,0,1,1,0,0,0,1,0,0,0
1975,L,gulld101,L,R,20,19,5,5,0,0,0,0,2,1,0,5,0,0,0,0,0
1975,L,hernr102,L,L,3,3,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0
1975,L,hernr102,L,R,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1975,L,holtk101,L,L,22,21,7,7,0,0,0,0,1,0,0,4,0,0,1,0,0
1975,L,holtk101,L,R,26,25,5,9,4,0,0,0,2,1,0,3,0,0,0,0,0
1975,L,kisob001,R,L,3,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1975,L,kisob001,R,R,4,4,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0
1975,L,lindp101,L,L,10,8,2,3,1,0,0,0,4,0,0,0,0,0,1,1,0
1975,L,lindp101,L,R,10,8,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0
1975,L,mcenw101,L,L,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
