YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1970,L,alleg101,gulld101,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,alleg101,merrj102,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,alleg101,nolag101,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,allib103,cuelm101,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,allib103,mcnad102,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,allib103,palmj001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,aloum101,clont101,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,aloum101,granw101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,aloum101,gulld101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,aloum101,merrj102,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,aloum101,nolag101,5,3,2,3,1,0,0,0,0,2,1,0,0,0,0,0,0
1970,L,aloum101,wilcm001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,alyeb101,cuelm101,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1970,L,alyeb101,halld101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,alyeb101,mcnad102,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1970,L,alyeb101,palmj001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,belam101,blylb001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,belam101,hallt101,4,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,belam101,kaatj101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,belam101,perrj102,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1970,L,belam101,perrr101,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,belam101,wills102,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,belam101,woodd102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,bencj101,ellid101,5,3,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0
1970,L,bencj101,giusd101,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1970,L,bencj101,moosb101,3,3,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0
1970,L,bencj101,walkl101,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,blaip101,blylb001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,blaip101,hallt101,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,blaip101,kaatj101,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1970,L,blaip101,perrj102,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,blaip101,perrr101,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,blaip101,wills102,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,blaip101,zeppb101,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,brava101,moosb101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,bufod101,blylb001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1970,L,bufod101,hallt101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,bufod101,kaatj101,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1970,L,bufod101,perrj102,4,3,1,4,0,0,1,0,1,1,0,0,0,0,0,0,0
1970,L,bufod101,wills102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,bufod101,woodd102,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,carbb101,ellid101,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1970,L,carbb101,moosb101,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1970,L,cardl101,cuelm101,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1970,L,cardl101,halld101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,cardl101,mcnad102,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,cardl101,palmj001,4,4,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
1970,L,carer001,halld101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,carer001,palmj001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,cashd101,carrc103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,cashd101,gulld101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,cashd101,merrj102,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,cashd101,nolag101,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,clemr101,carrc103,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1970,L,clemr101,clont101,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,clemr101,granw101,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,clemr101,gulld101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,clemr101,merrj102,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,clemr101,nolag101,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1970,L,clemr101,wilcm001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,clint101,ellid101,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1970,L,clint101,moosb101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,clont101,moosb101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,cuelm101,perrj102,2,2,1,4,0,0,1,1,4,0,0,1,0,0,0,0,0
1970,L,ellid101,nolag101,4,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
1970,L,etcha101,blylb001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,etcha101,hallt101,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1970,L,etcha101,kaatj101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,etcha101,perrj102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,etcha101,perrr101,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1970,L,etcha101,tianl101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,etcha101,wills102,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,gulld101,giusd101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,halld101,wills102,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,halld101,woodd102,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,hallt101,mcnad102,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,hebnr001,clont101,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,hebnr001,nolag101,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,hebnr001,wilcm001,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,helmt101,ellid101,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,helmt101,giusd101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,helmt101,moosb101,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,helmt101,walkl101,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,hende103,perrj102,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,hende103,perrr101,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,hende103,wills102,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1970,L,hende103,woodd102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,holtj101,halld101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,holtj101,palmj001,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1970,L,jetej101,carrc103,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,jetej101,gulld101,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,johnd105,blylb001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,johnd105,hallt101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,johnd105,kaatj101,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,johnd105,perrj102,3,2,2,5,0,0,1,0,1,0,0,0,0,1,0,0,0
1970,L,johnd105,perrr101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,johnd105,tianl101,1,1,1,4,0,0,1,0,3,0,0,0,0,0,0,0,0
1970,L,johnd105,wills102,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1970,L,johnd105,woodd102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,kaatj101,palmj001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,killh102,cuelm101,3,3,2,5,0,0,1,0,2,0,0,0,0,0,0,0,0
1970,L,killh102,halld101,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,killh102,mcnad102,4,3,1,4,0,0,1,0,2,1,0,1,0,0,0,0,0
1970,L,killh102,palmj001,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1970,L,manuc101,palmj001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,may-l101,ellid101,5,5,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0
1970,L,may-l101,giusd101,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1970,L,may-l101,moosb101,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,may-l101,walkl101,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,mazeb101,clont101,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,mazeb101,wilcm001,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,L,mcnad102,hallt101,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1970,L,mcnad102,perrr101,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,mcnad102,tianl101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,mcnad102,wills102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,mcrah001,gibbj102,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,mcrah001,walkl101,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,merrj102,walkl101,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1970,L,mittg101,cuelm101,3,3,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0
1970,L,mittg101,halld101,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,mittg101,mcnad102,4,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,moosb101,clont101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,moosb101,wilcm001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,L,nolag101,ellid101,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,oliva001,clont101,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1970,L,oliva001,gulld101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,oliva001,nolag101,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1970,L,oliva001,wilcm001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,olivt102,cuelm101,3,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,olivt102,halld101,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,L,olivt102,mcnad102,4,4,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
1970,L,olivt102,palmj001,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
