YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2005,R,aberb001,empty,44,40,9,13,1,0,1,0,1,4,0,6,0,0,0,0,0
2005,R,aberb001,loaded,2,1,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0
2005,R,aberb001,menon,35,27,7,7,0,0,0,0,5,3,0,3,2,1,3,1,0
2005,R,aberb001,scoring,18,14,3,3,0,0,0,0,5,2,0,2,1,1,0,1,0
2005,R,abreb001,empty,360,303,81,135,22,1,10,0,10,54,0,74,0,3,0,0,0
2005,R,abreb001,loaded,18,17,5,14,0,0,3,3,18,1,0,5,0,0,0,0,0
2005,R,abreb001,menon,359,285,87,144,15,0,14,3,92,63,15,60,7,3,0,8,0
2005,R,abreb001,scoring,205,152,46,76,9,0,7,3,76,45,15,33,3,0,0,8,0
2005,R,accaj001,empty,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,R,acevj002,empty,3,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2005,R,acevj002,menon,8,6,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0
2005,R,acevj002,scoring,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2005,R,adamr002,empty,305,278,67,103,14,2,6,0,6,25,0,28,0,2,0,0,0
2005,R,adamr002,loaded,13,10,6,10,4,0,0,0,14,0,0,2,0,0,0,3,0
2005,R,adamr002,menon,240,203,56,81,13,3,2,0,57,25,1,29,5,1,3,8,0
2005,R,adamr002,scoring,148,120,33,52,9,2,2,0,53,17,1,18,0,0,3,8,0
2005,R,aguic001,empty,51,49,13,15,2,0,0,0,0,2,0,11,0,0,0,0,0
2005,R,aguic001,menon,30,29,6,7,1,0,0,0,4,1,0,8,0,0,0,0,0
2005,R,aguic001,scoring,16,16,3,3,0,0,0,0,3,0,0,7,0,0,0,0,0
2005,R,alexm001,empty,13,12,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0
2005,R,alexm001,menon,8,6,2,3,1,0,0,0,0,2,1,0,0,0,0,0,0
2005,R,alexm001,scoring,4,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0
2005,R,alfoe001,empty,217,202,46,55,9,0,0,0,0,15,0,13,0,0,0,0,0
2005,R,alfoe001,loaded,10,9,3,4,1,0,0,0,7,0,0,2,1,0,0,1,0
2005,R,alfoe001,menon,185,166,56,72,8,1,2,0,43,12,1,21,11,2,1,4,0
2005,R,alfoe001,scoring,113,98,32,37,3,1,0,0,35,8,1,14,6,2,1,4,0
2005,R,allec001,empty,41,40,10,10,0,0,0,0,0,1,0,10,0,0,0,0,0
2005,R,allec001,menon,15,13,5,8,1,1,0,0,5,1,0,3,2,0,1,0,0
2005,R,allec001,scoring,9,8,4,7,1,1,0,0,5,1,0,0,1,0,0,0,0
2005,R,aloms001,empty,66,64,14,18,4,0,0,0,0,2,0,10,0,0,0,0,0
2005,R,aloms001,loaded,6,5,2,2,0,0,0,0,6,1,0,0,1,0,0,0,0
2005,R,aloms001,menon,71,64,21,24,3,0,0,0,14,3,0,2,3,1,3,0,0
2005,R,aloms001,scoring,44,37,11,11,0,0,0,0,13,3,0,2,2,1,3,0,0
2005,R,aloum001,empty,269,239,79,126,13,2,10,0,10,28,0,27,0,2,0,0,0
2005,R,aloum001,loaded,5,5,2,6,1,0,1,1,6,0,0,0,0,0,0,0,0
2005,R,aloum001,menon,221,188,58,95,8,1,9,1,53,28,1,16,11,1,0,4,0
2005,R,aloum001,scoring,132,109,27,48,4,1,5,1,42,18,1,10,4,1,0,4,0
