YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1973,L,alouj101,10,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1973,L,alouj101,11,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,L,andrm101,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,andrm101,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1973,L,armbe101,8,4,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
1973,L,armbe101,11,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1973,L,bands101,5,22,18,3,9,0,0,2,0,3,3,0,6,0,1,0,0,0
1973,L,bayld001,7,13,10,3,3,0,0,0,0,1,3,0,5,1,0,0,0,0
1973,L,bayld001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,belam101,6,17,16,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0
1973,L,bencj101,2,21,19,5,10,2,0,1,0,1,2,1,3,0,0,0,0,0
1973,L,billj101,1,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1973,L,blaip101,8,20,18,3,3,0,0,0,0,0,1,0,5,0,1,0,0,0
1973,L,boswk101,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,bourp101,10,3,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
1973,L,bumba001,7,9,7,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
1973,L,campb101,6,23,21,7,14,1,0,2,0,3,2,0,2,0,0,0,0,0
1973,L,chand101,6,12,9,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0
1973,L,coggr101,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,coggr101,9,8,8,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,conib101,8,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1973,L,crose101,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,crose101,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,L,crowt101,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,davav101,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,davav101,8,6,5,3,5,0,1,0,0,1,1,1,0,1,0,0,0,0
1973,L,davav101,11,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,davit103,10,22,21,6,7,1,0,0,0,2,1,0,0,1,0,0,0,0
1973,L,dried001,5,13,12,2,3,1,0,0,0,1,0,0,2,0,0,0,1,0
1973,L,etcha101,2,15,14,5,9,1,0,1,0,4,0,0,1,0,1,0,0,0
1973,L,fossr101,2,15,11,1,2,1,0,0,0,3,2,0,2,0,0,1,1,0
1973,L,gaglp101,11,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,L,garrw101,5,24,23,2,3,1,0,0,0,1,0,0,5,0,0,0,1,0
1973,L,geroc101,8,15,15,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0
1973,L,greed102,4,14,13,1,2,1,0,0,0,1,0,0,4,0,0,1,0,0
1973,L,gricb001,4,22,20,2,5,0,0,1,0,1,2,0,5,0,0,0,0,0
1973,L,grifk001,9,7,6,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0
1973,L,grifk001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,grotj101,2,20,19,4,4,0,0,0,0,2,1,0,3,1,0,0,0,0
1973,L,gulld101,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1973,L,hahnd102,8,18,16,4,4,0,0,0,0,1,2,0,4,0,0,0,0,0
1973,L,hahnd102,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,harrb101,6,19,18,3,3,0,0,0,0,2,1,0,1,0,0,0,0,0
1973,L,jackr001,9,21,21,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0
1973,L,johnd103,10,12,10,1,1,0,0,0,0,0,2,0,6,0,0,0,0,0
1973,L,jonec102,7,19,17,4,5,1,0,0,0,2,2,0,3,1,0,0,0,0
1973,L,jonec102,9,3,3,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0
1973,L,kingh102,11,3,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1973,L,koosj001,1,4,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1973,L,kosca101,9,12,10,3,3,0,0,0,0,0,2,0,3,1,0,0,0,0
1973,L,krane101,7,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1973,L,kubit101,4,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1973,L,manga101,8,8,8,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
1973,L,manga101,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,matlj101,1,4,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0
1973,L,maysw101,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,maysw101,11,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1973,L,mcgrt001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,L,menkd101,5,8,7,1,4,0,0,1,0,1,1,0,1,0,0,0,0,0
1973,L,menkd101,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,menkd101,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,L,millf105,4,23,19,6,6,0,0,0,0,2,2,0,1,0,0,2,0,0
1973,L,milnj101,3,22,17,3,3,0,0,0,0,1,5,1,3,1,0,0,0,0
1973,L,morgj001,4,23,20,2,3,1,0,0,0,1,2,0,2,1,0,1,0,0
1973,L,nelsr101,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,L,normf101,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,L,peret001,3,22,22,2,5,0,0,1,0,2,0,0,4,1,0,0,0,0
1973,L,poweb101,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,L,rettm101,9,14,11,1,1,0,0,0,0,0,3,0,2,0,0,0,0,0
1973,L,robib104,5,21,20,5,7,2,0,0,0,2,1,1,1,0,0,0,0,0
1973,L,rosep001,7,23,21,8,15,1,0,2,0,2,2,1,2,0,0,0,0,0
1973,L,rudij101,7,22,18,4,7,0,0,1,0,3,3,1,1,0,0,1,0,0
1973,L,seavt001,1,7,6,2,4,2,0,0,0,1,1,0,1,0,0,0,0,0
1973,L,stahl101,11,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,L,staur001,9,18,15,3,12,0,0,3,0,5,3,0,2,0,0,0,0,0
1973,L,stong102,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1973,L,tenag101,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,L,tenag101,3,18,15,4,5,1,0,0,0,0,2,0,4,0,1,0,0,0
1973,L,wille101,2,4,4,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0
1973,L,wille101,3,16,14,3,7,1,0,1,0,3,2,0,1,0,0,0,0,0
1973,R,aaroh101,7,373,318,104,212,10,1,32,0,82,51,11,39,2,1,0,3,0
1973,R,aaroh101,9,77,63,11,33,1,0,7,0,11,14,0,8,4,0,0,0,0
1973,R,aaroh101,11,15,11,3,7,1,0,1,0,3,3,2,4,1,0,0,1,0
1973,R,acosc101,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,R,adamm102,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1973,R,adamm102,7,75,60,13,23,1,0,3,0,5,14,0,16,2,1,0,0,0
1973,R,adamm102,10,7,5,1,2,1,0,0,0,1,2,0,2,0,0,0,0,0
1973,R,adamm102,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,R,ageet101,7,56,52,15,20,0,1,1,0,3,4,1,13,2,0,0,0,0
1973,R,ageet101,8,134,125,28,56,5,1,7,0,12,8,0,28,9,1,0,0,0
1973,R,ageet101,9,75,67,11,20,3,0,2,0,5,8,0,22,0,0,0,0,0
1973,R,ageet101,11,23,22,5,10,0,1,1,0,2,1,0,5,1,0,0,0,0
1973,R,akerj102,1,7,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1973,R,alexm101,8,5,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1973,R,alexm101,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1973,R,alleb105,4,81,72,15,19,4,0,0,0,8,9,1,5,1,0,0,0,0
1973,R,alleb105,5,27,25,5,11,0,0,2,0,4,1,1,1,0,0,1,0,0
1973,R,alleb105,10,7,7,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0
1973,R,alleb105,11,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,R,alled101,3,275,238,74,142,20,3,14,0,36,32,3,48,8,1,1,3,0
1973,R,alled101,4,6,5,2,5,0,0,1,0,3,1,0,2,0,0,0,0,0
1973,R,alled101,10,4,4,3,6,0,0,1,0,2,0,0,0,0,0,0,0,0
1973,R,alled101,11,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,R,alleg101,5,24,20,3,4,1,0,0,0,0,3,1,1,1,0,1,0,0
1973,R,alleg101,6,144,127,29,41,2,2,2,0,8,15,5,24,7,0,2,0,0
1973,R,alleg101,11,13,11,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0
1973,R,alleh104,3,12,11,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0
1973,R,alleh104,5,10,10,1,2,1,0,0,0,0,0,0,3,1,0,0,0,0
1973,R,alleh104,7,11,11,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1973,R,alleh104,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,R,alleh104,11,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1973,R,aloms101,4,405,364,91,98,5,1,0,0,23,30,1,37,1,0,9,2,0
1973,R,aloms101,6,114,106,21,23,2,0,0,0,5,4,0,7,1,0,3,1,0
1973,R,alouf101,3,190,182,47,62,6,0,3,0,16,6,2,20,3,0,0,2,0
1973,R,alouf101,7,37,37,4,8,1,0,1,0,1,0,0,2,1,0,0,0,0
1973,R,alouf101,8,9,9,3,3,0,0,0,0,1,0,0,1,1,0,0,0,0
1973,R,alouf101,9,82,78,17,26,6,0,1,0,9,2,2,3,1,0,0,2,0
1973,R,alouf101,11,25,22,5,5,0,0,0,0,4,3,2,2,1,0,0,0,0
1973,R,alouj101,7,71,69,22,28,3,0,1,0,9,1,1,4,1,0,1,0,0
1973,R,alouj101,9,51,49,12,17,2,0,1,0,5,1,1,3,2,1,0,0,0
1973,R,alouj101,10,20,19,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1973,R,alouj101,11,27,26,6,6,0,0,0,0,4,0,0,5,2,1,0,0,0
1973,R,aloum101,3,176,165,49,59,7,0,1,0,7,6,0,10,9,1,4,0,0
1973,R,aloum101,9,359,329,97,117,15,1,1,0,21,24,0,32,10,2,2,2,0
1973,R,aloum101,10,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,R,aloum101,11,11,10,3,3,0,0,0,0,1,1,1,0,2,0,0,0,0
1973,R,alval101,4,143,139,31,36,5,0,0,0,14,2,0,8,2,1,1,0,0
1973,R,alval101,5,16,16,2,4,0,1,0,0,1,0,0,5,0,0,0,0,0
1973,R,alval101,6,41,37,10,13,1,1,0,0,5,2,0,6,1,0,2,0,0
1973,R,alval101,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,R,alval101,11,8,8,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0
1973,R,alvao102,11,4,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1973,R,anded101,5,15,13,3,3,0,0,0,0,0,2,0,4,1,0,0,0,0
1973,R,anded101,6,103,91,11,11,0,0,0,0,3,10,0,23,1,0,2,0,0
1973,R,anded101,8,8,5,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
1973,R,anded101,11,18,15,1,1,0,0,0,0,0,3,0,5,0,0,0,0,0
1973,R,andem101,8,27,24,6,11,0,1,1,0,3,3,0,6,0,0,0,0,0
1973,R,andem101,9,160,143,39,69,9,0,7,0,20,14,3,38,2,1,0,2,0
1973,R,andem101,11,28,26,4,7,0,0,1,0,5,2,1,9,0,0,0,0,0
1973,R,andrj101,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,R,andrm101,3,25,20,2,3,1,0,0,0,0,5,0,3,0,0,0,0,0
1973,R,andrm101,4,23,20,2,3,1,0,0,0,0,3,0,3,3,0,0,0,0
1973,R,andrm101,5,13,13,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0
1973,R,andrm101,10,132,113,28,35,7,0,0,0,9,16,3,20,5,0,3,0,0
1973,R,andrm101,11,16,14,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0
1973,R,aparl101,6,561,499,135,154,17,1,0,0,49,43,1,33,12,0,12,7,0
1973,R,arlis101,1,67,60,10,11,1,0,0,0,5,4,0,21,1,1,2,0,0
1973,R,armbe101,7,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1973,R,armbe101,8,15,15,5,11,1,1,1,0,2,0,0,2,0,0,0,0,0
1973,R,armbe101,9,13,11,2,3,1,0,0,0,0,1,0,2,0,0,1,0,0
