YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1997,R,abboj002,empty,17,17,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0
1997,R,abboj002,loaded,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,R,abboj002,menon,21,21,7,11,1,0,1,0,2,0,0,3,3,0,0,0,0
1997,R,abboj002,scoring,9,9,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
1997,D,abbok002,empty,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,L,abbok002,empty,5,5,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0
1997,R,abbok002,empty,142,133,33,49,10,0,2,0,2,9,0,36,0,0,0,0,0
1997,W,abbok002,empty,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1997,D,abbok002,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,R,abbok002,loaded,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1997,D,abbok002,menon,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,L,abbok002,menon,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1997,R,abbok002,menon,131,119,36,60,8,2,4,0,28,5,3,32,5,1,6,0,0
1997,W,abbok002,menon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,D,abbok002,scoring,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,R,abbok002,scoring,75,66,20,34,4,2,2,0,23,5,3,21,1,1,3,0,0
1997,D,abreb001,empty,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1997,R,abreb001,empty,127,112,23,36,4,0,3,0,3,14,0,35,0,1,0,0,0
1997,R,abreb001,loaded,6,5,2,4,0,1,0,0,6,1,0,1,0,0,0,0,0
1997,D,abreb001,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
