YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1991,L,alomr001,4,23,19,9,9,0,0,0,0,4,2,0,3,0,0,2,0,0
1991,L,avers001,1,7,7,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
1991,L,bellj001,6,30,29,12,17,2,0,1,0,1,0,0,10,0,0,1,0,0
1991,L,bellr001,6,24,19,4,4,0,0,0,0,1,3,2,3,0,0,2,0,0
1991,L,blauj001,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,L,blauj001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,L,bondb001,7,29,27,4,5,1,0,0,0,0,2,0,4,1,0,0,0,0
1991,L,bonib001,9,29,23,7,9,2,0,0,0,1,6,2,2,2,0,0,0,0
1991,L,bordp001,2,20,19,5,6,1,0,0,0,2,0,0,0,2,0,1,0,0
1991,L,breas001,3,9,9,3,6,0,0,1,0,3,0,0,1,0,0,0,0,0
1991,L,breas001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,L,buecs001,5,28,23,7,9,2,0,0,0,0,4,0,6,0,0,1,0,0
1991,L,cartj001,9,12,10,4,8,1,0,1,0,3,1,1,2,0,0,0,1,0
1991,L,cartj001,10,9,9,1,2,1,0,0,0,1,0,0,3,0,0,0,0,0
1991,L,davic001,10,22,17,5,7,2,0,0,0,2,5,1,8,0,0,0,0,0
1991,L,drabd001,1,5,5,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0
1991,L,duceb001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,L,espyc001,11,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1991,L,gagng001,6,19,17,4,4,0,0,0,0,1,1,0,5,1,1,0,0,0
1991,L,gantr001,8,31,27,7,11,1,0,1,0,3,2,0,4,0,1,0,1,0
1991,L,gladd001,7,24,23,6,6,0,0,0,0,3,1,0,3,1,0,0,0,0
1991,L,glavt001,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1991,L,gregt001,11,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1991,L,grubk001,5,21,21,6,7,1,0,0,0,4,0,0,4,0,0,0,0,0
1991,L,harpb001,2,18,18,5,7,2,0,0,0,1,0,0,2,0,0,0,0,0
1991,L,hrbek001,3,22,21,3,3,0,0,0,0,3,1,0,3,1,0,0,0,0
1991,L,huntb001,3,18,18,6,11,2,0,1,0,4,0,0,2,0,0,0,0,0
1991,L,justd001,9,28,25,5,9,1,0,1,0,2,3,1,7,0,0,0,0,0
1991,L,knobc001,4,23,20,7,9,2,0,0,0,3,3,0,3,0,0,0,0,0
1991,L,larkg001,11,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,L,lavam001,2,7,5,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
1991,L,lavam001,11,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1991,L,lee-m001,6,17,16,2,2,0,0,0,0,0,1,0,5,0,0,0,0,0
1991,L,leibc001,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1991,L,leius001,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,L,leius001,11,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1991,L,lemkm001,4,24,20,4,5,1,0,0,0,1,4,1,0,0,0,0,0,0
1991,L,lindj002,4,26,25,4,4,0,0,0,0,3,0,0,6,0,0,0,1,0
1991,L,macks001,9,21,18,6,9,1,1,0,0,3,2,1,4,0,0,0,1,0
1991,L,maldc001,7,13,12,1,2,1,0,0,0,1,1,0,4,0,0,0,0,0
1991,L,maldc001,9,8,8,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1991,L,masor001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,L,mccll001,11,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1991,L,merco002,3,9,9,2,5,0,0,1,0,1,0,0,1,0,0,0,0,0
1991,L,merco002,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1991,L,mitck002,7,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,L,mitck002,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,L,mullr001,10,9,7,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
1991,L,mullr001,11,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1991,L,olerj001,3,22,19,3,3,0,0,0,0,3,3,0,1,0,0,0,0,0
1991,L,olsog002,2,28,24,8,12,1,0,1,0,4,4,0,3,0,0,0,0,0
1991,L,ortij001,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1991,L,paglm001,5,15,14,4,5,1,0,0,0,2,0,0,2,0,0,1,0,0
1991,L,paglm001,11,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
1991,L,pendt001,5,31,30,5,8,1,1,0,0,1,1,0,3,2,0,0,0,0
1991,L,puckk001,8,23,21,9,16,1,0,2,0,6,1,0,4,0,0,0,1,0
1991,L,redug001,3,20,19,3,3,0,0,0,0,0,1,0,4,1,0,0,0,0
1991,L,slaud001,2,18,16,3,3,0,0,0,0,1,1,1,4,0,0,1,0,0
1991,L,slaud001,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,L,smitl002,7,29,24,6,9,3,0,0,0,0,4,0,5,0,1,0,0,0
1991,L,smitz001,1,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1991,L,smolj001,1,7,5,1,1,0,0,0,0,0,1,0,4,0,0,1,0,0
1991,L,sorrp001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,L,tablp001,10,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1991,L,tomlr001,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,L,treaj001,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1991,L,vansa001,8,30,25,4,9,2,0,1,0,2,5,0,5,0,0,0,0,0
