YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2025,D,arozr001,R,L,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2025,D,arozr001,R,R,20,17,3,4,1,0,0,0,1,1,0,6,1,2,0,0,0
2025,D,badeh001,R,L,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,badeh001,R,R,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2025,D,baezj001,R,L,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,D,baezj001,R,R,21,20,4,8,1,0,1,0,3,1,0,2,0,0,0,0,0
2025,D,ballm001,L,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,barga001,L,L,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,barga001,L,R,10,10,3,4,1,0,0,0,0,0,0,3,0,0,0,0,0
2025,D,bauej001,L,R,5,4,2,5,0,0,1,0,2,1,0,1,0,0,0,0,0
2025,D,bellc002,L,L,4,4,2,6,1,0,1,0,2,0,0,0,0,0,0,0,0
2025,D,bellc002,L,R,15,12,1,1,0,0,0,0,2,2,1,4,0,0,0,1,0
2025,D,bettm001,R,L,14,14,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,bettm001,R,R,4,3,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0
2025,D,bohma001,R,L,7,5,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0
2025,D,bohma001,R,R,11,7,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0
2025,D,buscm003,L,L,8,8,2,5,0,0,1,0,1,0,0,1,0,0,0,0,0
2025,D,buscm003,L,R,11,9,2,8,0,0,2,0,2,2,0,3,0,0,0,0,0
2025,D,cabaj001,R,R,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,D,calla002,R,L,5,2,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0
2025,D,canzd001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,canzd001,L,R,6,5,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0
2025,D,carpk001,L,L,4,4,1,4,0,0,1,0,2,0,0,1,0,0,0,0,0
2025,D,carpk001,L,R,21,18,4,7,0,0,1,0,3,3,1,7,0,0,0,0,0
2025,D,castn001,R,L,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,castn001,R,R,11,11,2,4,2,0,0,0,3,0,0,2,1,0,0,0,0
2025,D,chisj001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,chisj001,L,R,15,13,2,5,0,0,1,0,1,2,0,2,1,0,0,0,0
2025,D,chouj001,R,L,7,7,2,3,1,0,0,0,0,0,0,4,0,0,0,0,0
2025,D,chouj001,R,R,12,11,5,9,1,0,1,0,6,1,0,0,1,0,0,0,0
2025,D,cleme002,R,L,4,4,4,7,0,0,1,0,4,0,0,0,0,0,0,0,0
2025,D,cleme002,R,R,12,10,5,6,1,0,0,0,1,0,0,0,0,1,0,1,0
2025,D,colli001,L,R,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2025,D,contw002,R,L,8,7,4,11,1,0,2,0,3,1,0,2,0,0,0,0,0
2025,D,contw002,R,R,13,13,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0
2025,D,crawj002,L,L,7,7,2,5,0,0,1,0,1,0,0,3,0,0,0,0,0
2025,D,crawj002,L,R,14,12,3,3,0,0,0,0,1,1,0,2,0,0,0,1,0
2025,D,crowp001,L,L,5,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2025,D,crowp001,L,R,14,14,2,2,0,0,0,0,2,0,0,5,0,0,0,0,0
2025,D,dingd001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,dingd001,R,R,22,19,4,6,2,0,0,0,1,2,0,5,0,1,0,0,0
2025,D,domij003,L,R,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,durbc002,R,L,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2025,D,durbc002,R,R,14,11,4,4,0,0,0,0,2,2,0,1,1,1,0,0,0
2025,D,edmat001,L,R,4,4,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
2025,D,edmat001,R,L,13,13,3,6,0,0,1,0,1,0,0,1,0,0,0,0,0
2025,D,freef001,L,L,14,13,3,4,1,0,0,0,0,1,0,4,0,0,0,0,0
2025,D,freef001,L,R,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2025,D,frels001,L,L,7,6,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
2025,D,frels001,L,R,13,11,3,3,0,0,0,0,1,1,0,1,0,0,0,1,0
2025,D,garvm001,R,L,7,5,1,1,0,0,0,0,1,1,0,2,0,0,0,1,0
2025,D,gimea001,L,L,5,4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2025,D,gimea001,L,R,11,11,3,4,1,0,0,0,2,0,0,0,0,0,0,0,0
2025,D,goldp001,R,L,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,D,goldp001,R,R,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,D,greer003,L,L,4,4,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
2025,D,greer003,L,R,19,18,2,2,0,0,0,0,0,1,1,5,0,0,0,0,0
2025,D,grist001,L,L,8,7,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
2025,D,grist001,L,R,11,10,1,2,1,0,0,0,0,1,0,3,0,0,0,0,0
2025,D,guerv002,R,L,4,3,3,6,0,0,1,0,2,1,1,0,0,0,0,0,0
2025,D,guerv002,R,R,16,14,6,12,0,0,2,1,7,1,0,1,0,0,0,1,0
2025,D,happi001,L,R,15,14,2,8,0,0,2,0,4,1,0,6,0,0,0,0,0
2025,D,happi001,R,L,6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2025,D,harpb003,L,L,7,5,1,2,1,0,0,0,0,2,0,1,0,0,0,0,0
2025,D,harpb003,L,R,11,10,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0
2025,D,herne001,R,L,11,10,3,4,1,0,0,0,2,1,0,2,0,0,0,0,0
2025,D,herne001,R,R,6,4,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
2025,D,hernt002,R,L,14,13,4,7,0,0,1,0,3,1,0,5,0,0,0,0,0
2025,D,hernt002,R,R,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2025,D,hoern001,R,L,8,7,4,7,0,0,1,0,1,0,0,0,0,1,0,0,0
2025,D,hoern001,R,R,13,13,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0
2025,D,ibana001,R,L,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,D,jonej007,R,L,3,1,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0
2025,D,judga001,R,L,4,2,2,3,1,0,0,0,0,2,2,0,0,0,0,0,0
2025,D,judga001,R,R,15,13,7,11,1,0,1,0,6,2,0,3,0,0,0,0,0
2025,D,keitc001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,keitc001,L,R,16,14,1,1,0,0,0,0,0,1,0,5,1,1,0,0,0
2025,D,kellc002,R,L,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,kellc002,R,R,16,16,2,2,0,0,0,0,0,0,0,8,0,0,0,0,0
2025,D,kempo001,R,L,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2025,D,keplm001,L,L,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2025,D,keplm001,L,R,12,11,2,5,1,1,0,0,0,1,0,2,0,0,0,0,0
2025,D,kinei001,R,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,kinei001,R,R,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,kirka001,R,L,5,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2025,D,kirka001,R,R,13,13,4,11,1,0,2,0,2,0,0,1,0,0,0,0,0
2025,D,lockb001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,luken001,L,R,12,12,4,6,2,0,0,0,5,0,0,1,0,0,0,0,0
2025,D,marsb002,L,L,5,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2025,D,marsb002,L,R,10,9,1,1,0,0,0,0,1,0,0,4,0,0,0,1,0
2025,D,mckiz001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,mckiz001,L,R,21,20,5,5,0,0,0,0,2,1,0,6,0,0,0,0,0
2025,D,mcmar001,L,L,3,3,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0
2025,D,mcmar001,L,R,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,meadp001,L,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,D,meadp001,L,R,18,16,1,1,0,0,0,0,0,0,0,6,0,0,2,0,0
2025,D,muncm001,L,L,4,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,D,muncm001,L,R,6,5,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0
2025,D,naylj001,L,L,9,9,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0
2025,D,naylj001,L,R,15,14,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0
2025,D,ohtas001,L,L,16,16,1,1,0,0,0,0,1,0,0,8,0,0,0,0,0
2025,D,ohtas001,L,R,4,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
2025,D,ortij005,R,L,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2025,D,ortij005,R,R,12,10,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0
2025,D,pagea001,R,L,8,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2025,D,pagea001,R,R,7,7,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2025,D,perew002,L,R,5,5,1,2,1,0,0,0,0,0,0,3,0,0,0,0,0
2025,D,perew002,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,D,perkb002,L,R,11,10,2,3,1,0,0,0,0,1,0,3,0,0,0,0,0
2025,D,perkb002,R,L,5,4,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0
2025,D,polaj001,L,R,17,15,2,2,0,0,0,0,1,2,0,6,0,0,0,0,0
2025,D,polaj001,R,L,7,7,2,8,0,0,2,0,2,0,0,2,0,0,0,0,0
2025,D,ralec001,L,R,19,15,7,11,1,0,1,0,4,4,1,3,0,0,0,0,0
2025,D,ralec001,R,L,6,6,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
2025,D,ralel001,L,R,5,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2025,D,realj001,R,L,4,4,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
2025,D,realj001,R,R,13,13,5,9,2,1,0,0,2,0,0,3,0,0,0,0,0
2025,D,riceb001,L,L,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2025,D,riceb001,L,R,11,9,1,2,1,0,0,0,1,2,0,5,0,0,0,0,0
2025,D,rival002,L,R,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2025,D,rival002,R,L,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,D,roblv001,R,L,8,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2025,D,roblv001,R,R,11,7,2,4,2,0,0,0,0,3,0,2,1,1,0,0,0
