YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1982,R,adamg101,empty,40,38,7,12,2,0,1,0,1,2,0,5,0,0,0,0,0
1982,R,adamg101,loaded,3,1,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0
1982,R,adamg101,menon,33,28,10,12,2,0,0,0,10,2,0,0,3,0,0,3,0
1982,R,adamg101,scoring,21,17,5,6,1,0,0,0,10,1,0,0,2,0,0,3,0
1982,R,adamr001,empty,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1982,R,adamr001,menon,10,8,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0
1982,R,adamr001,scoring,6,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1982,R,agual001,empty,37,34,10,19,1,1,2,0,2,2,0,7,0,1,0,0,0
1982,R,agual001,loaded,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1982,R,agual001,menon,26,22,5,10,0,1,1,0,5,3,1,0,1,0,1,0,0
1982,R,agual001,scoring,16,14,1,4,0,0,1,0,4,2,1,0,1,0,0,0,0
1982,R,aikew001,empty,283,256,69,120,19,1,10,0,10,25,0,40,0,2,0,0,0
1982,R,aikew001,loaded,14,13,2,5,0,0,1,1,8,1,0,0,3,0,0,0,0
1982,R,aikew001,menon,236,210,62,93,10,0,7,1,64,20,7,30,19,1,0,5,0
1982,R,aikew001,scoring,143,125,39,53,5,0,3,1,54,12,7,18,7,1,0,5,0
1982,R,alleg001,empty,196,172,26,43,5,0,4,0,4,23,0,30,0,1,0,0,0
1982,R,alleg001,loaded,12,10,2,2,0,0,0,0,7,2,0,1,1,0,0,0,0
1982,R,alleg001,menon,111,92,28,40,6,0,2,0,29,15,1,9,6,0,3,1,0
1982,R,alleg001,scoring,69,56,18,25,4,0,1,0,26,11,1,7,3,0,1,1,0
1982,R,allen001,empty,3,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1982,R,allen001,menon,6,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1982,R,allen001,scoring,5,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1982,R,almob001,empty,200,185,50,69,5,1,4,0,4,14,0,29,0,1,0,0,0
1982,R,almob001,loaded,8,7,3,4,1,0,0,0,6,1,0,1,0,0,0,0,0
1982,R,almob001,menon,136,123,29,40,5,3,0,0,22,11,0,20,4,0,1,1,0
1982,R,almob001,scoring,82,72,14,17,3,0,0,0,18,9,0,14,0,0,0,1,0
1982,R,altap001,empty,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,R,altap001,menon,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,R,altap001,scoring,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,R,anduj001,empty,46,46,5,7,0,1,0,0,0,0,0,24,0,0,0,0,0
1982,R,anduj001,loaded,6,6,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
1982,L,anduj001,menon,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
1982,R,anduj001,menon,58,49,10,11,1,0,0,0,4,0,0,20,2,0,9,0,0
1982,R,anduj001,scoring,38,38,7,8,1,0,0,0,4,0,0,16,0,0,0,0,0
1982,R,armat001,empty,317,299,61,109,9,0,13,0,13,18,0,69,0,0,0,0,0
1982,R,armat001,loaded,7,5,1,4,0,0,1,1,6,1,0,1,0,0,0,1,0
1982,R,armat001,menon,261,237,64,123,10,2,15,1,76,15,5,59,14,1,0,8,0
1982,R,armat001,scoring,172,152,37,68,6,2,7,1,58,11,5,41,8,1,0,8,0
1982,R,ashba001,empty,199,184,47,83,8,2,8,0,8,15,0,29,0,0,0,0,0
1982,R,ashba001,loaded,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,R,ashba001,menon,173,155,40,58,6,0,4,0,41,12,4,24,7,1,2,3,0
1982,R,ashba001,scoring,117,102,26,38,6,0,2,0,37,11,4,19,2,1,0,3,0
1982,R,ayalb001,empty,62,60,18,25,4,0,1,0,1,2,0,9,0,0,0,0,0
1982,R,ayalb001,loaded,5,5,2,5,0,0,1,1,6,0,0,1,0,0,0,0,0
1982,R,ayalb001,menon,71,68,21,38,2,0,5,1,23,3,2,5,3,0,0,0,0
1982,R,ayalb001,scoring,42,39,11,22,2,0,3,1,19,3,2,4,0,0,0,0,0
1982,R,backw001,empty,181,156,44,57,8,1,1,0,1,25,0,23,0,0,0,0,0
1982,R,backw001,loaded,5,4,1,1,0,0,0,0,4,1,0,1,1,0,0,0,0
1982,R,backw001,menon,131,105,27,40,5,1,2,0,21,24,1,24,6,0,2,0,0
1982,R,backw001,scoring,86,70,19,27,2,0,2,0,18,15,1,16,3,0,1,0,0
1982,R,bailb001,empty,238,226,62,71,9,0,0,0,0,12,0,6,0,0,0,0,0
1982,R,bailb001,loaded,9,7,1,1,0,0,0,0,5,1,0,1,0,0,0,1,0
1982,R,bailb001,menon,166,150,42,49,5,1,0,0,31,8,0,11,5,2,2,4,0
1982,R,bailb001,scoring,116,103,25,30,3,1,0,0,30,7,0,8,1,1,1,4,0
1982,R,bainh001,empty,347,331,91,149,16,3,12,0,12,16,0,52,0,0,0,0,0
1982,R,bainh001,loaded,18,16,7,13,0,0,2,2,20,1,0,4,0,0,0,1,0
1982,R,bainh001,menon,321,277,74,136,13,5,13,2,93,33,10,43,12,0,2,9,0
1982,R,bainh001,scoring,192,156,42,69,9,3,4,2,71,27,9,21,3,0,0,9,0
1982,R,baird001,empty,10,10,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1982,R,baird001,menon,5,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
1982,R,baird001,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,R,baked002,empty,350,318,95,143,13,1,11,0,11,30,0,32,0,2,0,0,0
1982,R,baked002,loaded,14,14,7,10,0,0,1,1,13,0,0,0,0,0,0,0,0
1982,R,baked002,menon,290,252,76,118,6,0,12,1,77,26,5,30,7,1,2,9,0
1982,R,baked002,scoring,183,152,39,59,2,0,6,1,63,21,5,24,2,1,0,9,0
1982,R,baked101,empty,14,11,1,1,0,0,0,0,0,2,0,2,0,1,0,0,0
1982,R,baked101,menon,12,9,4,5,1,0,0,0,2,1,0,1,0,1,1,0,0
1982,R,baked101,scoring,8,5,2,2,0,0,0,0,2,1,0,1,0,1,1,0,0
1982,R,balbs001,empty,63,60,12,18,1,1,1,0,1,3,0,16,0,0,0,0,0
1982,R,balbs001,loaded,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1982,R,balbs001,menon,51,47,8,12,1,0,1,0,3,3,0,18,1,0,0,1,0
1982,R,balbs001,scoring,28,25,1,1,0,0,0,0,1,2,0,11,0,0,0,1,0
1982,R,ballj001,empty,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1982,R,bandc001,empty,113,97,26,33,5,1,0,0,0,16,0,13,0,0,0,0,0
1982,R,bandc001,loaded,11,9,1,1,0,0,0,0,4,0,0,3,1,0,0,2,0
1982,R,bandc001,menon,99,87,13,23,1,0,3,0,16,8,1,17,6,0,1,3,0
1982,R,bandc001,scoring,66,58,6,12,0,0,2,0,13,5,1,15,3,0,0,3,0
1982,R,banna001,empty,227,201,52,70,7,1,3,0,3,26,0,20,0,0,0,0,0
1982,R,banna001,loaded,14,13,4,6,2,0,0,0,10,1,0,2,2,0,0,0,0
1982,R,banna001,menon,171,147,41,53,9,0,1,0,38,16,1,21,4,1,6,1,0
1982,R,banna001,scoring,108,94,25,33,5,0,1,0,36,10,1,15,4,0,3,1,0
1982,R,barfj001,empty,216,197,47,85,5,0,11,0,11,18,0,38,0,1,0,0,0
1982,R,barfj001,loaded,13,13,3,6,0,0,1,1,9,0,0,2,1,0,0,0,0
1982,R,barfj001,menon,230,197,50,83,8,2,7,1,47,24,3,41,7,2,6,1,0
1982,R,barfj001,scoring,130,108,25,50,3,2,6,1,43,19,3,29,2,1,1,1,0
1982,R,barrg101,empty,38,36,12,17,1,2,0,0,0,2,0,6,0,0,0,0,0
1982,R,barrg101,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,R,barrg101,menon,16,15,1,3,0,1,0,0,2,0,0,3,1,0,1,0,0
1982,R,barrg101,scoring,9,9,1,3,0,1,0,0,2,0,0,2,1,0,0,0,0
1982,R,barrj101,empty,23,23,6,7,1,0,0,0,0,0,0,4,0,0,0,0,0
1982,R,barrj101,menon,11,9,2,2,0,0,0,0,3,0,0,2,0,0,2,0,0
1982,R,barrj101,scoring,8,6,2,2,0,0,0,0,3,0,0,1,0,0,2,0,0
1982,R,barrj102,empty,15,14,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0
1982,R,barrj102,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1982,R,barrj102,menon,5,5,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0
1982,R,barrj102,scoring,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1982,R,barrm001,empty,11,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1982,R,barrm001,menon,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1982,R,barrm001,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,R,bassk001,empty,21,20,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0
1982,R,bassk001,menon,14,13,1,1,0,0,0,0,1,0,0,4,1,0,1,0,0
1982,R,bassk001,scoring,7,7,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
1982,R,bassr101,empty,38,37,6,10,1,0,1,0,1,0,0,4,0,1,0,0,0
1982,R,bassr101,loaded,3,1,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0
1982,R,bassr101,menon,48,41,10,14,1,0,1,0,13,3,0,7,1,1,0,3,0
1982,R,bassr101,scoring,29,24,8,12,1,0,1,0,13,2,0,3,0,0,0,3,0
1982,R,baumr101,empty,7,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1982,R,baumr101,menon,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,R,baumr101,scoring,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,L,bayld001,empty,6,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1982,R,bayld001,empty,342,311,78,125,17,0,10,0,10,28,0,34,0,3,0,0,0
1982,L,bayld001,loaded,2,2,2,5,0,0,1,1,6,0,0,0,0,0,0,0,0
1982,R,bayld001,loaded,23,19,6,9,0,0,1,1,16,1,0,2,1,0,0,3,0
1982,L,bayld001,menon,14,13,5,11,1,1,1,1,10,0,0,0,1,0,0,1,0
1982,R,bayld001,menon,338,297,82,133,7,1,14,1,83,29,7,35,18,4,0,8,0
1982,L,bayld001,scoring,10,9,4,10,1,1,1,1,10,0,0,0,0,0,0,1,0
1982,R,bayld001,scoring,196,167,44,72,5,1,7,1,68,19,7,25,6,2,0,8,0
1982,R,beckj001,empty,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1982,R,beckj001,menon,4,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
1982,R,beckj001,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1982,R,bedrs001,empty,18,17,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0
1982,R,bedrs001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,R,bedrs001,menon,13,9,1,1,0,0,0,0,0,0,0,1,0,0,4,0,0
1982,R,bedrs001,scoring,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1982,R,belam101,empty,29,25,4,5,1,0,0,0,0,4,0,6,0,0,0,0,0
1982,R,belam101,menon,28,25,8,8,0,0,0,0,4,1,1,4,2,0,2,0,0
1982,R,belam101,scoring,10,8,4,4,0,0,0,0,4,1,1,2,0,0,1,0,0
1982,R,bellb001,empty,348,313,87,130,13,0,10,0,10,34,0,32,0,1,0,0,0
1982,R,bellb001,loaded,6,5,2,3,1,0,0,0,7,1,0,0,0,0,0,0,0
1982,R,bellb001,menon,266,224,72,99,14,2,3,0,57,36,8,18,13,1,0,5,0
1982,R,bellb001,scoring,164,129,34,48,7,2,1,0,50,29,8,14,6,1,0,5,0
1982,R,bellk101,empty,6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,R,bellk101,menon,3,3,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0
1982,R,bellk101,scoring,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1982,R,bellr001,menon,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,R,bellr001,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,R,bencj101,empty,220,201,56,95,9,0,10,0,10,19,0,26,0,0,0,0,0
1982,R,bencj101,loaded,8,6,0,0,0,0,0,0,2,1,0,3,0,0,0,1,0
1982,R,bencj101,menon,219,198,47,63,7,0,3,0,28,18,2,32,14,0,1,2,0
1982,R,bencj101,scoring,134,114,20,25,2,0,1,0,23,18,2,23,4,0,0,2,0
1982,L,beneb001,empty,6,5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1982,R,beneb001,empty,227,214,51,57,6,0,0,0,0,12,0,18,0,1,0,0,0
1982,R,beneb001,loaded,15,12,5,8,0,0,1,1,15,2,0,1,2,0,0,1,0
1982,L,beneb001,menon,4,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1982,R,beneb001,menon,211,172,44,60,5,1,3,1,44,25,9,22,10,2,7,3,2
1982,L,beneb001,scoring,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,R,beneb001,scoring,136,104,28,33,2,0,1,1,37,24,9,15,5,2,2,3,1
1982,R,benij001,empty,122,111,33,48,10,1,1,0,1,10,0,11,0,1,0,0,0
1982,R,benij001,loaded,16,14,3,3,0,0,0,0,8,2,0,2,0,0,0,0,0
1982,R,benij001,menon,106,85,19,28,1,1,2,0,23,5,1,10,4,0,16,0,0
1982,R,benij001,scoring,71,61,14,20,1,1,1,0,21,5,1,5,1,0,5,0,0
1982,R,bentb001,empty,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1982,R,bentb001,menon,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1982,R,bentb001,scoring,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1982,R,bereb001,empty,41,41,12,16,2,1,0,0,0,0,0,10,0,0,0,0,0
1982,R,bereb001,loaded,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1982,R,bereb001,menon,34,21,3,3,0,0,0,0,3,0,0,6,0,0,12,1,0
1982,R,bereb001,scoring,17,14,2,2,0,0,0,0,3,0,0,5,0,0,2,1,0
1982,R,bergd001,empty,77,68,15,27,1,1,3,0,3,9,0,6,0,0,0,0,0
1982,R,bergd001,loaded,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1982,R,bergd001,menon,63,53,18,23,2,0,1,0,11,9,3,5,1,0,0,1,0
1982,R,bergd001,scoring,37,30,9,11,2,0,0,0,9,6,3,1,0,0,0,1,0
1982,R,bernt001,empty,362,324,85,138,11,6,10,0,10,37,0,51,0,1,0,0,0
1982,R,bernt001,loaded,9,6,2,3,1,0,0,0,7,1,0,2,0,0,0,2,0
1982,R,bernt001,menon,268,216,53,76,14,3,1,0,46,30,0,37,9,1,16,5,0
1982,R,bernt001,scoring,180,140,33,50,10,2,1,0,43,22,0,30,2,1,12,5,0
1982,R,berrd001,empty,324,311,80,127,16,2,9,0,9,11,0,54,0,2,0,0,0
1982,R,berrd001,loaded,17,14,4,5,1,0,0,0,14,0,0,3,2,0,0,3,0
1982,R,berrd001,menon,259,218,59,77,9,3,1,0,52,22,12,29,15,2,8,9,0
1982,R,berrd001,scoring,162,131,32,41,3,3,0,0,46,19,12,22,7,0,3,9,0
1982,R,bevak001,empty,68,61,13,18,5,0,0,0,0,7,0,11,0,0,0,0,0
1982,R,bevak001,loaded,2,2,1,2,1,0,0,0,4,0,0,0,0,0,0,0,0
1982,R,bevak001,menon,77,62,18,22,4,0,0,0,24,10,4,11,5,0,1,4,0
1982,R,bevak001,scoring,58,44,14,18,4,0,0,0,24,9,4,8,3,0,1,4,0
1982,R,bianb001,empty,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1982,R,bianb001,menon,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1982,R,biitl101,empty,96,90,28,37,6,0,1,0,1,6,0,9,0,0,0,0,0
1982,R,biitl101,loaded,5,5,1,1,0,0,0,0,2,0,0,1,2,0,0,0,0
1982,R,biitl101,menon,112,94,29,39,3,2,1,0,23,11,2,7,9,2,2,3,0
1982,R,biitl101,scoring,70,56,15,22,0,2,1,0,22,9,2,4,5,2,0,3,0
1982,R,birdd101,empty,30,30,5,6,1,0,0,0,0,0,0,9,0,0,0,0,0
1982,R,birdd101,menon,30,26,3,3,0,0,0,0,3,0,0,11,1,0,4,0,0
1982,R,birdd101,scoring,15,14,3,3,0,0,0,0,3,0,0,4,1,0,1,0,0
1982,R,blact101,empty,24,24,3,5,0,1,0,0,0,0,0,7,0,0,0,0,0
1982,R,blact101,loaded,2,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1982,R,blact101,menon,21,18,5,7,2,0,0,0,3,3,0,4,1,0,0,0,0
1982,R,blact101,scoring,13,11,2,3,1,0,0,0,3,2,0,3,0,0,0,0,0
1982,R,bochb001,empty,327,289,75,109,10,0,8,0,8,36,0,41,0,2,0,0,0
1982,R,bochb001,loaded,7,6,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0
1982,R,bochb001,menon,259,220,76,99,11,0,4,0,62,31,5,30,17,1,4,3,0
1982,R,bochb001,scoring,149,122,46,61,9,0,2,0,58,23,5,16,6,0,1,3,0
1982,R,bochb002,empty,30,27,8,16,2,0,2,0,2,3,0,5,0,0,0,0,0
1982,R,bochb002,loaded,3,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1982,R,bochb002,menon,23,22,7,9,2,0,0,0,6,1,0,1,1,0,0,0,0
1982,R,bochb002,scoring,13,13,4,4,0,0,0,0,4,0,0,1,0,0,0,0,0
1982,R,boget101,empty,34,31,5,9,1,0,1,0,1,3,0,4,0,0,0,0,0
1982,R,boget101,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1982,R,boget101,menon,33,29,8,11,1,1,0,0,3,1,0,4,3,2,1,0,0
1982,R,boget101,scoring,17,15,3,3,0,0,0,0,2,1,0,4,1,1,0,0,0
1982,R,boggt001,empty,11,11,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0
1982,R,boggt001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,R,boggt001,menon,7,6,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0
1982,R,boggt001,scoring,3,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1982,R,boggw001,empty,197,180,55,64,6,0,1,0,1,17,0,11,0,0,0,0,0
