YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2012,D,affej001,L,L,6,5,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2012,D,affej001,L,R,10,9,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0
2012,D,albua001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,D,albua001,R,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,D,andeb004,L,L,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,D,andeb004,L,R,17,15,2,2,0,0,0,0,0,2,0,5,1,0,0,0,0
2012,D,arrej001,R,L,4,4,2,6,1,0,1,0,2,0,0,0,0,0,0,0,0
2012,D,arrej001,R,R,6,4,2,4,2,0,0,0,1,2,0,0,0,0,0,0,0
2012,D,arrob001,R,L,12,12,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2012,D,arrob001,R,R,11,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012,D,ayall001,R,L,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,D,ayall001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,D,bailh001,R,L,14,11,0,0,0,0,0,0,1,1,0,6,0,1,0,1,0
2012,D,bailh001,R,R,10,9,1,1,0,0,0,0,0,0,0,4,0,0,1,0,0
2012,D,balfg001,R,L,3,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
2012,D,balfg001,R,R,5,5,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,D,benoj001,R,L,10,10,2,5,0,0,1,0,1,0,0,2,0,0,0,0,0
2012,D,benoj001,R,R,4,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,D,blevj001,L,L,6,6,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2012,D,blevj001,L,R,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012,D,boggm001,R,L,6,5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2012,D,boggm001,R,R,10,9,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0
2012,D,broxj001,R,L,6,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2012,D,broxj001,R,R,9,9,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,D,bumgm001,L,L,5,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,D,bumgm001,L,R,16,15,5,8,0,0,1,0,4,1,0,3,0,0,0,0,0
2012,D,burns001,L,L,4,4,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0
2012,D,burns001,L,R,3,2,2,6,1,0,1,0,2,1,0,0,0,0,0,0,0
2012,D,cainm001,R,L,11,8,3,7,1,0,1,0,1,3,0,3,0,0,0,0,0
2012,D,cainm001,R,R,35,33,8,15,1,0,2,0,5,0,0,6,2,2,0,0,0
2012,D,carpc002,R,L,11,9,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2012,D,carpc002,R,R,16,15,6,7,1,0,0,0,0,1,0,1,0,0,0,0,0
2012,D,chamj002,R,L,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,D,chamj002,R,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,D,chapa001,L,L,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,D,chapa001,L,R,12,10,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0
2012,D,chenw001,L,L,10,10,3,4,1,0,0,0,1,0,0,1,0,0,0,0,0
2012,D,chenw001,L,R,19,18,5,6,1,0,0,0,1,1,0,2,0,0,0,0,0
2012,D,clipt001,R,L,6,5,1,4,0,0,1,0,1,0,0,3,0,0,1,0,0
2012,D,clipt001,R,R,6,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2012,D,cokep001,L,L,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,D,cokep001,L,R,5,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012,D,cookr001,R,L,8,6,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0
2012,D,cookr001,R,R,8,7,4,4,0,0,0,0,2,0,0,1,0,1,0,0,0
2012,D,cuetj001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,D,detwr001,L,L,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,D,detwr001,L,R,19,14,3,3,0,0,0,0,1,3,1,1,0,0,1,1,0
2012,D,dools001,L,L,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,D,dools001,L,R,12,11,4,4,0,0,0,0,1,0,0,4,0,0,1,0,0
2012,D,doteo001,R,L,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,D,doteo001,R,R,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,D,fistd001,R,L,23,19,4,4,0,0,0,0,1,1,0,8,0,2,1,0,0
2012,D,fistd001,R,R,6,5,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0
2012,D,garcc002,R,L,4,4,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0
2012,D,garcc002,R,R,9,5,0,0,0,0,0,0,1,4,1,3,0,0,0,0,0
2012,D,garcj002,R,L,3,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,D,garcj002,R,R,14,14,4,4,0,0,0,0,1,0,0,5,0,0,0,0,0
2012,D,garcj004,L,L,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2012,D,garcj004,L,R,8,6,2,2,0,0,0,0,1,2,0,1,0,0,0,0,0
2012,D,gonzg003,L,L,10,7,1,2,1,0,0,0,1,2,0,4,0,0,0,1,0
2012,D,gonzg003,L,R,35,26,5,6,1,0,0,0,2,9,0,6,1,0,0,0,0
2012,D,gonzm001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,D,gonzm001,L,R,3,3,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
2012,D,gonzm003,R,L,17,17,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0
2012,D,gonzm003,R,R,8,8,4,7,1,1,0,0,1,0,0,3,0,0,0,0,0
2012,D,gorzt001,L,R,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,D,grifa002,R,L,9,9,4,9,2,0,1,0,1,0,0,0,0,0,0,0,0
2012,D,grifa002,R,R,12,11,3,3,0,0,0,0,1,0,0,1,1,0,1,0,0
2012,D,hammj002,R,L,32,28,7,9,2,0,0,0,4,4,2,7,1,0,0,0,0
2012,D,hammj002,R,R,13,11,1,1,0,0,0,0,0,2,0,4,0,0,0,0,0
2012,D,hoovj002,R,L,6,4,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0
2012,D,hoovj002,R,R,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2012,D,hughp001,R,L,15,13,3,7,1,0,1,0,1,2,0,3,0,0,0,0,0
2012,D,hughp001,R,R,12,11,1,1,0,0,0,0,0,1,0,5,0,0,0,0,0
2012,D,huntt002,R,L,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
