YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2004,R,abbop001,empty,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2004,R,abbop001,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2004,R,abbop001,menon,9,6,2,2,0,0,0,0,2,0,0,1,0,0,3,0,0
2004,R,abbop001,scoring,3,3,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
2004,R,abreb001,empty,387,319,88,163,24,0,17,0,17,65,0,72,0,3,0,0,0
2004,R,abreb001,loaded,7,7,2,2,0,0,0,0,3,0,0,2,1,0,0,0,0
2004,R,abreb001,menon,326,255,85,149,23,1,13,0,88,62,10,44,5,2,0,7,0
2004,R,abreb001,scoring,190,149,48,93,16,1,9,0,77,34,10,22,1,0,0,7,0
2004,R,acevj002,empty,27,26,2,2,0,0,0,0,0,1,0,15,0,0,0,0,0
2004,R,acevj002,loaded,4,3,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
2004,R,acevj002,menon,25,17,0,0,0,0,0,0,1,2,0,11,1,0,5,1,0
2004,R,acevj002,scoring,18,14,0,0,0,0,0,0,1,1,0,11,1,0,2,1,0
2004,R,adamr002,empty,52,50,16,31,1,1,4,0,4,2,0,5,0,0,0,0,0
2004,R,adamr002,loaded,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2004,R,adamr002,menon,26,22,6,7,1,0,0,0,6,3,0,0,3,1,0,0,0
2004,R,adamr002,scoring,16,14,4,5,1,0,0,0,6,2,0,0,1,0,0,0,0
2004,R,aguic001,empty,33,32,8,21,2,1,3,0,3,1,0,8,0,0,0,0,0
2004,R,aguic001,loaded,4,4,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
2004,R,aguic001,menon,15,13,2,2,0,0,0,0,2,1,0,4,0,0,1,0,0
2004,R,aguic001,scoring,12,12,1,1,0,0,0,0,2,0,0,4,0,0,0,0,0
2004,R,alexm001,empty,14,13,2,2,0,0,0,0,0,1,0,4,0,0,0,0,0
