YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2003,R,abada001,empty,9,8,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
2003,R,abada001,loaded,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2003,R,abada001,menon,10,9,1,1,0,0,0,0,0,1,0,3,1,0,0,0,0
2003,R,abada001,scoring,6,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2003,R,aberb001,empty,17,17,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2003,R,aberb001,loaded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,R,aberb001,menon,20,17,1,1,0,0,0,0,0,1,0,1,2,0,2,0,0
2003,R,aberb001,scoring,16,13,1,1,0,0,0,0,0,1,0,1,1,0,2,0,0
2003,R,abreb001,empty,370,316,79,124,16,1,9,0,9,53,0,80,0,1,0,0,0
2003,R,abreb001,loaded,22,16,5,8,0,0,1,1,19,2,0,2,1,0,0,4,0
2003,R,abreb001,menon,325,261,94,146,19,0,11,1,92,56,13,46,13,1,0,7,0
2003,R,abreb001,scoring,202,156,56,89,12,0,7,1,83,38,13,28,6,1,0,7,0
2003,R,acevj002,empty,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2003,R,acevj002,menon,6,4,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0
2003,R,acevj002,scoring,4,3,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0
2003,R,adamt001,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,R,affej001,empty,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,R,affej001,menon,5,4,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0
2003,R,affej001,scoring,3,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2003,R,ainsk001,empty,11,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,R,ainsk001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,R,ainsk001,menon,15,11,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0
2003,R,ainsk001,scoring,10,9,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
2003,R,alfoa001,menon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2003,D,alfoe001,empty,6,6,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0
2003,R,alfoe001,empty,303,272,61,83,9,2,3,0,3,30,0,22,0,1,0,0,0
2003,D,alfoe001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,R,alfoe001,loaded,28,23,8,16,2,0,2,2,21,2,0,2,2,0,0,3,0
2003,D,alfoe001,menon,12,11,7,10,3,0,0,0,5,1,0,0,0,0,0,0,0
2003,R,alfoe001,menon,283,242,72,118,16,0,10,2,78,28,4,19,14,3,3,7,0
2003,D,alfoe001,scoring,8,8,5,8,3,0,0,0,5,0,0,0,0,0,0,0,0
2003,R,alfoe001,scoring,174,146,43,72,14,0,5,2,67,20,4,15,7,0,1,7,0
2003,R,allec001,empty,15,14,4,7,1,1,0,0,0,0,0,0,0,1,0,0,0
2003,R,allec001,loaded,3,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2003,R,allec001,menon,10,10,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0
2003,R,allec001,scoring,7,7,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
2003,R,allel001,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
