YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2000,D,abboj002,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,abbok002,6,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,agbab001,7,18,15,5,9,1,0,1,0,1,3,0,3,0,0,0,0,0
2000,D,alfoe001,4,19,18,5,10,2,0,1,0,5,1,0,2,0,0,0,0,0
2000,D,ankir001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,aurir001,6,15,15,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0
2000,D,bainh001,10,3,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0
2000,D,bainh001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,bakop001,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,bellc001,7,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
2000,D,belld001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,belld002,5,13,11,4,5,1,0,0,0,1,2,0,2,0,0,0,0,0
2000,D,benam001,8,14,13,1,1,0,0,0,0,1,1,0,6,0,0,0,0,0
2000,D,benam001,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,benam001,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2000,D,bondb001,7,20,17,3,6,1,1,0,0,1,3,1,4,0,0,0,0,0
2000,D,bonib001,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,D,bonib001,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,D,bordm001,6,17,12,2,2,0,0,0,0,0,3,0,4,0,2,0,0,0
2000,D,bross001,5,19,17,3,4,1,0,0,0,1,1,0,4,0,0,1,0,0
2000,D,buhnj001,9,7,5,1,4,0,0,1,0,1,2,0,0,1,0,0,0,0
2000,D,burke001,9,17,13,3,7,1,0,1,0,4,4,0,2,0,0,0,0,0
2000,D,camem001,8,14,12,3,3,0,0,0,0,2,0,0,0,1,1,1,0,0
2000,D,chave001,5,21,21,7,10,3,0,0,0,4,0,0,5,1,0,0,0,0
2000,D,chrir001,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,chrir001,9,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,D,clarw001,3,14,12,3,6,0,0,1,0,4,1,1,3,0,1,0,0,0
2000,D,cresf001,11,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,davie001,9,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2000,D,davie001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,davir002,11,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,drewj001,9,9,6,1,1,0,0,0,0,0,2,0,1,0,0,1,0,0
2000,D,dunss001,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,durhr001,4,14,10,2,6,1,0,1,0,1,3,0,3,2,0,1,0,0
2000,D,edmoj001,8,15,14,8,18,4,0,2,0,7,1,0,2,0,0,0,0,0
2000,D,estab001,2,12,12,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
2000,D,estes001,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,D,furcr001,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,furcr001,6,10,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2000,D,galaa001,3,13,10,2,3,1,0,0,0,1,2,0,4,0,1,0,0,0
2000,D,gardm001,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,giamj001,3,22,14,4,4,0,0,0,0,1,7,1,2,0,0,0,1,0
2000,D,giamj002,9,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,D,giamj002,10,7,6,2,2,0,0,0,0,1,1,0,2,0,0,0,0,0
2000,D,giamj002,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,glavt001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,grieb001,7,20,17,2,2,0,0,0,0,2,3,0,7,2,0,0,0,0
2000,D,guilc001,11,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
