YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1973,R,aaroh101,empty,229,199,56,128,6,0,22,0,22,30,1,26,0,0,0,0,0
1973,R,aaroh101,loaded,8,6,2,2,0,0,0,0,7,1,0,2,0,0,0,1,0
1973,R,aaroh101,menon,236,193,62,124,6,1,18,0,74,38,12,25,7,1,0,4,0
1973,R,aaroh101,scoring,138,106,34,76,3,0,13,0,61,28,12,16,2,0,0,4,0
1973,R,acosc101,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,R,acosc101,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,R,adamm102,empty,44,39,10,17,1,0,2,0,2,5,0,8,0,0,0,0,0
1973,R,adamm102,menon,40,27,4,8,1,0,1,0,4,12,0,10,2,1,0,0,0
1973,R,adamm102,scoring,24,15,2,5,0,0,1,0,3,8,0,4,1,1,0,0,0
1973,R,ageet101,empty,176,161,39,72,4,1,9,0,9,14,0,44,0,1,0,0,0
1973,R,ageet101,loaded,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1973,R,ageet101,menon,112,105,20,34,4,2,2,0,13,7,1,24,12,0,0,0,0
1973,R,ageet101,scoring,73,68,11,21,3,2,1,0,11,5,1,20,4,0,0,0,0
1973,R,akerj102,empty,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1973,R,akerj102,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,R,akerj102,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,R,alexm101,empty,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1973,R,alexm101,menon,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1973,R,alexm101,scoring,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1973,R,alleb105,empty,64,60,10,15,2,0,1,0,1,4,0,5,0,0,0,0,0
1973,R,alleb105,loaded,3,3,2,3,1,0,0,0,4,0,0,0,0,0,0,0,0
1973,R,alleb105,menon,54,47,12,17,2,0,1,0,12,6,2,4,1,0,1,0,0
1973,R,alleb105,scoring,39,33,9,14,2,0,1,0,12,5,2,4,0,0,1,0,0
1973,R,alled101,empty,142,119,46,88,12,3,8,0,8,22,0,20,0,1,0,0,0
1973,R,alled101,loaded,5,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1973,R,alled101,menon,146,131,33,65,8,0,8,0,33,11,3,31,8,0,1,3,0
1973,R,alled101,scoring,72,62,10,28,3,0,5,0,23,7,3,18,2,0,0,3,0
1973,R,alleg101,empty,103,93,21,31,3,2,1,0,1,10,0,12,0,0,0,0,0
1973,R,alleg101,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1973,R,alleg101,menon,78,65,11,14,0,0,1,0,7,10,6,16,8,0,3,0,0
1973,R,alleg101,scoring,35,29,4,7,0,0,1,0,7,6,6,7,1,0,0,0,0
1973,R,alleh104,empty,26,25,3,5,2,0,0,0,0,1,0,3,0,0,0,0,0
1973,R,alleh104,menon,14,14,1,1,0,0,0,0,0,0,0,5,2,0,0,0,0
1973,R,alleh104,scoring,8,8,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0
