YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1987,R,abnes001,empty,26,25,7,9,2,0,0,0,0,1,0,4,0,0,0,0,0
1987,R,abnes001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1987,R,abnes001,menon,23,22,6,15,1,1,2,0,7,1,0,4,0,0,0,0,0
1987,R,abnes001,scoring,17,16,4,8,1,0,1,0,4,1,0,3,0,0,0,0,0
1987,R,ackej001,empty,7,6,1,1,0,0,0,0,0,1,0,4,0,0,0,0,0
1987,R,ackej001,menon,8,8,2,2,0,0,0,0,1,0,0,4,0,0,0,0,0
1987,R,ackej001,scoring,5,5,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
1987,R,afent001,empty,11,11,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0
1987,R,afent001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1987,R,afent001,menon,9,9,3,4,1,0,0,0,1,0,0,4,0,0,0,0,0
1987,R,afent001,scoring,6,6,1,2,1,0,0,0,1,0,0,4,0,0,0,0,0
1987,R,agosj001,empty,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1987,R,agual001,empty,138,123,29,70,6,1,11,0,11,11,0,37,0,4,0,0,0
1987,R,agual001,loaded,7,7,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1987,R,agual001,menon,96,86,14,20,3,0,1,0,10,4,1,19,5,1,3,2,0
1987,R,agual001,scoring,57,51,6,9,3,0,0,0,8,3,1,12,2,1,0,2,0
1987,R,aguir001,empty,23,22,4,8,1,0,1,0,1,1,0,8,0,0,0,0,0
1987,R,aguir001,menon,24,18,5,5,0,0,0,0,2,0,0,9,0,0,6,0,0
1987,R,aguir001,scoring,14,13,3,3,0,0,0,0,2,0,0,7,0,0,1,0,0
1987,L,aldrm001,empty,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1987,R,aldrm001,empty,241,214,58,87,12,1,5,0,5,27,0,27,0,0,0,0,0
1987,R,aldrm001,loaded,4,3,2,3,1,0,0,0,5,0,0,0,0,0,0,1,0
1987,L,aldrm001,menon,4,3,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0
1987,R,aldrm001,menon,165,143,58,78,6,1,4,0,46,16,5,23,6,0,4,2,0
1987,L,aldrm001,scoring,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1987,R,aldrm001,scoring,105,86,36,49,4,0,3,0,42,14,5,13,1,0,3,2,0
1987,R,alexd001,empty,19,19,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
1987,R,alexd001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,R,alexd001,menon,23,16,0,0,0,0,0,0,1,0,0,9,0,1,6,0,0
1987,R,alexd001,scoring,11,10,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0
1987,R,allaa001,empty,88,85,26,35,3,0,2,0,2,3,0,15,0,0,0,0,0
1987,R,allaa001,loaded,6,5,1,1,0,0,0,0,3,0,0,1,1,0,0,1,0
1987,R,allaa001,menon,84,69,15,21,3,0,1,0,14,6,0,15,2,0,4,5,0
1987,R,allaa001,scoring,52,41,4,4,0,0,0,0,12,4,0,10,2,0,2,5,0
1987,R,almob001,empty,48,42,8,10,2,0,0,0,0,6,0,11,0,0,0,0,0
1987,R,almob001,loaded,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1987,R,almob001,menon,35,32,9,11,2,0,0,0,5,3,0,10,0,0,0,0,0
1987,R,almob001,scoring,19,17,5,6,1,0,0,0,5,2,0,5,0,0,0,0,0
1987,R,anded001,empty,193,173,35,48,6,2,1,0,1,20,0,26,0,0,0,0,0
1987,R,anded001,loaded,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1987,R,anded001,menon,104,92,27,35,6,1,0,0,12,4,1,17,2,1,6,1,0
1987,R,anded001,scoring,54,49,10,10,0,0,0,0,8,3,1,10,0,1,0,1,0
1987,R,andel001,empty,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1987,R,andel001,menon,5,4,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0
1987,R,andel001,scoring,5,4,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0
