YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1996,D,ashba002,R,L,10,10,2,4,0,1,0,0,1,0,0,3,0,0,0,0,0
1996,D,ashba002,R,R,14,13,5,8,0,0,1,0,2,1,0,2,0,0,0,0,0
1996,D,assep001,L,L,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1996,D,assep001,L,R,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1996,D,astap001,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,astap001,R,R,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,benea001,R,L,14,14,4,7,0,0,1,0,2,0,0,5,0,0,0,0,0
1996,D,benea001,R,R,14,13,2,2,0,0,0,0,0,1,0,4,0,0,0,0,0
1996,D,benia001,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,benia001,R,R,13,10,1,4,0,0,1,1,5,2,0,5,0,0,0,1,0
1996,D,bielm001,R,R,3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
1996,D,blaiw001,R,L,4,4,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,blaiw001,R,R,4,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1996,D,bochd001,R,L,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1996,D,bochd001,R,R,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,boehb001,R,L,5,3,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0
1996,D,boehb001,R,R,5,5,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0
1996,D,burkj001,R,L,26,26,6,9,3,0,0,0,1,0,0,5,0,0,0,0,0
1996,D,burkj001,R,R,12,11,4,4,0,0,0,0,1,1,0,2,0,0,0,0,0
1996,D,candt001,R,L,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,D,candt001,R,R,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,coned001,R,L,15,13,3,3,0,0,0,0,1,2,0,4,0,0,0,0,0
1996,D,coned001,R,R,12,12,5,12,1,0,2,0,5,0,0,4,0,0,0,0,0
1996,D,cookd001,L,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,cookd001,L,R,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
1996,D,dreid001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,ecked001,R,L,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,ecked001,R,R,9,9,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,embra001,L,L,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1996,D,embra001,L,R,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1996,D,erics001,R,L,12,10,4,4,0,0,0,0,0,2,0,3,0,0,0,0,0
1996,D,erics001,R,R,15,15,2,6,1,0,1,0,3,0,0,3,1,0,0,0,0
1996,D,glavt001,L,L,4,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,glavt001,L,R,22,19,4,6,2,0,0,0,1,3,0,6,1,0,0,0,0
1996,D,guthm001,L,L,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1996,D,hamij002,R,L,9,9,1,2,1,0,0,0,0,0,0,2,1,0,0,0,0
1996,D,hamij002,R,R,14,13,4,7,0,0,1,0,3,0,0,4,0,1,0,0,0
1996,D,hennm001,R,L,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
1996,D,hennm001,R,R,4,3,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1996,D,herso001,R,L,17,14,5,9,1,0,1,0,2,3,0,3,0,0,0,0,0
1996,D,herso001,R,R,8,7,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0
1996,D,hillk001,R,L,15,13,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0
1996,D,hillk001,R,R,12,10,3,7,1,0,1,0,2,1,0,1,0,1,0,0,0
1996,D,hofft001,R,L,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,hofft001,R,R,5,4,2,5,0,0,1,0,3,1,0,1,0,0,0,0,0
1996,D,honer001,L,L,8,7,2,2,0,0,0,0,1,0,0,1,0,0,1,0,0
1996,D,honer001,L,R,4,3,1,4,0,0,1,0,1,1,1,1,0,0,0,0,0
1996,D,key-j001,L,L,8,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,key-j001,L,R,13,12,4,8,1,0,1,0,2,1,0,2,0,0,0,0,0
1996,D,lloyg001,L,L,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,lloyg001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,maddg002,R,L,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,maddg002,R,R,18,18,2,3,1,0,0,0,2,0,0,5,0,0,0,0,0
1996,D,martr002,R,L,13,9,1,1,0,0,0,0,1,3,0,3,0,0,0,1,0
1996,D,martr002,R,R,16,15,2,2,0,0,0,0,0,0,0,3,0,0,1,0,0
1996,D,matht001,R,R,13,11,3,3,0,0,0,0,1,1,0,2,0,0,1,0,0
1996,D,matht002,R,R,4,4,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,mcdoj001,R,L,17,16,4,7,0,0,1,0,4,0,0,3,0,1,0,0,0
1996,D,mcdoj001,R,R,8,7,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0
1996,D,mcmig001,R,L,3,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,mcmig001,R,R,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1996,D,mesaj001,R,L,12,12,6,9,0,0,1,0,2,0,0,2,0,0,0,0,0
1996,D,mesaj001,R,R,9,9,2,3,1,0,0,0,0,0,0,5,0,0,0,0,0
1996,D,mussm001,R,L,12,11,4,6,2,0,0,0,1,1,0,2,0,0,0,0,0
1996,D,mussm001,R,R,15,14,3,6,0,0,1,0,3,1,0,4,1,0,0,0,0
1996,D,myerr001,L,L,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,myerr001,L,R,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,nagyc001,R,L,34,31,9,22,1,0,4,0,5,3,0,6,0,0,0,0,0
1996,D,nagyc001,R,R,22,19,6,6,0,0,0,0,1,2,0,7,0,1,0,0,0
1996,D,nelsj001,R,L,7,6,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0
1996,D,nelsj001,R,R,8,7,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
1996,D,nomoh001,R,L,12,9,5,11,3,0,1,0,5,2,0,1,0,0,1,0,0
1996,D,nomoh001,R,R,9,6,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
1996,D,ogeac001,R,L,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1996,D,ogeac001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,olivd001,L,L,6,6,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
1996,D,olivd001,L,R,23,20,6,9,0,0,1,0,1,2,0,2,0,1,0,0,0
1996,D,orosj001,L,L,5,3,1,1,0,0,0,0,0,1,0,2,0,1,0,0,0
1996,D,orosj001,L,R,4,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
1996,D,osbod001,L,L,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,osbod001,L,R,15,14,7,11,1,0,1,0,4,0,0,3,0,0,1,0,0
1996,D,osuna002,R,L,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
