YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2011,R,abreb001,empty,342,297,70,94,13,1,3,0,3,45,0,65,0,0,0,0,0
2011,R,abreb001,loaded,7,5,2,3,1,0,0,0,8,1,0,2,0,0,0,1,0
2011,R,abreb001,menon,243,205,57,89,17,0,5,0,57,33,5,48,8,1,1,3,0
2011,R,abreb001,scoring,141,110,32,49,11,0,2,0,46,26,5,29,2,1,1,3,0
2011,R,ackld001,empty,221,205,58,83,11,4,2,0,2,16,0,49,0,0,0,0,0
2011,R,ackld001,loaded,6,5,4,6,0,1,0,0,8,0,0,1,0,0,0,1,0
2011,R,ackld001,menon,155,128,33,56,5,3,4,0,34,24,1,30,3,0,0,3,0
2011,R,ackld001,scoring,96,75,19,28,3,3,0,0,26,18,1,16,1,0,0,3,0
2011,R,adamr003,empty,52,50,10,12,2,0,0,0,0,2,0,18,0,0,0,0,0
2011,R,adamr003,loaded,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2011,R,adamr003,menon,44,39,15,17,2,0,0,0,7,4,0,7,7,1,0,0,0
2011,R,adamr003,scoring,24,20,8,9,1,0,0,0,6,3,0,5,2,1,0,0,0
2011,R,affej001,menon,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2011,R,affej001,scoring,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,R,alfoe002,empty,43,41,13,14,1,0,0,0,0,1,0,7,0,1,0,0,0
2011,R,alfoe002,loaded,3,2,1,4,0,0,1,1,5,1,0,0,0,0,0,0,0
2011,R,alfoe002,menon,36,34,7,10,0,0,1,1,9,2,0,6,1,0,0,0,0
2011,R,alfoe002,scoring,24,22,6,9,0,0,1,1,9,2,0,4,0,0,0,0,0
2011,R,alleb001,empty,122,111,23,44,5,2,4,0,4,11,0,44,0,0,0,0,0
2011,R,alleb001,loaded,5,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2011,R,alleb001,menon,73,64,12,22,4,0,2,0,14,7,3,24,0,1,0,1,0
2011,R,alleb001,scoring,49,41,8,14,3,0,1,0,11,6,3,17,0,1,0,1,0
2011,R,almoe001,empty,15,15,2,5,0,0,1,0,1,0,0,1,0,0,0,0,0
2011,R,almoe001,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2011,R,almoe001,menon,14,14,1,1,0,0,0,0,2,0,0,3,2,0,0,0,0
2011,R,almoe001,scoring,10,10,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0
2011,R,alony001,empty,56,50,17,31,2,0,4,0,4,6,0,12,0,0,0,0,0
2011,R,alony001,loaded,5,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
2011,R,alony001,menon,42,38,12,17,2,0,1,0,11,4,0,9,2,0,0,0,0
2011,R,alony001,scoring,23,21,7,8,1,0,0,0,9,2,0,3,1,0,0,0,0
2011,R,altuj001,empty,137,135,34,49,9,0,2,0,2,2,0,22,0,0,0,0,0
2011,R,altuj001,loaded,6,6,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
2011,R,altuj001,menon,97,86,27,30,1,1,0,0,10,3,0,7,5,2,5,1,0
2011,R,altuj001,scoring,57,50,11,11,0,0,0,0,9,2,0,5,3,2,2,1,0
2011,R,alvap001,empty,142,132,23,37,6,1,2,0,2,9,0,46,0,1,0,0,0
2011,R,alvap001,loaded,4,3,2,3,1,0,0,0,4,1,0,0,1,0,0,0,0
2011,R,alvap001,menon,120,103,22,31,3,0,2,0,17,15,1,34,11,1,1,0,0
2011,R,alvap001,scoring,60,52,9,13,1,0,1,0,15,7,1,19,5,1,0,0,0
2011,R,amara001,empty,33,32,4,7,1,1,0,0,0,1,0,5,0,0,0,0,0
2011,R,amara001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,R,amara001,menon,23,20,4,6,2,0,0,0,5,1,0,3,1,0,1,1,0
2011,R,amara001,scoring,12,10,1,2,1,0,0,0,4,1,0,2,0,0,0,1,0
2011,R,ameza001,empty,56,53,9,10,1,0,0,0,0,3,0,10,0,0,0,0,0
2011,R,ameza001,loaded,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011,R,ameza001,menon,31,24,5,5,0,0,0,0,4,4,0,4,1,0,2,1,0
2011,R,ameza001,scoring,20,15,3,3,0,0,0,0,4,3,0,4,0,0,1,1,0
2011,R,andeb004,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,R,andel002,empty,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,R,andel002,menon,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2011,R,andir001,empty,287,267,73,93,14,0,2,0,2,20,0,45,0,0,0,0,0
2011,R,andir001,loaded,9,8,2,4,2,0,0,0,6,1,0,1,1,0,0,0,0
2011,R,andir001,menon,224,190,47,64,8,0,3,0,34,21,0,38,14,3,9,1,0
2011,R,andir001,scoring,133,112,29,41,6,0,2,0,32,13,0,24,7,1,6,1,0
2011,D,andre001,empty,11,8,1,1,0,0,0,0,0,2,0,3,0,1,0,0,0
2011,L,andre001,empty,15,12,2,2,0,0,0,0,0,3,0,2,0,0,0,0,0
2011,R,andre001,empty,378,342,96,125,15,1,4,0,4,34,0,40,0,2,0,0,0
2011,W,andre001,empty,15,14,6,7,1,0,0,0,0,1,0,3,0,0,0,0,0
2011,L,andre001,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,R,andre001,loaded,17,16,5,7,2,0,0,0,12,1,0,2,1,0,0,0,0
2011,W,andre001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,D,andre001,menon,7,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,L,andre001,menon,14,13,4,4,0,0,0,0,1,0,0,0,1,0,1,0,0
2011,R,andre001,menon,287,245,68,87,12,2,1,0,56,22,0,34,17,3,16,1,0
2011,W,andre001,menon,17,15,2,2,0,0,0,0,0,0,0,4,1,0,2,0,0
2011,D,andre001,scoring,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,L,andre001,scoring,7,7,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2011,R,andre001,scoring,174,145,40,48,6,1,0,0,47,16,0,21,6,2,10,1,0
2011,W,andre001,scoring,7,7,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2011,R,anglm001,empty,67,58,10,15,2,0,1,0,1,8,0,7,0,1,0,0,0
2011,R,anglm001,loaded,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2011,R,anglm001,menon,28,21,4,6,2,0,0,0,6,4,0,6,0,0,3,0,0
2011,R,anglm001,scoring,20,15,4,6,2,0,0,0,6,4,0,5,0,0,1,0,0
2011,R,ankir001,empty,246,230,57,84,12,0,5,0,5,15,0,57,0,1,0,0,0
2011,R,ankir001,loaded,12,11,3,6,0,0,1,1,7,1,0,2,1,0,0,0,0
2011,R,ankir001,menon,169,150,34,54,8,0,4,1,32,14,1,39,7,1,3,1,0
2011,R,ankir001,scoring,96,83,15,25,4,0,2,1,26,11,1,22,2,0,1,1,0
2011,R,arenj001,empty,275,254,49,103,8,2,14,0,14,19,0,76,0,2,0,0,0
2011,R,arenj001,loaded,10,9,2,6,1,0,1,1,9,1,0,2,0,0,0,0,0
2011,R,arenj001,menon,211,189,48,91,12,2,9,1,64,17,3,57,6,2,0,3,0
2011,R,arenj001,scoring,142,125,30,55,9,2,4,1,53,14,3,36,4,0,0,3,0
2011,R,arrej001,empty,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,R,arrej001,menon,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,R,arrij001,empty,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,R,arrij001,menon,3,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2011,R,arrij001,scoring,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011,R,arrob001,empty,36,35,3,5,2,0,0,0,0,1,0,22,0,0,0,0,0
