YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1994,R,abboj001,empty,376,340,102,169,23,1,14,0,14,34,0,52,0,2,0,0,0
1994,R,abboj001,loaded,9,7,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0
1994,R,abboj001,menon,316,272,65,110,13,1,10,0,70,30,1,38,19,0,9,5,0
1994,R,abboj001,scoring,192,163,38,63,8,1,5,0,57,22,1,21,7,0,2,5,0
1994,R,acrem001,empty,86,74,15,31,2,1,4,0,4,11,0,15,0,1,0,0,0
1994,R,acrem001,loaded,3,2,1,2,1,0,0,0,4,0,0,0,0,0,0,1,0
1994,R,acrem001,menon,61,45,9,13,4,0,0,0,12,12,3,6,3,0,3,1,0
1994,R,acrem001,scoring,35,23,6,9,3,0,0,0,12,9,3,2,0,0,2,1,0
1994,R,aguir001,empty,95,90,32,51,4,0,5,0,5,5,0,18,0,0,0,0,0
1994,R,aguir001,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1994,R,aguir001,menon,106,96,25,32,1,0,2,0,19,5,3,28,1,0,4,1,0
1994,R,aguir001,scoring,60,54,16,19,0,0,1,0,17,4,3,15,1,0,1,1,0
1994,R,alvaw001,empty,390,347,86,117,10,0,7,0,7,43,0,54,0,0,0,0,0
1994,R,alvaw001,loaded,8,8,3,3,0,0,0,0,7,0,0,0,1,0,0,0,0
1994,R,alvaw001,menon,292,264,61,99,11,0,9,0,59,19,1,54,13,0,6,3,0
1994,R,alvaw001,scoring,126,110,30,41,8,0,1,0,40,12,1,18,4,0,1,3,0
1994,R,andeb002,empty,247,230,69,119,20,0,10,0,10,14,0,25,0,3,0,0,0
1994,R,andeb002,loaded,7,7,3,6,0,0,1,1,7,0,0,0,0,0,0,0,0
1994,R,andeb002,menon,194,170,51,76,16,0,3,1,45,13,0,22,10,2,3,6,0
1994,R,andeb002,scoring,114,96,31,48,11,0,2,1,42,9,0,13,2,1,2,6,0
1994,R,andel001,empty,57,49,19,33,6,1,2,0,2,8,0,8,0,0,0,0,0
1994,R,andel001,loaded,3,3,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0
1994,R,andel001,menon,90,80,14,15,1,0,0,0,13,7,3,19,3,0,3,0,0
1994,R,andel001,scoring,61,54,10,11,1,0,0,0,13,6,3,12,1,0,1,0,0
1994,R,appik001,empty,351,317,80,121,15,4,6,0,6,31,0,85,0,3,0,0,0
