YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2018,D,acunr001,R,L,10,10,1,2,1,0,0,0,0,0,0,3,0,0,0,0,0
2018,D,acunr001,R,R,7,6,2,5,0,0,1,1,4,1,0,2,0,0,0,0,0
2018,D,adaml001,R,L,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2018,D,aguij001,R,L,5,5,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
2018,D,aguij001,R,R,7,6,1,4,0,0,1,0,1,1,0,1,0,0,0,0,0
2018,D,albio001,L,R,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,D,albio001,R,L,9,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,D,alleg002,L,R,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,D,alony001,L,R,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2018,D,altuj001,R,R,14,14,4,8,1,0,1,0,2,0,0,2,1,0,0,0,0
2018,D,andet002,L,R,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,D,andum001,R,L,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018,D,andum001,R,R,7,6,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,D,arcio002,R,R,8,8,2,5,0,0,1,0,1,0,0,2,0,0,0,0,0
2018,D,arenn001,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,D,arenn001,R,R,10,9,2,2,0,0,0,0,1,0,0,5,0,0,0,1,0
2018,D,bellc002,L,L,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,D,bellc002,L,R,10,6,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0
2018,D,benia002,L,L,7,5,2,2,0,0,0,0,0,1,0,1,0,1,0,0,0
2018,D,benia002,L,R,11,9,2,3,1,0,0,0,3,2,0,2,0,0,0,0,0
2018,D,bettm001,R,L,7,7,2,3,1,0,0,0,1,0,0,2,0,0,0,0,0
2018,D,bettm001,R,R,12,9,1,1,0,0,0,0,1,3,2,2,0,0,0,0,0
2018,D,blacc001,L,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,D,blacc001,L,R,9,9,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2018,D,bogax001,R,L,7,6,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,D,bogax001,R,R,12,11,4,7,0,0,1,0,2,0,0,0,0,0,0,1,0
2018,D,bradj001,L,L,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,D,bradj001,L,R,11,9,2,3,1,0,0,0,0,2,0,2,0,0,0,0,0
2018,D,branm003,L,L,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018,D,branm003,L,R,9,8,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,D,braur002,R,L,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,D,braur002,R,R,8,8,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0
