YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2000,D,abboj002,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,abbok002,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,abbok002,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,agbab001,R,L,4,3,2,5,0,0,1,0,1,1,0,0,0,0,0,0,0
2000,D,agbab001,R,R,14,12,3,4,1,0,0,0,0,2,0,3,0,0,0,0,0
2000,D,alfoe001,R,L,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,alfoe001,R,R,13,12,4,9,2,0,1,0,5,1,0,1,0,0,0,0,0
2000,D,ankir001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,aurir001,R,L,6,6,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,aurir001,R,R,9,9,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2000,D,bainh001,L,R,4,4,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0
2000,D,bakop001,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,bellc001,R,R,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
2000,D,belld001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,belld002,R,L,5,5,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0
2000,D,belld002,R,R,8,6,2,3,1,0,0,0,0,2,0,1,0,0,0,0,0
2000,D,benam001,L,L,7,5,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0
2000,D,benam001,L,R,9,9,1,1,0,0,0,0,1,0,0,5,0,0,0,0,0
2000,D,bondb001,L,L,11,10,3,6,1,1,0,0,1,1,0,2,0,0,0,0,0
2000,D,bondb001,L,R,9,7,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0
2000,D,bonib001,L,R,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2000,D,bordm001,R,L,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,D,bordm001,R,R,14,10,1,1,0,0,0,0,0,2,0,4,0,2,0,0,0
2000,D,bross001,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,bross001,R,R,17,15,3,4,1,0,0,0,1,1,0,4,0,0,1,0,0
2000,D,buhnj001,R,L,6,5,1,4,0,0,1,0,1,1,0,0,1,0,0,0,0
2000,D,buhnj001,R,R,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,D,burke001,R,L,6,4,2,6,1,0,1,0,4,2,0,1,0,0,0,0,0
2000,D,burke001,R,R,11,9,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0
2000,D,camem001,R,L,7,5,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0
2000,D,camem001,R,R,7,7,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,D,chave001,L,L,8,8,3,5,2,0,0,0,2,0,0,1,0,0,0,0,0
2000,D,chave001,L,R,13,13,4,5,1,0,0,0,2,0,0,4,1,0,0,0,0
2000,D,chrir001,R,R,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2000,D,clarw001,L,L,7,6,2,5,0,0,1,0,3,0,0,1,0,1,0,0,0
2000,D,clarw001,L,R,7,6,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0
2000,D,cresf001,L,R,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,cresf001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,davie001,R,L,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2000,D,davie001,R,R,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2000,D,davir002,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,davir002,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,drewj001,L,L,4,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2000,D,drewj001,L,R,5,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,D,dunss001,R,L,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,durhr001,L,R,11,9,2,6,1,0,1,0,1,2,0,2,2,0,0,0,0
2000,D,durhr001,R,L,3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2000,D,edmoj001,L,L,6,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
2000,D,edmoj001,L,R,9,9,7,16,3,0,2,0,7,0,0,1,0,0,0,0,0
2000,D,estab001,R,L,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,estab001,R,R,7,7,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
2000,D,estes001,R,L,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,D,furcr001,L,R,11,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2000,D,furcr001,R,L,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,galaa001,R,L,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2000,D,galaa001,R,R,11,10,2,3,1,0,0,0,1,0,0,4,0,1,0,0,0
2000,D,gardm001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,giamj001,L,L,9,8,4,4,0,0,0,0,1,0,0,1,0,0,0,1,0
