YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1975,L,armbe101,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1975,L,bands101,5,12,12,6,8,2,0,0,0,2,0,0,3,0,0,0,0,0
1975,L,bencj101,2,14,13,1,1,0,0,0,0,0,1,0,6,0,0,0,0,0
1975,L,benij001,10,13,12,3,4,1,0,0,0,1,0,0,1,1,0,1,0,0
1975,L,burlr001,6,11,9,4,6,2,0,0,0,1,1,0,0,0,0,1,0,0
1975,L,campb101,6,12,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1975,L,candj001,1,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1975,L,concd001,6,12,11,5,8,0,0,1,0,1,1,0,2,0,0,0,0,0
1975,L,coopc001,3,11,10,4,6,2,0,0,0,1,0,0,2,0,0,1,0,0
1975,L,doyld102,4,13,11,3,3,0,0,0,0,2,0,0,1,0,0,1,1,0
1975,L,dyerd101,11,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1975,L,evand002,9,11,10,1,2,1,0,0,0,0,1,1,2,0,0,0,0,0
1975,L,fiskc001,2,12,12,5,6,1,0,0,0,2,0,0,2,0,0,0,0,0
1975,L,fossr101,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,L,fostg001,7,12,11,4,4,0,0,0,0,0,1,0,2,1,0,0,0,0
1975,L,garnp001,4,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,L,geroc101,8,12,10,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0
1975,L,grifk001,9,12,12,4,5,1,0,0,0,4,0,0,3,1,0,0,0,0
1975,L,gulld101,1,4,4,2,5,0,0,1,0,3,0,0,0,0,0,0,0,0
1975,L,harpt101,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,L,hebnr001,5,13,12,4,5,1,0,0,0,2,1,0,1,0,0,0,0,0
1975,L,holtj101,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,holtj101,11,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,hopkd101,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,jackr001,9,12,12,5,8,0,0,1,0,3,0,0,2,0,0,0,0,0
1975,L,kirke102,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,lynnf001,8,12,11,4,5,1,0,0,0,3,0,0,0,1,0,1,0,0
1975,L,morgj001,4,14,11,3,6,3,0,0,0,1,3,0,2,0,0,0,0,0
1975,L,nolag101,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1975,L,normf101,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1975,L,nortb101,8,12,10,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
1975,L,oliva001,8,13,11,2,5,0,0,1,0,2,2,0,0,0,0,0,0,0
1975,L,parkd001,9,12,10,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0
1975,L,peret001,3,13,12,5,8,0,0,1,0,4,1,0,2,0,0,0,0,0
1975,L,petrr101,5,12,12,2,5,0,0,1,0,2,0,0,3,1,0,0,0,0
1975,L,randw001,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,randw001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,L,rettm101,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,L,reusj001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,reync001,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,robeb101,11,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1975,L,robib101,11,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,L,rookj101,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,L,rosep001,5,14,14,5,8,0,0,1,0,2,0,0,2,0,0,0,0,0
1975,L,rudij101,3,8,8,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1975,L,rudij101,7,4,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,sangm101,2,12,12,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
1975,L,starw101,3,12,11,2,3,1,0,0,0,0,1,0,3,0,0,0,0,0
1975,L,stenr101,4,14,14,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,L,tavef101,6,8,7,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0
1975,L,tenag101,2,9,6,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
1975,L,tenag101,3,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1975,L,tovac101,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,L,tovac101,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,L,washc001,7,8,8,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1975,L,washc001,10,4,4,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0
1975,L,willb104,10,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,L,willb104,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,L,yastc101,7,12,11,5,9,1,0,1,0,2,1,1,1,0,0,0,0,0
1975,L,ziskr101,7,12,10,5,6,1,0,0,0,0,2,0,2,0,0,0,0,0
1975,R,aaroh101,7,11,10,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0
1975,R,aaroh101,10,525,449,107,163,16,2,12,0,55,68,3,48,15,1,1,6,0
1975,R,aaroh101,11,7,6,1,1,0,0,0,0,3,1,0,2,0,0,0,0,0
1975,R,adamg101,7,61,54,15,25,1,0,3,0,7,5,0,19,0,1,0,1,0
1975,R,adamg101,9,5,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
1975,R,adamg101,11,37,33,12,18,1,1,1,0,8,4,0,4,1,0,0,0,0
1975,R,albuv101,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,R,alexg101,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1975,R,alexg101,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,R,alexm101,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,alexm101,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,alexm101,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,alexm101,9,6,5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1975,R,alexm101,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,alled101,3,475,411,97,160,21,3,12,0,62,58,4,107,19,1,1,4,0
1975,R,alled101,11,6,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
1975,R,allib101,2,47,45,8,12,1,0,1,0,2,1,1,6,1,0,1,0,0
1975,R,almob001,6,9,9,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,R,almob001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,aloms101,4,527,488,117,149,18,4,2,0,39,26,0,58,6,0,11,2,0
1975,R,aloms101,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,alouj101,7,43,41,9,11,2,0,0,0,3,1,0,2,2,0,1,0,0
1975,R,alouj101,9,21,21,4,4,0,0,0,0,2,0,0,1,1,0,0,0,0
1975,R,alouj101,11,44,40,14,15,1,0,0,0,6,3,2,2,1,1,0,0,0
1975,R,alvao102,11,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,R,andem101,3,5,4,3,5,0,1,0,0,1,0,0,0,0,0,1,0,0
1975,R,andem101,8,80,73,17,26,3,0,2,0,7,5,2,15,1,0,0,2,0
1975,R,andem101,9,170,154,39,56,7,2,2,0,19,12,1,47,5,2,0,2,0
1975,R,andem101,11,16,16,5,5,0,0,0,0,1,0,0,4,0,0,0,0,0
1975,R,andrk101,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,andrr101,4,294,252,60,72,4,4,0,0,17,31,4,30,6,0,7,4,0
1975,R,andrr101,6,21,21,6,7,1,0,0,0,1,0,0,1,0,0,0,0,0
1975,R,andrr101,11,6,4,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0
1975,R,apodb101,1,12,11,4,4,0,0,0,0,0,1,0,5,0,0,0,0,0
1975,R,armbe101,7,20,19,4,4,0,0,0,0,0,0,0,2,0,1,0,0,0
1975,R,armbe101,8,7,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1975,R,armbe101,9,11,11,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1975,R,armbe101,11,34,28,7,8,1,0,0,0,2,5,0,13,1,0,1,0,0
1975,R,arnoc101,4,10,10,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0
1975,R,arnoc101,7,8,7,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0
1975,R,arnoc101,9,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,R,arnoc101,11,23,20,3,3,0,0,0,0,0,3,0,5,2,0,0,0,0
1975,R,ashba001,2,295,247,54,77,9,1,4,0,28,30,1,42,10,1,16,0,1
1975,R,ashba001,3,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,ashba001,5,3,3,1,4,0,0,1,1,4,0,0,0,0,0,0,0,0
1975,R,ashba001,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,ashba001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,auerr101,4,3,3,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0
1975,R,auerr101,6,185,167,36,44,8,0,0,0,11,18,3,22,8,0,0,0,0
1975,R,bahns101,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,R,bailb001,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,bailb001,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,bailb001,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,R,bailb103,5,9,4,1,1,0,0,0,0,0,4,0,0,1,0,1,0,0
1975,R,bailb103,7,224,183,50,70,5,0,5,0,27,36,3,33,7,1,0,4,0
1975,R,bailb103,11,46,40,11,11,0,0,0,0,3,6,0,5,0,0,0,0,0
1975,R,baked002,8,57,51,19,33,3,1,3,0,16,5,0,6,0,0,0,1,0
1975,R,baked002,9,503,437,107,171,14,1,16,0,54,61,7,50,10,0,1,4,0
1975,R,baked002,11,7,6,3,4,1,0,0,0,2,1,0,1,0,0,0,0,0
1975,R,balaj101,7,68,63,16,26,5,1,1,0,6,4,0,15,1,0,1,0,0
1975,R,balaj101,9,19,18,5,6,1,0,0,0,0,1,0,5,0,0,0,0,0
