YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1995,R,abbok001,empty,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,R,abbok002,empty,270,256,66,119,11,3,12,0,12,13,0,65,0,1,0,0,0
1995,R,abbok002,loaded,12,6,1,4,0,0,1,1,10,3,0,3,0,0,0,3,0
1995,R,abbok002,menon,198,164,41,71,7,4,5,1,48,23,4,45,6,4,2,5,0
1995,R,abbok002,scoring,117,90,22,39,4,2,3,1,41,19,4,26,2,2,1,5,0
1995,R,acevj001,empty,11,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1995,R,acevj001,loaded,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1995,R,acevj001,menon,8,7,1,1,0,0,0,0,0,1,0,3,2,0,0,0,0
1995,R,acevj001,scoring,5,4,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0
1995,R,aldrm001,empty,92,86,22,34,3,0,3,0,3,5,0,19,0,1,0,0,0
1995,R,aldrm001,loaded,4,3,2,2,0,0,0,0,4,0,0,0,0,0,0,1,0
1995,R,aldrm001,menon,80,63,18,26,5,0,1,0,21,14,1,12,4,0,0,3,0
1995,R,aldrm001,scoring,49,35,12,14,2,0,0,0,18,11,1,8,1,0,0,3,0
1995,R,alexm001,empty,151,138,35,49,6,1,2,0,2,12,0,20,0,1,0,0,0
1995,R,alexm001,loaded,8,8,2,3,1,0,0,0,6,0,0,2,0,0,0,0,0
1995,R,alexm001,menon,117,104,22,28,3,0,1,0,21,8,0,10,2,1,4,0,0
1995,R,alexm001,scoring,69,61,15,16,1,0,0,0,18,5,0,7,0,1,2,0,0
1995,R,alfoe001,empty,185,178,41,51,5,1,1,0,1,7,0,18,0,0,0,0,0
1995,R,alfoe001,loaded,7,6,3,3,0,0,0,0,5,1,0,0,1,0,0,0,0
1995,R,alfoe001,menon,171,157,52,77,8,4,3,0,40,5,1,19,7,1,4,4,0
1995,R,alfoe001,scoring,93,81,26,44,6,3,2,0,36,5,1,11,2,1,2,4,0
1995,D,alicl001,empty,7,6,4,8,1,0,1,0,1,1,0,1,0,0,0,0,0
1995,R,alicl001,empty,272,236,68,98,14,2,4,0,4,32,0,33,0,4,0,0,0
1995,R,alicl001,loaded,16,11,2,2,0,0,0,0,8,1,0,3,4,1,0,3,0
1995,D,alicl001,menon,5,4,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0
