YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1980,R,adamg101,empty,151,145,38,60,5,1,5,0,5,6,0,14,0,0,0,0,0
1980,R,adamg101,loaded,9,8,3,3,0,0,0,0,9,0,0,1,1,0,0,1,0
1980,R,adamg101,menon,136,117,37,48,6,1,1,0,33,9,1,12,11,0,6,4,0
1980,R,adamg101,scoring,77,64,19,25,4,1,0,0,28,7,1,8,4,0,2,4,0
1980,R,agual001,empty,23,22,3,6,1,1,0,0,0,1,0,2,0,0,0,0,0
1980,R,agual001,menon,27,25,10,15,0,1,1,0,8,1,0,1,0,0,0,1,0
1980,R,agual001,scoring,17,15,5,7,0,1,0,0,6,1,0,1,0,0,0,1,0
1980,L,aikew001,empty,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,R,aikew001,empty,308,273,71,116,12,0,11,0,11,32,0,39,0,3,0,0,0
1980,W,aikew001,empty,13,11,4,9,0,1,1,0,1,2,0,6,0,0,0,0,0
1980,L,aikew001,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1980,R,aikew001,loaded,19,15,6,7,1,0,0,0,17,1,0,3,1,0,0,3,0
1980,L,aikew001,menon,6,6,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0
1980,R,aikew001,menon,315,270,80,119,12,0,9,0,87,32,3,49,23,4,0,9,0
1980,W,aikew001,menon,13,9,4,13,0,0,3,0,7,4,0,2,0,0,0,0,0
1980,L,aikew001,scoring,3,3,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1980,R,aikew001,scoring,186,156,48,67,7,0,4,0,73,18,3,33,6,3,0,9,0
1980,W,aikew001,scoring,8,6,3,9,0,0,2,0,5,2,0,2,0,0,0,0,0
1980,R,aingd101,empty,72,69,18,22,4,0,0,0,0,2,0,17,0,1,0,0,0
1980,R,aingd101,menon,43,42,9,13,2,1,0,0,4,0,0,12,3,0,1,0,0
1980,R,aingd101,scoring,21,21,3,5,0,1,0,0,3,0,0,9,1,0,0,0,0
1980,R,alexd001,empty,56,53,10,12,2,0,0,0,0,3,0,13,0,0,0,0,0
1980,R,alexd001,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1980,R,alexd001,menon,33,30,5,6,1,0,0,0,3,0,0,11,1,0,3,0,0
1980,R,alexd001,scoring,15,15,1,1,0,0,0,0,2,0,0,9,1,0,0,0,0
1980,R,alexg101,empty,91,82,15,23,2,0,2,0,2,9,0,28,0,0,0,0,0
1980,R,alexg101,loaded,8,5,1,2,1,0,0,0,5,0,0,3,0,0,0,3,0
1980,R,alexg101,menon,107,96,25,41,5,1,3,0,29,8,1,24,9,0,0,3,0
1980,R,alexg101,scoring,66,57,15,23,3,1,1,0,24,6,1,18,3,0,0,3,0
1980,R,alexm101,empty,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1980,R,alexm101,menon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,R,alleg001,empty,51,41,14,17,3,0,0,0,0,10,0,6,0,0,0,0,0
1980,R,alleg001,loaded,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1980,R,alleg001,menon,34,29,11,14,3,0,0,0,10,3,0,5,1,0,1,1,0
1980,R,alleg001,scoring,25,21,7,10,3,0,0,0,10,3,0,5,0,0,0,1,0
1980,R,allek101,empty,40,35,9,11,2,0,0,0,0,4,0,1,0,1,0,0,0
1980,R,allek101,loaded,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1980,R,allek101,menon,22,16,3,4,1,0,0,0,3,4,2,2,1,0,2,0,0
1980,R,allek101,scoring,12,9,3,4,1,0,0,0,3,3,2,1,0,0,0,0,0
1980,R,allen001,empty,10,9,1,1,0,0,0,0,0,1,0,5,0,0,0,0,0
1980,R,allen001,menon,6,5,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0
1980,R,allen001,scoring,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,R,almob001,empty,94,89,14,20,2,2,0,0,0,5,0,19,0,0,0,0,0
1980,R,almob001,menon,66,61,15,19,2,1,0,0,7,4,1,13,2,0,0,1,0
1980,R,almob001,scoring,38,34,7,9,2,0,0,0,6,3,1,7,1,0,0,1,0
1980,R,alstd101,empty,34,31,6,9,1,1,0,0,0,2,0,5,0,1,0,0,0
1980,R,alstd101,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1980,R,alstd101,menon,30,23,6,8,0,1,0,0,9,3,2,2,1,1,1,2,0
1980,R,alstd101,scoring,22,16,6,8,0,1,0,0,9,3,2,2,0,1,0,2,0
1980,R,andej001,empty,221,201,44,69,4,0,7,0,7,20,0,25,0,0,0,0,0
1980,R,andej001,loaded,6,5,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0
1980,R,andej001,menon,134,116,28,34,3,0,1,0,23,7,1,14,5,3,6,2,0
1980,R,andej001,scoring,83,72,19,25,3,0,1,0,23,7,1,9,0,2,0,2,0
1980,R,anduj001,empty,22,20,4,9,0,1,1,0,1,2,0,12,0,0,0,0,0
1980,R,anduj001,menon,15,9,1,1,0,0,0,0,2,1,0,4,1,0,5,0,0
1980,R,anduj001,scoring,9,8,1,1,0,0,0,0,2,0,0,3,1,0,1,0,0
1980,R,armat001,empty,366,351,97,164,13,3,16,0,16,15,0,79,0,0,0,0,0
1980,R,armat001,loaded,12,9,3,7,1,0,1,1,13,1,0,3,0,0,0,2,0
1980,R,armat001,menon,300,277,78,150,5,5,19,1,93,14,4,49,22,2,2,5,0
1980,R,armat001,scoring,180,163,46,80,4,3,8,1,69,11,4,31,5,1,0,5,0
1980,R,armsm001,empty,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1980,R,armsm001,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,R,armsm001,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,ashba001,empty,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,R,ashba001,empty,204,191,39,54,7,1,2,0,2,13,0,23,0,0,0,0,0
1980,R,ashba001,loaded,5,5,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0
1980,L,ashba001,menon,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1980,R,ashba001,menon,190,161,51,68,12,1,1,0,46,22,12,17,11,0,2,5,0
1980,L,ashba001,scoring,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1980,R,ashba001,scoring,129,104,36,48,9,0,1,0,44,20,12,10,3,0,0,5,0
1980,R,ashft001,empty,22,19,2,2,0,0,0,0,0,3,0,2,0,0,0,0,0
1980,R,ashft001,menon,13,13,2,2,0,0,0,0,3,0,0,1,1,0,0,0,0
1980,R,ashft001,scoring,8,8,2,2,0,0,0,0,3,0,0,1,1,0,0,0,0
1980,R,asseb101,empty,119,115,34,49,7,1,2,0,2,3,0,22,0,1,0,0,0
1980,R,asseb101,loaded,7,7,2,4,2,0,0,0,5,0,0,1,0,0,0,0,0
1980,R,asseb101,menon,116,103,28,37,6,0,1,0,23,8,3,15,9,0,2,3,0
1980,R,asseb101,scoring,61,52,12,15,3,0,0,0,20,6,3,10,3,0,0,3,0
1980,R,auerr101,empty,20,17,8,13,0,1,1,0,1,3,0,2,0,0,0,0,0
1980,R,auerr101,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,R,auerr101,menon,17,16,3,4,1,0,0,0,3,0,0,3,0,0,1,0,0
1980,R,auerr101,scoring,9,9,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0
1980,R,aultd101,empty,84,77,12,15,1,1,0,0,0,5,0,15,0,2,0,0,0
1980,R,aultd101,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,R,aultd101,menon,77,67,16,29,4,0,3,0,15,9,0,8,3,0,0,1,0
1980,R,aultd101,scoring,46,38,7,10,3,0,0,0,9,7,0,4,1,0,0,1,0
1980,R,avilr101,empty,65,62,23,33,4,0,2,0,2,3,0,3,0,0,0,0,0
1980,R,avilr101,loaded,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1980,R,avilr101,menon,50,39,5,7,2,0,0,0,7,7,2,6,3,0,2,2,0
1980,R,avilr101,scoring,27,19,2,4,2,0,0,0,7,5,2,6,0,0,1,2,0
1980,R,ayalb001,empty,100,88,22,32,4,0,2,0,2,12,0,6,0,0,0,0,0
1980,R,ayalb001,loaded,7,6,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0
1980,R,ayalb001,menon,91,82,23,53,4,1,8,0,31,7,3,15,4,0,0,2,0
1980,R,ayalb001,scoring,62,53,15,32,3,1,4,0,23,7,3,13,2,0,0,2,0
1980,R,backw001,empty,62,56,18,20,0,1,0,0,0,5,0,9,0,1,0,0,0
1980,R,backw001,loaded,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1980,R,backw001,menon,48,37,12,13,1,0,0,0,9,6,1,5,3,0,4,1,0
1980,R,backw001,scoring,33,25,10,11,1,0,0,0,9,5,1,5,0,0,2,1,0
1980,R,bahns101,empty,8,6,1,2,1,0,0,0,0,2,0,2,0,0,0,0,0
1980,R,bahns101,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,R,bahns101,menon,5,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0
1980,R,bahns101,scoring,5,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0
1980,R,bailb001,empty,242,219,48,61,11,1,0,0,0,21,0,20,0,2,0,0,0
1980,R,bailb001,loaded,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1980,R,bailb001,menon,146,128,34,42,3,1,1,0,16,15,3,13,5,0,2,1,0
1980,R,bailb001,scoring,84,69,15,18,3,0,0,0,13,14,3,7,2,0,0,1,0
1980,R,bainh001,empty,273,265,68,109,13,2,8,0,8,7,0,31,0,1,0,0,0
1980,R,bainh001,loaded,8,6,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0
1980,R,bainh001,menon,245,226,57,90,10,4,5,0,41,12,7,34,15,0,2,5,0
1980,R,bainh001,scoring,128,112,20,31,4,2,1,0,30,11,7,20,5,0,0,5,0
1980,R,baird001,empty,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,R,baird001,menon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,R,bakec101,empty,16,16,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0
1980,R,bakec101,menon,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,R,bakec101,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,R,baked002,empty,355,329,97,162,16,2,15,0,15,25,0,43,0,1,0,0,0
1980,R,baked002,loaded,5,4,2,2,0,0,0,0,4,0,0,0,0,0,0,1,0
1980,R,baked002,menon,283,250,73,129,10,2,14,0,82,18,4,23,11,2,1,12,0
1980,R,baked002,scoring,164,137,39,72,5,2,8,0,68,13,4,11,4,2,0,12,0
1980,R,bands101,empty,166,149,27,45,4,1,4,0,4,17,0,19,0,0,0,0,0
1980,R,bands101,loaded,4,1,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0
1980,R,bands101,menon,125,105,23,34,8,0,1,0,27,12,2,16,7,1,3,4,0
1980,R,bands101,scoring,75,59,13,17,4,0,0,0,22,8,2,9,3,1,3,4,0
1980,R,banna001,empty,241,218,57,75,12,3,0,0,0,23,0,25,0,0,0,0,0
1980,R,banna001,loaded,12,11,2,2,0,0,0,0,6,0,0,1,1,0,0,1,0
1980,R,banna001,menon,202,174,54,70,11,1,1,0,41,17,6,16,10,0,6,5,0
1980,R,banna001,scoring,119,102,29,39,5,1,1,0,38,11,6,11,4,0,1,5,0
1980,R,bassr101,empty,29,26,7,15,0,1,2,0,2,3,0,4,0,0,0,0,0
