YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1971,L,alleg101,perrg101,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,bands101,cuelm101,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,bands101,mcnad102,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,bands101,palmj001,4,3,1,4,0,0,1,0,1,1,0,0,1,0,0,0,0
1971,L,bands101,watte101,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,barrj101,ellid101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,belam101,bluev001,3,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
1971,L,belam101,fingr001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,belam101,granj101,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,belam101,huntj101,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,belam101,lockb102,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1971,L,belam101,segud101,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1971,L,blaip101,bluev001,4,4,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0
1971,L,blaip101,fingr001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,blaip101,granj101,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,blaip101,segud101,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,blass101,perrg101,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1971,L,blefc101,palmj001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,bluev001,mcnad102,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1971,L,bondb101,blass101,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,bondb101,giusd101,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,bondb101,johnb103,4,3,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
1971,L,bondb101,kisob001,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1971,L,bufod101,fingr001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,bufod101,granj101,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1971,L,bufod101,huntj101,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1971,L,bufod101,segud101,3,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1971,L,campb101,cuelm101,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
