game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
ALS195007110,evt,1950-07-11,0,CHI10,A,1,ALS,NLS,1,0,1,0,1,51,49,3,8,12,2,1,0,0,3,,2,0,12,1,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,42,55,52,4,4,10,19,1,1,2,0,3,1,7,1,0,0,0,0,0,0,1,0,11,23,,,1,42,56,42,13,1,1,0,1
BOS195004180,evt,1950-04-18,0,BOS07,R,1,BOS,NYA,1,0,1,0,1,50,40,10,15,20,2,0,1,0,10,,10,0,4,1,0,0,0,0,0,0,13,1,1,0,0,0,1,0,1,0,27,51,41,15,15,15,25,4,3,0,0,8,0,5,0,1,1,0,0,1,0,8,5,8,13,,,1,27,36,27,9,0,0,0,0
BOS195004191,box,1950-04-19,1,BOS07,R,1,BOS,NYA,1,1,0,0,1,,33,6,11,15,1,0,1,,5,,7,0,4,1,0,1,0,0,0,0,11,1,1,1,0,0,0,1,0,0,27,34,32,3,3,6,7,1,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,,,1,27,40,27,12,1,1,0,0
BOS195004191,ded,1950-04-19,1,BOS07,R,1,BOS,NYA,1,1,0,0,1,41,33,6,11,15,1,0,1,0,5,,7,0,4,1,0,1,0,0,0,0,11,1,1,1,0,0,0,1,0,0,27,34,32,3,3,6,7,1,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,22,0,,,1,27,8,6,1,1,1,0,0
BOS195004192,evt,1950-04-19,2,BOS07,R,1,BOS,NYA,1,0,1,0,1,38,33,7,10,12,0,1,0,0,6,,4,0,2,1,1,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,50,36,16,16,15,21,3,0,1,0,13,2,5,0,0,1,0,0,0,0,7,5,6,10,,,1,24,34,24,9,1,0,0,0
PHA195004210,evt,1950-04-21,0,PHI11,R,0,BOS,PHA,1,1,0,0,1,43,37,8,10,16,3,0,1,1,8,,6,0,5,1,0,0,0,1,0,0,8,1,1,1,0,0,0,1,0,0,27,35,30,2,2,7,7,0,0,0,0,5,0,3,2,0,0,0,0,1,1,0,0,6,14,,,1,27,36,27,9,0,2,0,0
PHA195004220,evt,1950-04-22,0,PHI11,R,0,BOS,PHA,1,0,1,0,1,63,55,5,12,14,2,0,0,0,4,,8,0,8,2,0,0,0,0,0,0,13,1,1,0,0,0,1,0,1,0,42,63,53,6,6,14,22,2,0,2,0,9,1,8,1,0,1,0,0,0,0,2,1,14,17,,,1,42,59,42,17,0,1,0,0
PHA195004231,evt,1950-04-23,1,PHI11,R,0,BOS,PHA,1,0,1,0,1,43,35,4,12,15,1,1,0,0,4,,6,0,2,3,2,0,0,0,0,0,12,1,1,0,0,0,1,0,1,0,24,41,35,9,8,13,19,3,0,1,0,3,0,2,0,0,3,0,0,1,0,0,0,9,10,,,1,24,35,24,10,1,0,0,0
PHA195004232,evt,1950-04-23,2,PHI11,R,0,BOS,PHA,1,1,0,0,1,40,34,12,14,16,2,0,0,0,11,,5,0,2,2,1,0,0,0,0,0,10,1,1,1,0,0,0,1,0,0,18,24,23,2,1,6,9,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,8,6,,,1,18,29,18,9,2,1,0,0
WS1195004240,evt,1950-04-24,0,WAS09,R,0,BOS,WS1,1,0,1,0,1,31,28,0,3,5,2,0,0,0,0,,3,0,6,2,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,0,24,34,29,3,0,4,6,0,1,0,0,4,0,7,0,0,1,0,0,0,0,0,0,12,5,,,1,24,36,24,11,1,0,0,0
NYA195004260,evt,1950-04-26,0,NYC16,R,0,BOS,NYA,1,0,1,0,1,35,33,2,8,9,1,0,0,0,2,,2,0,2,1,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,24,41,34,10,10,11,24,3,2,2,0,6,0,3,0,1,0,0,0,0,0,2,1,9,11,,,1,24,34,24,10,0,0,0,0
NYA195004270,evt,1950-04-27,0,NYC16,R,0,BOS,NYA,1,1,0,0,1,39,30,7,6,9,0,0,1,0,6,,8,0,5,2,0,1,0,0,0,0,5,1,1,1,0,0,0,1,0,0,27,42,35,2,2,8,16,0,1,2,0,7,0,3,0,0,0,0,0,0,0,0,0,14,10,,,1,27,39,27,12,0,0,0,0
BOS195004280,evt,1950-04-28,0,BOS07,R,1,BOS,PHA,1,1,0,0,1,35,31,4,8,13,3,1,0,0,4,,4,0,3,1,0,0,0,0,0,0,7,1,1,1,0,0,0,1,0,0,27,35,32,1,1,8,9,1,0,0,0,2,0,2,2,0,1,0,0,0,0,0,0,14,8,,,1,27,43,27,16,0,2,0,0
BOS195004301,evt,1950-04-30,1,BOS07,R,1,BOS,PHA,1,1,0,0,1,50,41,19,17,34,3,1,4,0,16,,8,0,4,1,0,1,0,0,0,0,7,1,1,1,1,0,0,1,0,0,27,32,30,0,0,5,5,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,12,11,,,1,27,40,27,13,0,1,0,0
BOS195004302,evt,1950-04-30,2,BOS07,R,1,BOS,PHA,1,1,0,0,1,41,34,6,12,14,2,0,0,0,6,,6,0,3,1,0,1,0,0,1,0,11,1,1,0,0,0,1,1,0,1,27,37,36,5,5,10,14,4,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,8,14,,,1,27,35,27,8,0,1,0,1
BOS195005020,evt,1950-05-02,0,BOS07,R,1,BOS,CLE,1,1,0,0,1,37,30,6,11,18,2,1,1,0,6,,6,0,1,1,0,1,0,0,0,0,7,1,1,1,0,0,0,1,0,0,27,35,30,1,1,4,7,0,0,1,0,5,0,8,1,0,0,0,0,0,1,0,0,5,10,,,1,27,42,27,12,3,1,0,0
