game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
ALS200107100,evt,2001-07-10,0,SEA03,A,1,ALS,NLS,1,1,0,0,1,33,33,4,8,19,2,0,3,0,4,,0,0,7,0,0,0,0,1,0,0,5,1,1,0,0,0,1,1,0,1,27,32,29,1,1,3,4,1,0,0,0,2,0,5,0,0,0,1,0,0,0,2,0,9,13,129,82,1,27,36,27,9,0,0,0,0
TEX200104030,evt,2001-04-03,0,ARL02,R,0,ANA,TEX,1,0,1,0,1,34,33,2,9,14,5,0,0,0,2,,1,1,5,3,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,24,32,27,3,3,8,11,3,0,0,0,3,0,6,3,1,0,1,0,0,0,0,0,8,6,123,75,1,24,38,24,14,0,3,0,0
TEX200104040,evt,2001-04-04,0,ARL02,R,0,ANA,TEX,1,0,1,0,1,41,35,3,8,15,1,0,2,0,3,,6,0,8,0,0,0,0,0,0,0,11,1,1,0,0,0,1,0,1,0,24,36,30,7,7,8,17,3,0,2,0,4,0,5,0,0,0,2,0,0,0,0,0,8,11,151,95,1,24,30,24,6,0,0,0,0
TEX200104050,evt,2001-04-05,0,ARL02,R,0,ANA,TEX,1,1,0,0,1,42,39,10,13,27,0,1,4,0,10,,2,1,7,0,0,1,0,0,0,0,5,1,1,0,0,0,1,1,0,0,27,36,33,3,3,5,12,1,0,2,0,2,0,11,0,1,0,0,0,0,0,0,0,7,9,141,83,1,27,36,27,7,2,0,0,0
OAK200104060,evt,2001-04-06,0,OAK01,R,0,ANA,OAK,1,1,0,0,1,40,34,5,10,11,1,0,0,0,5,,5,1,7,2,1,0,0,2,1,0,8,1,1,0,0,0,1,1,0,1,27,36,35,4,4,9,13,1,0,1,0,1,0,12,1,0,0,0,0,0,0,0,0,8,6,150,101,1,27,36,27,8,1,1,0,0
OAK200104070,evt,2001-04-07,0,OAK01,R,0,ANA,OAK,1,0,1,0,1,31,30,2,3,6,0,0,1,0,2,,1,0,12,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,24,36,29,4,2,5,5,0,0,0,0,7,1,4,1,0,0,0,0,2,0,0,0,9,9,141,76,1,24,38,24,11,3,1,0,0
OAK200104080,evt,2001-04-08,0,OAK01,R,0,ANA,OAK,1,1,0,0,1,42,41,6,12,14,2,0,0,0,6,,1,0,9,0,0,0,0,1,0,0,9,1,1,0,0,0,1,1,0,1,27,39,30,4,4,6,9,0,0,1,0,9,0,8,3,0,0,0,0,0,0,6,2,11,4,186,104,1,27,41,27,13,1,3,0,0
ANA200104100,evt,2001-04-10,0,ANA01,R,1,ANA,TEX,1,0,1,0,1,42,40,5,15,22,2,1,1,0,5,,1,0,9,1,1,0,0,0,1,0,10,1,1,0,0,0,1,0,1,0,27,41,35,7,7,8,12,1,0,1,0,5,0,6,0,1,0,0,0,1,0,3,0,8,13,164,98,1,27,34,27,7,0,0,0,0
ANA200104110,evt,2001-04-11,0,ANA01,R,1,ANA,TEX,1,1,0,0,1,41,35,7,12,21,3,0,2,0,7,,6,0,3,0,0,0,0,0,0,0,10,1,1,0,0,0,1,1,0,0,27,37,33,2,2,7,9,2,0,0,0,4,0,8,0,0,0,0,0,0,0,1,0,6,12,148,93,1,27,33,27,6,0,0,0,0
ANA200104120,evt,2001-04-12,0,ANA01,R,1,ANA,TEX,1,1,0,0,1,40,36,13,12,22,4,0,2,0,13,,2,0,7,0,1,0,1,0,0,0,3,1,1,0,0,0,1,1,0,0,27,40,38,3,3,11,16,5,0,0,0,2,0,9,1,0,0,0,0,0,0,2,0,10,7,159,95,1,27,38,27,10,1,1,0,0
