game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
PHA190704110,box,1907-04-11,0,,R,0,BOS,PHA,1,1,0,0,1,,54,8,10,19,3,0,2,,8,,5,-11,7,-11,0,2,-11,1,-11,0,11,1,1,0,0,0,1,1,0,1,42,0,47,4,0,5,9,2,1,0,0,2,-9,6,-9,0,3,-9,0,0,0,0,0,0,0,,,1,42,69,42,21,6,0,0,0
PHA190704130,box,1907-04-13,0,,R,0,BOS,PHA,1,0,1,0,1,,32,2,7,12,5,0,0,,2,,4,-10,2,-10,1,1,-10,0,-10,0,9,1,1,1,0,0,0,0,1,0,24,29,25,4,0,4,7,0,0,1,0,3,-11,1,-11,0,1,-11,0,0,0,0,0,0,0,,,1,24,39,24,14,1,1,0,0
PHA190704150,box,1907-04-15,0,,R,0,BOS,PHA,1,0,1,0,1,,31,2,7,8,1,0,0,,2,,5,-9,5,-9,1,1,-9,0,-9,0,9,1,1,1,0,0,0,0,1,0,24,33,28,3,0,9,12,3,0,0,0,1,-9,1,-9,0,4,-9,0,0,0,0,0,0,0,,,1,24,37,24,12,1,1,0,0
BOS190704160,box,1907-04-16,0,,R,1,BOS,WS1,1,1,0,0,1,,30,4,10,11,1,0,0,,1,,0,-9,3,-9,1,1,-9,2,-9,0,4,1,1,1,0,0,0,1,0,0,27,35,33,2,0,7,7,0,0,0,0,2,-11,-9,-11,0,0,-11,0,0,0,0,0,0,0,,,1,27,36,26,9,1,0,0,0
BOS190704170,box,1907-04-17,0,,R,1,BOS,WS1,1,1,0,0,1,,30,2,7,8,1,0,0,,2,,1,-9,5,-9,0,2,-9,1,-9,0,7,1,1,1,0,0,0,1,0,0,27,36,30,1,0,3,4,1,0,0,0,6,-12,4,-12,0,0,-12,0,1,0,0,0,0,0,,,1,27,40,27,12,1,0,0,0
BOS190704180,box,1907-04-18,0,,R,1,BOS,WS1,1,0,1,0,1,,31,0,5,6,1,0,0,,0,,1,-9,4,-9,1,1,-9,0,-9,0,7,1,1,1,0,0,0,0,1,0,27,40,34,4,0,10,13,1,1,0,0,4,-9,-9,-9,1,1,-9,0,0,0,0,0,0,0,,,1,27,44,27,17,0,2,0,0
NYA190704200,box,1907-04-20,0,,R,0,BOS,NYA,1,0,1,0,1,,34,1,6,8,2,0,0,,1,,1,-10,3,-10,0,0,-10,0,-10,0,7,1,1,1,0,0,0,0,1,0,24,39,33,8,0,11,18,2,1,1,0,4,-10,4,-10,0,2,-10,0,0,0,0,0,0,0,,,1,24,44,24,15,5,0,0,0
NYA190704220,box,1907-04-22,0,,R,0,BOS,NYA,1,0,1,0,1,,36,7,13,17,2,1,0,,5,,3,-10,2,-10,0,3,-10,0,-10,0,8,1,1,0,0,0,1,0,1,0,25,0,33,8,0,12,13,1,0,0,0,3,-11,6,-11,0,2,-11,0,0,0,0,0,0,0,,,1,25,41,25,12,4,0,0,0
BOS190704240,box,1907-04-24,0,,R,1,BOS,PHA,1,0,1,0,1,,29,1,5,5,0,0,0,,1,,2,-9,-6,-9,0,2,-9,0,-9,0,5,1,1,1,0,0,0,0,1,0,27,35,32,6,0,8,15,0,2,1,0,2,-9,7,-9,0,1,-9,0,1,0,0,0,0,0,,,1,27,41,27,13,1,1,0,0
BOS190704250,box,1907-04-25,0,,R,1,BOS,PHA,1,0,1,0,1,,35,2,7,7,0,0,0,,2,,0,-10,-10,-10,0,1,-10,1,-10,0,7,1,1,1,0,0,0,0,1,0,27,40,39,4,0,13,17,2,1,0,0,0,-9,-9,-9,0,1,-9,0,0,0,0,0,0,0,,,1,27,44,27,14,3,1,0,0
BOS190704260,box,1907-04-26,0,,R,1,BOS,PHA,1,0,1,0,1,,28,0,1,2,1,0,0,,0,,1,-9,3,-9,1,1,-9,0,-9,0,4,1,1,1,0,0,0,0,1,0,27,32,29,1,0,4,6,2,0,0,0,2,-9,3,-9,0,1,-9,0,0,0,0,0,0,0,,,1,27,48,27,18,3,1,0,0
