game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NLS201107120,evt,2011-07-12,0,PHO01,A,0,ALS,NLS,1,0,1,0,1,34,33,1,6,9,0,0,1,0,1,,1,0,5,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,24,32,31,5,5,9,14,2,0,1,0,1,0,9,0,0,0,0,0,0,0,0,0,3,9,126,80,1,24,30,24,6,0,1,0,1
KCA201103310,evt,2011-03-31,0,KAN06,R,0,ANA,KCA,1,1,0,0,1,41,38,4,12,22,4,0,2,0,4,,1,0,9,0,1,1,0,1,0,0,10,1,1,0,0,0,1,1,0,1,27,39,33,2,2,7,13,0,0,2,0,6,0,10,0,0,0,0,0,0,0,4,0,6,10,185,110,1,27,34,27,7,0,0,0,1
KCA201104010,evt,2011-04-01,0,KAN06,R,0,ANA,KCA,1,0,1,0,1,32,31,1,6,9,0,0,1,0,1,,1,0,4,3,0,0,0,1,0,0,4,1,1,0,0,0,1,0,1,0,24,32,30,2,2,7,14,2,1,1,0,1,0,8,0,0,1,0,0,1,0,0,0,6,9,122,75,1,24,32,24,7,1,0,0,0
KCA201104020,evt,2011-04-02,0,KAN06,R,0,ANA,KCA,1,0,1,0,1,40,35,4,11,17,3,0,1,0,4,,4,0,4,1,0,1,0,0,0,0,9,1,1,0,0,0,1,0,1,0,24,37,35,5,5,11,12,1,0,0,0,2,0,7,1,0,0,0,0,1,0,2,0,9,8,120,81,1,24,35,24,11,0,1,0,0
KCA201104030,evt,2011-04-03,0,KAN06,R,0,ANA,KCA,1,0,1,0,1,59,55,9,19,38,4,0,5,0,9,,4,0,11,1,0,0,0,0,1,0,11,1,1,0,0,0,1,0,1,0,38,63,51,12,9,14,28,5,0,3,0,10,1,7,0,2,0,0,0,1,2,4,3,20,9,250,147,1,38,59,38,20,1,1,0,0
TBA201104050,evt,2011-04-05,0,STP01,R,0,ANA,TBA,1,1,0,0,1,37,34,5,9,14,0,1,1,0,5,,3,1,6,1,0,0,0,4,0,0,5,1,1,0,0,0,1,1,0,1,27,37,32,3,3,5,12,1,0,2,0,5,0,7,0,0,0,0,0,1,0,2,0,5,15,161,94,1,27,32,27,5,0,0,0,0
TBA201104060,evt,2011-04-06,0,STP01,R,0,ANA,TBA,1,1,0,0,1,41,37,5,12,18,3,0,1,0,5,,4,0,15,1,0,0,0,2,0,0,9,1,1,0,0,0,1,1,0,0,27,31,31,1,1,4,8,1,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,9,11,125,84,1,27,36,27,9,0,0,0,0
ANA201104080,evt,2011-04-08,0,ANA01,R,1,ANA,TOR,1,0,1,0,1,36,31,2,7,9,2,0,0,0,1,,5,0,8,2,0,0,0,0,1,0,7,1,1,0,0,0,1,0,1,0,27,34,33,3,3,7,11,1,0,1,0,1,0,7,1,0,0,0,0,0,1,0,0,6,13,113,78,1,27,33,27,6,0,1,0,0
ANA201104090,evt,2011-04-09,0,ANA01,R,1,ANA,TOR,1,1,0,0,1,55,49,6,16,21,2,0,1,0,6,,4,2,13,4,0,1,1,0,1,0,8,1,1,0,0,0,1,1,0,0,42,65,54,5,4,13,17,2,1,0,0,9,1,8,0,1,0,1,0,2,0,3,0,12,18,250,157,1,42,61,42,16,3,0,0,0
ANA201104100,evt,2011-04-10,0,ANA01,R,1,ANA,TOR,1,1,0,0,1,34,30,3,6,8,0,1,0,0,3,,3,0,6,1,1,0,0,0,0,0,7,1,1,0,0,0,1,1,0,1,27,34,30,1,1,4,5,1,0,0,0,4,0,16,0,0,0,0,0,0,0,2,0,3,7,139,87,1,27,31,27,4,0,0,0,0
