game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NLS201707110,evt,2017-07-11,0,MIA02,A,0,ALS,NLS,1,1,0,0,1,40,39,2,10,14,1,0,1,0,2,,1,0,14,1,0,0,0,2,0,0,8,1,1,0,0,0,1,1,0,1,30,39,34,1,1,7,10,0,0,1,0,5,0,9,2,0,0,0,0,2,0,0,0,10,8,159,94,1,30,44,30,14,0,3,0,1
OAK201704030,evt,2017-04-03,0,OAK01,R,0,ANA,OAK,1,0,1,0,1,36,32,2,7,11,1,0,1,0,2,,4,1,11,2,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,37,32,4,4,9,18,0,0,3,0,5,1,6,1,0,0,0,0,0,1,2,0,7,10,142,79,1,24,32,24,8,0,1,0,0
OAK201704040,evt,2017-04-04,0,OAK01,R,0,ANA,OAK,1,1,0,0,1,37,34,7,9,14,0,1,1,0,7,,2,0,7,2,1,0,0,0,0,0,3,1,1,0,0,0,1,1,0,1,27,37,34,6,6,9,19,2,1,2,0,3,0,9,0,0,0,0,0,1,0,1,0,8,8,174,111,1,27,37,27,9,1,0,0,0
OAK201704050,evt,2017-04-05,0,OAK01,R,0,ANA,OAK,1,1,0,0,1,40,37,5,13,16,3,0,0,0,5,,2,0,5,1,1,0,0,0,1,0,8,1,1,0,1,1,1,1,0,0,27,34,33,0,0,6,7,1,0,0,0,1,0,7,0,0,0,0,0,1,0,2,0,10,9,144,94,1,27,38,27,11,0,0,0,0
OAK201704060,evt,2017-04-06,0,OAK01,R,0,ANA,OAK,1,0,1,0,1,35,32,1,5,5,0,0,0,0,1,,3,0,7,0,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,33,28,5,5,5,9,1,0,1,0,4,0,11,0,0,0,1,0,1,0,1,0,4,9,124,79,1,24,30,24,5,1,0,0,0
ANA201704070,evt,2017-04-07,0,ANA01,R,1,ANA,SEA,1,1,0,0,1,36,33,5,11,18,1,0,2,0,5,,2,1,8,1,0,0,1,1,0,0,7,1,1,0,0,0,1,1,0,0,27,35,33,1,1,5,5,0,0,0,0,1,0,10,0,1,0,0,0,0,0,2,1,6,11,139,95,1,27,33,27,5,1,0,0,0
ANA201704080,evt,2017-04-08,0,ANA01,R,1,ANA,SEA,1,1,0,0,1,36,35,5,13,21,2,0,2,0,5,,1,0,7,1,0,0,0,0,0,0,7,1,1,0,0,0,1,1,0,1,27,35,33,4,4,8,13,2,0,1,0,1,0,8,0,0,0,1,0,0,0,1,1,8,10,139,93,1,27,36,27,9,0,1,0,0
ANA201704090,evt,2017-04-09,0,ANA01,R,1,ANA,SEA,1,1,0,0,1,41,34,10,11,19,2,0,2,0,10,,7,0,5,2,0,0,0,0,0,0,5,1,1,0,0,0,1,1,0,0,27,39,33,9,7,7,15,2,0,2,0,2,0,5,0,2,0,1,1,0,1,3,1,9,12,148,100,1,27,38,27,9,2,0,0,0
ANA201704110,evt,2017-04-11,0,ANA01,R,1,ANA,TEX,1,1,0,0,1,45,39,6,12,22,4,0,2,0,6,,5,0,7,2,1,0,0,0,1,0,11,1,1,0,0,0,1,1,0,0,30,42,39,5,5,10,17,1,0,2,0,2,0,9,1,1,0,0,0,0,0,1,0,7,12,155,109,1,30,40,30,9,1,1,0,0
ANA201704120,evt,2017-04-12,0,ANA01,R,1,ANA,TEX,1,0,1,0,1,35,32,3,6,12,3,0,1,0,3,,1,0,7,0,0,0,2,0,0,0,5,1,1,0,0,0,1,0,1,0,27,42,37,8,8,11,24,0,2,3,0,5,1,8,1,0,0,0,0,0,0,1,0,9,8,158,92,1,27,37,27,10,0,1,0,0
