game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
WS1191104120,box,1911-04-12,0,WAS09,R,0,BOS,WS1,1,0,1,0,1,,33,5,7,8,1,0,0,,2,,5,-13,5,-13,0,0,-13,1,-13,0,6,1,1,0,0,0,1,0,1,0,24,42,38,8,0,10,13,3,0,0,0,3,-12,6,-12,1,0,-12,0,0,0,0,0,0,0,,,1,24,38,24,8,6,0,0,0
WS1191104130,box,1911-04-13,0,WAS09,R,0,BOS,WS1,1,0,1,0,1,,30,2,8,12,2,1,0,,2,,3,-11,2,-11,0,3,-11,1,-11,0,7,1,1,1,0,0,0,0,1,0,24,32,30,3,0,8,10,0,1,0,0,2,-9,1,-9,0,0,-9,0,0,0,0,0,0,0,,,1,24,39,23,13,3,0,0,0
WS1191104150,box,1911-04-15,0,WAS09,R,0,BOS,WS1,1,1,0,0,1,,40,6,11,14,3,0,0,,5,,4,-9,8,-9,0,1,-9,3,-9,0,12,1,1,1,0,0,0,1,0,0,27,35,32,2,0,6,9,1,1,0,0,2,-11,2,-11,0,1,-11,0,0,0,0,0,0,0,,,1,27,41,27,12,2,0,0,0
PHA191104170,box,1911-04-17,0,PHI11,R,0,BOS,PHA,1,0,1,0,1,,32,0,8,10,2,0,0,,0,,4,-11,7,-11,0,2,-11,0,-11,0,11,1,1,1,0,0,0,0,1,0,24,30,29,1,0,8,11,1,1,0,0,0,-9,4,-9,0,1,-9,0,0,0,0,0,0,0,,,1,24,33,24,9,0,2,0,0
PHA191104180,box,1911-04-18,0,PHI11,R,0,BOS,PHA,1,1,0,0,1,,34,13,11,16,1,2,0,,13,,4,-9,4,-9,4,3,-9,2,-9,0,5,1,1,1,0,0,0,1,0,0,27,36,33,5,0,8,10,0,1,0,0,2,-14,5,-14,0,1,-14,0,0,0,0,0,0,0,,,1,27,40,27,12,1,0,0,2
BOS191104210,box,1911-04-21,0,BOS06,R,1,BOS,PHA,1,1,0,0,1,,38,13,17,26,6,0,1,,12,,3,-9,1,-9,0,3,-9,1,-9,0,6,1,1,1,0,0,0,1,0,0,27,36,33,4,0,8,12,0,2,0,0,3,-12,-12,-12,0,0,-12,0,0,0,0,0,0,0,,,1,27,43,27,14,2,1,0,0
BOS191104220,box,1911-04-22,0,BOS06,R,1,BOS,PHA,1,1,0,0,1,,33,4,10,10,0,0,0,,4,,4,-9,7,-9,0,2,-9,1,-9,0,7,1,1,1,0,0,0,1,0,0,30,40,39,3,0,11,13,2,0,0,0,0,-10,0,-10,1,0,-10,0,0,0,0,0,0,0,,,1,30,45,30,13,2,0,0,0
BOS191104240,box,1911-04-24,0,BOS06,R,1,BOS,PHA,1,0,1,0,1,,30,1,3,5,2,0,0,,1,,2,-9,5,-9,2,0,-9,1,-9,0,5,1,1,1,0,0,0,0,1,0,27,39,36,5,0,11,19,4,2,0,0,3,-9,-9,-9,0,0,-9,0,0,0,0,0,0,0,,,1,27,43,27,14,2,1,0,0
BOS191104250,box,1911-04-25,0,BOS06,R,1,BOS,NYA,1,1,0,0,1,,25,5,6,9,0,0,1,,4,,5,-9,6,-9,0,2,-9,0,-9,0,3,1,1,1,0,0,0,1,0,0,27,33,31,3,0,7,9,0,1,0,0,1,-10,10,-10,1,0,-10,0,0,0,0,0,0,0,,,1,27,41,27,13,1,0,0,0
BOS191104260,box,1911-04-26,0,BOS06,R,1,BOS,NYA,1,1,0,0,1,,36,11,13,17,1,0,1,,8,,8,-10,2,-10,1,3,-10,0,-10,0,13,1,1,0,0,0,1,1,0,1,27,42,39,8,0,13,17,2,1,0,0,3,-11,2,-11,0,2,-11,0,0,0,0,0,0,0,,,1,27,45,27,14,4,1,0,0
BOS191104270,box,1911-04-27,0,BOS06,R,1,BOS,NYA,1,0,1,0,1,,29,3,4,4,0,0,0,,1,,7,-13,6,-13,0,1,-13,5,-13,0,7,1,1,0,0,0,1,0,1,0,27,32,23,4,0,4,9,0,1,1,0,5,-9,3,-9,4,4,-9,0,0,0,0,0,0,0,,,1,27,49,27,19,3,2,0,0
BOS191104280,box,1911-04-28,0,BOS06,R,1,BOS,NYA,1,0,1,0,1,,34,1,9,12,3,0,0,,1,,1,-11,8,-11,0,1,-11,2,-11,0,8,1,1,1,0,0,0,0,1,0,27,34,31,2,0,7,10,1,1,0,0,1,-9,0,-9,0,2,-9,0,0,0,0,0,0,0,,,1,27,42,27,15,0,0,0,1
BOS191104290,box,1911-04-29,0,BOS06,R,1,BOS,WS1,1,0,1,0,1,,31,3,5,12,2,1,1,,3,,4,-12,-10,-12,0,1,-12,1,-12,0,5,1,1,0,0,0,1,0,1,0,27,33,30,4,0,3,5,0,1,0,0,2,-10,-9,-10,1,1,-10,0,0,0,0,0,0,0,,,1,27,40,27,9,4,1,0,0
BOS191105010,box,1911-05-01,0,BOS06,R,1,BOS,WS1,1,1,0,0,1,,31,3,9,13,1,0,1,,3,,0,-9,1,-9,1,1,-9,0,-9,0,6,1,1,1,0,0,0,1,0,0,27,34,30,2,0,7,8,1,0,0,0,2,-11,7,-11,0,2,-11,0,0,0,0,0,0,0,,,1,27,36,27,9,0,0,0,0
BOS191105020,box,1911-05-02,0,BOS06,R,1,BOS,WS1,1,0,1,0,1,,30,0,8,10,2,0,0,,0,,1,-9,-9,-9,1,1,-9,0,-9,0,6,1,1,1,0,0,0,0,1,0,27,32,32,3,0,6,9,3,0,0,0,0,-9,1,-9,0,0,-9,0,0,0,0,0,0,0,,,1,27,45,27,17,1,0,0,0
BOS191105030,box,1911-05-03,0,BOS06,R,1,BOS,WS1,1,1,0,0,1,,28,6,9,12,1,1,0,,-9,,5,-9,-9,-9,0,3,-9,0,-9,0,6,1,1,1,0,0,0,1,0,0,27,36,31,3,0,6,8,2,0,0,0,4,-14,-9,-14,0,1,-14,0,0,0,0,0,0,0,,,1,27,44,26,14,4,2,0,0
NYA191105040,box,1911-05-04,0,NYC13,R,0,BOS,NYA,1,1,0,0,1,,32,2,8,11,0,0,1,,2,,2,-9,8,-9,1,2,-9,3,-9,0,8,1,1,1,1,0,0,1,0,0,27,35,31,0,0,2,2,0,0,0,0,3,-10,7,-10,1,0,-10,0,0,0,0,0,0,0,,,1,27,43,27,14,2,0,0,0
NYA191105050,box,1911-05-05,0,NYC13,R,0,BOS,NYA,1,1,0,0,1,,39,14,14,19,2,0,1,,10,,7,-10,4,-10,0,3,-10,4,-10,0,8,1,1,0,0,0,1,1,0,0,27,41,37,6,0,11,16,3,1,0,0,4,-11,8,-11,0,1,-11,0,2,0,0,0,0,0,,,1,27,44,27,15,2,0,0,1
NYA191105060,box,1911-05-06,0,NYC13,R,0,BOS,NYA,1,0,1,0,1,,31,3,8,9,1,0,0,,2,,5,-10,2,-10,0,0,-10,2,-10,0,6,1,1,1,0,0,0,0,1,0,24,34,30,6,0,9,10,1,0,0,0,3,-9,7,-9,0,1,-9,0,0,0,0,0,0,0,,,1,24,37,24,10,3,0,0,1
NYA191105080,box,1911-05-08,0,NYC13,R,0,BOS,NYA,1,1,0,0,1,,21,4,5,5,0,0,0,,3,,6,-9,3,-9,0,5,-9,0,-9,0,10,1,1,1,1,0,0,1,0,0,18,22,19,0,0,1,1,0,0,0,0,2,-9,2,-9,1,0,-9,0,0,0,0,0,0,0,,,1,18,32,18,12,2,0,0,0
CLE191105090,box,1911-05-09,0,CLE06,R,0,BOS,CLE,1,1,0,0,1,,33,5,11,11,0,0,0,,4,,2,-10,3,-10,1,3,-10,1,-10,0,0,1,1,0,0,0,1,1,0,1,27,37,33,4,0,7,11,1,0,1,0,4,-13,5,-13,0,0,-13,0,0,0,0,0,0,0,,,1,27,39,27,11,1,0,0,0
CLE191105100,box,1911-05-10,0,CLE06,R,0,BOS,CLE,1,0,1,0,1,,29,0,5,7,0,1,0,,0,,0,-12,4,-12,0,0,-12,0,-12,0,2,1,1,0,0,0,1,0,1,0,24,33,31,6,0,11,14,3,0,0,0,2,-9,3,-9,0,3,-9,0,0,0,0,0,0,0,,,1,24,45,24,19,2,0,0,0
CLE191105110,box,1911-05-11,0,CLE06,R,0,BOS,CLE,1,1,0,0,1,,41,7,14,18,2,1,0,,6,,3,-11,4,-11,1,0,-11,1,-11,0,8,1,1,0,0,0,1,1,0,0,30,43,38,6,0,13,15,2,0,0,0,4,-15,6,-15,1,1,-15,0,0,0,0,0,0,0,,,1,30,49,30,19,0,0,0,0
CLE191105120,box,1911-05-12,0,CLE06,R,0,BOS,CLE,1,1,0,0,1,,34,6,8,10,0,1,0,,6,,3,-9,3,-9,1,0,-9,1,-9,0,5,1,1,1,0,0,0,1,0,0,27,37,35,2,0,9,11,2,0,0,0,2,-11,4,-11,0,0,-11,0,0,0,0,0,0,0,,,1,27,41,27,12,2,2,0,0
DET191105130,box,1911-05-13,0,DET02,R,0,BOS,DET,1,1,0,0,1,,51,13,20,27,2,1,1,,11,,1,-15,5,-15,0,1,-15,2,-15,0,10,1,1,0,0,0,1,1,0,0,30,43,38,11,0,14,25,1,2,2,0,5,-16,6,-16,0,2,-16,0,0,0,0,0,0,0,,,1,30,52,30,18,4,3,0,0
DET191105140,box,1911-05-14,0,DET02,R,0,BOS,DET,1,0,1,0,1,,35,5,11,13,0,1,0,,3,,3,-9,2,-9,1,2,-9,1,-9,0,11,1,1,1,0,0,0,0,1,0,24,41,34,6,0,11,16,1,2,0,0,4,-11,2,-11,0,3,-11,0,0,0,0,0,0,0,,,1,24,37,24,9,4,1,0,0
DET191105150,box,1911-05-15,0,DET02,R,0,BOS,DET,1,0,1,0,1,,37,4,7,9,0,1,0,,3,,2,-9,3,-9,2,0,-9,1,-9,0,7,1,1,1,0,0,0,0,1,0,29,41,34,5,0,10,11,1,0,0,0,4,-10,5,-10,0,3,-10,0,1,0,0,0,0,0,,,1,29,45,29,15,1,1,0,0
DET191105160,box,1911-05-16,0,DET02,R,0,BOS,DET,1,0,1,0,1,,36,6,10,15,0,1,1,,3,,0,-11,4,-11,1,2,-11,3,-11,0,6,1,1,0,0,0,1,0,1,0,25,42,39,7,0,16,22,3,0,1,0,3,-9,3,-9,0,0,-9,0,0,0,0,0,0,0,,,1,25,38,25,12,1,1,0,0
CHA191105180,box,1911-05-18,0,CHI10,R,0,BOS,CHA,1,0,1,0,1,,41,8,15,22,1,3,0,,8,,1,-10,9,-10,1,0,-10,0,-10,0,8,1,1,0,0,0,1,0,1,0,24,45,36,12,0,15,17,0,1,0,0,9,-11,4,-11,0,1,-11,0,0,0,0,0,0,0,,,1,24,37,24,11,2,2,0,0
CHA191105190,box,1911-05-19,0,CHI10,R,0,BOS,CHA,1,1,0,0,1,,45,4,16,19,3,0,0,,4,,2,-10,4,-10,0,6,-10,0,-10,0,13,1,1,0,0,0,1,1,0,0,36,45,42,3,0,10,15,3,1,0,0,3,-13,-8,-13,0,2,-13,0,1,0,0,0,0,0,,,1,36,45,36,9,0,1,0,1
SLA191105220,box,1911-05-22,0,STL07,R,0,BOS,SLA,1,1,0,0,1,,30,2,9,11,0,1,0,,2,,0,-9,-9,-9,0,2,-9,1,-9,0,3,1,1,1,1,0,0,1,0,0,27,30,29,0,0,4,4,0,0,0,0,1,-10,-10,-10,0,0,-10,0,0,0,0,0,0,0,,,1,27,40,27,12,1,0,0,0
SLA191105230,box,1911-05-23,0,STL07,R,0,BOS,SLA,1,0,1,0,1,,40,2,12,13,1,0,0,,2,,0,-10,-7,-10,0,2,-10,0,-10,0,7,1,1,0,0,0,1,0,1,0,30,42,37,3,0,10,13,3,0,0,0,5,-10,-8,-10,0,2,-10,0,1,0,0,0,0,0,,,1,30,45,30,13,2,0,0,1
