game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
BLN189904150,box,1899-04-15,0,BAL07,R,1,BLN,NY1,1,1,0,0,1,,26,5,6,8,2,0,0,,2,,4,0,,0,4,0,0,4,1,0,5,1,1,1,0,0,0,1,0,0,27,35,33,3,1,3,3,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,,,1,27,38,27,8,3,0,0,0
BLN189904170,box,1899-04-17,0,BAL07,R,1,BLN,NY1,1,1,0,0,1,,31,8,11,13,2,0,0,,8,,5,0,0,1,1,1,0,4,2,0,6,1,1,1,0,0,0,1,0,0,27,34,33,1,1,8,8,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,,,1,27,38,27,11,0,1,0,1
BLN189904180,box,1899-04-18,0,BAL07,R,1,BLN,NY1,1,1,0,0,1,,31,8,10,13,3,0,0,,8,,3,0,,0,0,1,0,1,1,0,3,1,1,1,0,0,0,1,0,0,27,40,37,4,2,9,11,2,0,0,0,2,0,,0,1,0,0,0,0,0,0,0,0,0,,,1,27,47,27,17,3,1,0,0
BLN189904190,box,1899-04-19,0,BAL07,R,1,BLN,NY1,1,0,1,0,1,,31,0,6,6,0,0,0,,0,,1,0,3,0,2,0,0,0,1,0,7,1,1,1,0,0,0,0,1,0,27,39,36,6,6,9,12,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1,27,41,27,12,2,0,0,1
NY1189904200,box,1899-04-20,0,NYC10,R,0,BLN,NY1,1,0,1,0,1,,34,4,7,9,2,0,0,,4,,5,1,2,1,1,0,0,2,0,0,9,1,1,1,0,0,0,0,1,0,24,33,30,5,5,10,16,4,1,0,0,3,0,2,1,0,0,0,0,1,0,0,0,0,0,,,1,24,38,24,12,2,3,0,0
NY1189904210,box,1899-04-21,0,NYC10,R,0,BLN,NY1,1,1,0,0,1,,38,5,10,13,3,0,0,,4,,4,0,,0,1,0,0,4,0,0,11,1,1,1,0,0,0,1,0,0,27,33,32,1,1,7,7,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,,,1,27,44,27,16,1,1,0,0
NY1189904220,box,1899-04-22,0,NYC10,R,0,BLN,NY1,1,0,1,0,1,,34,7,8,10,2,0,0,,4,,4,0,,0,3,0,0,6,2,0,7,1,1,1,0,0,0,0,1,0,24,40,35,8,7,14,16,2,0,0,0,3,0,,0,1,1,0,0,2,0,0,0,0,0,,,1,24,38,24,12,2,0,0,2
NY1189904240,box,1899-04-24,0,NYC10,R,0,BLN,NY1,1,1,0,0,1,,34,6,9,13,1,0,1,,3,,6,0,3,2,3,0,0,7,1,0,10,1,1,1,1,0,0,1,0,0,27,32,31,0,0,7,8,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,,,1,27,44,27,17,0,0,1,0
BRO189904250,box,1899-04-25,0,NYC12,R,0,BLN,BRO,1,0,1,0,1,,33,0,7,7,0,0,0,,0,,3,0,2,0,0,0,0,0,1,0,9,1,1,1,0,0,0,0,1,0,24,34,31,6,2,10,12,0,1,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,,,1,24,47,24,20,3,4,0,0
BRO189904260,box,1899-04-26,0,NYC12,R,0,BLN,BRO,1,0,1,0,1,,35,3,8,10,2,0,0,,2,,2,0,2,0,0,0,0,1,0,0,7,1,1,1,0,0,0,0,1,0,24,38,29,5,4,9,11,0,1,0,0,5,0,0,1,3,1,0,0,0,0,0,0,0,0,,,1,24,38,24,12,2,1,0,0
BRO189904270,box,1899-04-27,0,NYC12,R,0,BLN,BRO,1,0,1,0,1,,32,2,7,8,1,0,0,,2,,3,0,3,0,1,0,0,2,2,0,7,1,1,1,0,0,0,0,1,0,24,35,30,6,4,8,12,0,2,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,,,1,24,36,24,11,1,1,0,0
BRO189904280,box,1899-04-28,0,NYC12,R,0,BLN,BRO,1,1,0,0,1,,35,12,14,17,1,1,0,,10,,7,0,,0,1,1,0,7,2,0,8,1,1,0,0,0,1,1,0,0,24,47,37,11,10,15,20,2,0,1,0,6,0,,0,3,1,0,0,0,0,0,0,0,0,,,1,24,36,24,11,1,0,0,0
BLN189904290,box,1899-04-29,0,BAL07,R,1,BLN,BSN,1,1,0,0,1,,30,3,7,13,2,2,0,,3,,2,0,3,0,0,0,0,2,1,0,5,1,1,1,0,0,0,1,0,0,27,31,28,1,1,2,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,,,1,27,46,27,18,1,1,0,0
BLN189905010,box,1899-05-01,0,BAL07,R,1,BLN,BSN,1,1,0,0,1,,28,1,5,6,1,0,0,,1,,1,0,2,1,0,0,0,1,0,0,4,1,1,1,1,0,0,1,0,0,27,35,32,0,0,7,8,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,,,1,27,42,27,14,1,0,0,0
