game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
BOS192404150,evt,1924-04-15,0,BOS07,R,1,BOS,NYA,1,0,1,0,1,33,26,1,2,2,0,0,0,0,1,,6,0,4,1,0,1,0,0,0,0,5,1,1,1,0,0,0,0,1,0,27,36,32,2,1,5,5,0,0,0,0,3,0,4,2,0,1,0,0,0,0,0,0,13,7,,,1,27,45,27,15,3,2,0,1
BOS192404150,box,1924-04-15,0,BOS07,R,1,BOS,NYA,1,0,1,0,1,,26,1,2,2,0,0,0,,1,,6,-9,4,-9,0,1,0,0,0,0,5,1,1,1,0,0,0,0,1,0,27,36,32,2,0,5,5,0,0,0,0,3,-11,4,-11,0,1,0,0,0,0,0,0,0,0,,,1,27,46,27,16,3,2,0,1
BOS192404160,evt,1924-04-16,0,BOS07,R,1,BOS,NYA,1,1,0,0,1,41,33,9,11,15,4,0,0,0,6,,7,0,1,0,1,0,0,5,1,0,8,1,1,1,0,0,0,1,0,0,27,40,36,6,1,6,10,0,2,0,0,3,0,3,1,1,0,0,0,0,0,0,0,13,10,,,1,27,45,27,14,4,1,0,0
BOS192404160,box,1924-04-16,0,BOS07,R,1,BOS,NYA,1,1,0,0,1,,33,9,11,15,4,0,0,,6,,7,-9,1,-9,1,0,0,5,1,0,8,1,1,1,0,0,0,1,0,0,27,40,36,6,0,6,10,0,2,0,0,3,-11,3,-11,1,0,0,0,0,0,0,0,0,0,,,1,27,45,27,14,4,1,0,0
BOS192404170,evt,1924-04-17,0,BOS07,R,1,BOS,NYA,1,1,0,0,1,45,36,9,14,19,5,0,0,0,9,,7,0,5,0,0,1,1,1,1,0,12,1,1,1,0,0,0,1,0,0,27,35,31,1,1,5,5,0,0,0,0,4,0,6,1,0,0,0,0,0,0,0,0,8,11,,,1,27,37,27,10,0,1,0,1
BOS192404170,box,1924-04-17,0,BOS07,R,1,BOS,NYA,1,1,0,0,1,,36,9,14,19,5,0,0,,9,,7,-9,5,-9,0,2,0,1,1,0,12,1,1,1,0,0,0,1,0,0,27,35,31,1,0,5,5,0,0,0,0,4,-12,6,-12,0,0,0,0,0,0,0,0,0,0,,,1,27,37,27,10,0,1,0,1
BOS192404190,box,1924-04-19,0,BOS07,R,1,BOS,PHA,1,1,0,0,1,,38,12,16,21,5,0,0,,12,,3,-9,1,-9,0,1,0,0,0,0,6,1,1,1,1,0,0,1,0,0,27,35,32,0,0,5,6,1,0,0,0,3,-11,1,-11,0,0,0,0,1,0,0,0,0,0,,,1,27,38,27,10,1,1,0,0
BOS192404210,evt,1924-04-21,0,BOS07,R,1,BOS,PHA,1,0,1,0,1,33,30,0,5,6,1,0,0,0,0,,3,0,0,2,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,36,28,4,4,6,8,2,0,0,0,4,0,3,0,1,3,0,0,2,0,0,0,10,9,,,1,27,42,27,15,0,0,0,0
BOS192404210,box,1924-04-21,0,BOS07,R,1,BOS,PHA,1,0,1,0,1,,30,0,5,6,1,0,0,,0,,3,-13,0,-13,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,36,28,4,0,6,8,2,0,0,0,4,-9,3,-9,1,3,0,0,1,0,0,0,0,0,,,1,27,42,27,15,0,0,0,0
NYA192404230,evt,1924-04-23,0,NYC16,R,0,BOS,NYA,1,0,1,0,1,40,35,4,9,12,1,1,0,0,3,,3,0,7,0,0,0,2,1,0,0,9,1,1,0,0,0,1,0,1,0,24,42,34,13,13,15,28,4,3,1,0,4,0,2,1,2,2,0,0,2,0,0,0,7,9,,,1,24,36,24,10,2,1,0,1
